dataset,index,method,view,fraction,recall,budget,gold,ceiling
vt_h4_c1,55,DT_full_symmetric,raw,0.2,1.0,67,49,1.0
vt_h4_c1,55,DT_full_symmetric,density,0.05,0.3469387755102041,17,49,0.3469387755102041
vt_h4_c1,55,DT_full_symmetric,density,0.1,0.6938775510204082,34,49,0.6938775510204082
vt_h4_c1,55,DT_full_symmetric,density,0.2,1.0,67,49,1.0
vt_h4_c1,55,FT_K1,raw,0.05,0.3469387755102041,17,49,0.3469387755102041
vt_h4_c1,55,FT_K1,raw,0.1,0.6938775510204082,34,49,0.6938775510204082
vt_h4_c1,55,FT_K1,raw,0.2,1.0,67,49,1.0
vt_h4_c1,55,FT_K1,density,0.05,0.3469387755102041,17,49,0.3469387755102041
vt_h4_c1,55,FT_K1,density,0.1,0.6938775510204082,34,49,0.6938775510204082
vt_h4_c1,55,FT_K1,density,0.2,1.0,67,49,1.0
vt_h4_c1,55,FT_K3,raw,0.05,0.3469387755102041,17,49,0.3469387755102041
vt_h4_c1,55,FT_K3,raw,0.1,0.6938775510204082,34,49,0.6938775510204082
vt_h4_c1,55,FT_K3,raw,0.2,1.0,67,49,1.0
vt_h4_c1,55,FT_K3,density,0.05,0.3469387755102041,17,49,0.3469387755102041
vt_h4_c1,55,FT_K3,density,0.1,0.6938775510204082,34,49,0.6938775510204082
vt_h4_c1,55,FT_K3,density,0.2,1.0,67,49,1.0
vt_h4_c1,75,DT_body_forward,raw,0.05,0.36363636363636365,17,44,0.38636363636363635
vt_h4_c1,75,DT_body_forward,raw,0.1,0.6590909090909091,33,44,0.75
vt_h4_c1,75,DT_body_forward,raw,0.2,0.8636363636363636,66,44,1.0
vt_h4_c1,75,DT_body_forward,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_body_forward,density,0.1,0.6363636363636364,33,44,0.75
vt_h4_c1,75,DT_body_forward,density,0.2,1.0,66,44,1.0
vt_h4_c1,75,DT_body_reverse,raw,0.05,0.3409090909090909,17,44,0.38636363636363635
vt_h4_c1,75,DT_body_reverse,raw,0.1,0.5909090909090909,33,44,0.75
vt_h4_c1,75,DT_body_reverse,raw,0.2,0.8181818181818182,66,44,1.0
vt_h4_c1,75,DT_body_reverse,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_body_reverse,density,0.1,0.6136363636363636,33,44,0.75
vt_h4_c1,75,DT_body_reverse,density,0.2,0.9090909090909091,66,44,1.0
vt_h4_c1,75,DT_full_forward,raw,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_full_forward,raw,0.1,0.75,33,44,0.75
vt_h4_c1,75,DT_full_forward,raw,0.2,1.0,66,44,1.0
vt_h4_c1,75,DT_full_forward,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_full_forward,density,0.1,0.75,33,44,0.75
vt_h4_c1,75,DT_full_forward,density,0.2,1.0,66,44,1.0
vt_h4_c1,75,DT_full_reverse,raw,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_full_reverse,raw,0.1,0.7272727272727273,33,44,0.75
vt_h4_c1,75,DT_full_reverse,raw,0.2,1.0,66,44,1.0
vt_h4_c1,75,DT_full_reverse,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_full_reverse,density,0.1,0.75,33,44,0.75
vt_h4_c1,75,DT_full_reverse,density,0.2,1.0,66,44,1.0
vt_h4_c1,75,DT_body_symmetric,raw,0.05,0.36363636363636365,17,44,0.38636363636363635
vt_h4_c1,75,DT_body_symmetric,raw,0.1,0.6363636363636364,33,44,0.75
vt_h4_c1,75,DT_body_symmetric,raw,0.2,0.8409090909090909,66,44,1.0
vt_h4_c1,75,DT_body_symmetric,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_body_symmetric,density,0.1,0.6363636363636364,33,44,0.75
vt_h4_c1,75,DT_body_symmetric,density,0.2,1.0,66,44,1.0
vt_h4_c1,75,DT_full_symmetric,raw,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_full_symmetric,raw,0.1,0.75,33,44,0.75
vt_h4_c1,75,DT_full_symmetric,raw,0.2,1.0,66,44,1.0
vt_h4_c1,75,DT_full_symmetric,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,DT_full_symmetric,density,0.1,0.75,33,44,0.75
vt_h4_c1,75,DT_full_symmetric,density,0.2,1.0,66,44,1.0
vt_h4_c1,75,FT_K1,raw,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,FT_K1,raw,0.1,0.75,33,44,0.75
vt_h4_c1,75,FT_K1,raw,0.2,1.0,66,44,1.0
vt_h4_c1,75,FT_K1,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,FT_K1,density,0.1,0.75,33,44,0.75
vt_h4_c1,75,FT_K1,density,0.2,1.0,66,44,1.0
vt_h4_c1,75,FT_K3,raw,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,FT_K3,raw,0.1,0.75,33,44,0.75
vt_h4_c1,75,FT_K3,raw,0.2,1.0,66,44,1.0
vt_h4_c1,75,FT_K3,density,0.05,0.38636363636363635,17,44,0.38636363636363635
vt_h4_c1,75,FT_K3,density,0.1,0.75,33,44,0.75
vt_h4_c1,75,FT_K3,density,0.2,1.0,66,44,1.0
hotpotqa_long,8,DT_body_forward,raw,0.05,0.3230769230769231,37,65,0.5692307692307692
hotpotqa_long,8,DT_body_forward,raw,0.1,0.47692307692307695,74,65,1.0
hotpotqa_long,8,DT_body_forward,raw,0.2,0.5692307692307692,147,65,1.0
hotpotqa_long,8,DT_body_forward,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,DT_body_forward,density,0.1,0.5384615384615384,74,65,1.0
hotpotqa_long,8,DT_body_forward,density,0.2,0.9846153846153847,147,65,1.0
hotpotqa_long,8,DT_body_reverse,raw,0.05,0.26153846153846155,37,65,0.5692307692307692
hotpotqa_long,8,DT_body_reverse,raw,0.1,0.35384615384615387,74,65,1.0
hotpotqa_long,8,DT_body_reverse,raw,0.2,0.4307692307692308,147,65,1.0
hotpotqa_long,8,DT_body_reverse,density,0.05,0.5076923076923077,37,65,0.5692307692307692
hotpotqa_long,8,DT_body_reverse,density,0.1,0.5384615384615384,74,65,1.0
hotpotqa_long,8,DT_body_reverse,density,0.2,0.5384615384615384,147,65,1.0
hotpotqa_long,8,DT_full_forward,raw,0.05,0.3384615384615385,37,65,0.5692307692307692
hotpotqa_long,8,DT_full_forward,raw,0.1,0.46153846153846156,74,65,1.0
hotpotqa_long,8,DT_full_forward,raw,0.2,0.676923076923077,147,65,1.0
hotpotqa_long,8,DT_full_forward,density,0.05,0.5538461538461539,37,65,0.5692307692307692
hotpotqa_long,8,DT_full_forward,density,0.1,0.8,74,65,1.0
hotpotqa_long,8,DT_full_forward,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,DT_full_reverse,raw,0.05,0.3384615384615385,37,65,0.5692307692307692
hotpotqa_long,8,DT_full_reverse,raw,0.1,0.4461538461538462,74,65,1.0
hotpotqa_long,8,DT_full_reverse,raw,0.2,0.6461538461538462,147,65,1.0
hotpotqa_long,8,DT_full_reverse,density,0.05,0.5076923076923077,37,65,0.5692307692307692
hotpotqa_long,8,DT_full_reverse,density,0.1,0.7230769230769231,74,65,1.0
hotpotqa_long,8,DT_full_reverse,density,0.2,0.7230769230769231,147,65,1.0
hotpotqa_long,8,DT_body_symmetric,raw,0.05,0.3076923076923077,37,65,0.5692307692307692
hotpotqa_long,8,DT_body_symmetric,raw,0.1,0.4307692307692308,74,65,1.0
hotpotqa_long,8,DT_body_symmetric,raw,0.2,0.6,147,65,1.0
hotpotqa_long,8,DT_body_symmetric,density,0.05,0.5076923076923077,37,65,0.5692307692307692
hotpotqa_long,8,DT_body_symmetric,density,0.1,0.5384615384615384,74,65,1.0
hotpotqa_long,8,DT_body_symmetric,density,0.2,0.6153846153846154,147,65,1.0
hotpotqa_long,8,DT_full_symmetric,raw,0.05,0.35384615384615387,37,65,0.5692307692307692
hotpotqa_long,8,DT_full_symmetric,raw,0.1,0.49230769230769234,74,65,1.0
hotpotqa_long,8,DT_full_symmetric,raw,0.2,0.7076923076923077,147,65,1.0
hotpotqa_long,8,DT_full_symmetric,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,DT_full_symmetric,density,0.1,0.7230769230769231,74,65,1.0
hotpotqa_long,8,DT_full_symmetric,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,FT_K1,raw,0.05,0.4,37,65,0.5692307692307692
hotpotqa_long,8,FT_K1,raw,0.1,0.5538461538461539,74,65,1.0
hotpotqa_long,8,FT_K1,raw,0.2,0.7384615384615385,147,65,1.0
hotpotqa_long,8,FT_K1,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,FT_K1,density,0.1,0.7846153846153846,74,65,1.0
hotpotqa_long,8,FT_K1,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,8,FT_K3,raw,0.05,0.4153846153846154,37,65,0.5692307692307692
hotpotqa_long,8,FT_K3,raw,0.1,0.5692307692307692,74,65,1.0
hotpotqa_long,8,FT_K3,raw,0.2,0.7384615384615385,147,65,1.0
hotpotqa_long,8,FT_K3,density,0.05,0.5384615384615384,37,65,0.5692307692307692
hotpotqa_long,8,FT_K3,density,0.1,0.7230769230769231,74,65,1.0
hotpotqa_long,8,FT_K3,density,0.2,0.9076923076923077,147,65,1.0
hotpotqa_long,9,DT_body_forward,raw,0.05,0.3548387096774194,48,62,0.7741935483870968
hotpotqa_long,9,DT_body_forward,raw,0.1,0.5645161290322581,95,62,1.0
hotpotqa_long,9,DT_body_forward,raw,0.2,0.6774193548387096,190,62,1.0
hotpotqa_long,9,DT_body_forward,density,0.05,0.5967741935483871,48,62,0.7741935483870968
hotpotqa_long,9,DT_body_forward,density,0.1,1.0,95,62,1.0
hotpotqa_long,9,DT_body_forward,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,DT_body_reverse,raw,0.05,0.45161290322580644,48,62,0.7741935483870968
hotpotqa_long,9,DT_body_reverse,raw,0.1,0.5967741935483871,95,62,1.0
hotpotqa_long,9,DT_body_reverse,raw,0.2,0.7580645161290323,190,62,1.0
hotpotqa_long,9,DT_body_reverse,density,0.05,0.532258064516129,48,62,0.7741935483870968
hotpotqa_long,9,DT_body_reverse,density,0.1,0.9354838709677419,95,62,1.0
hotpotqa_long,9,DT_body_reverse,density,0.2,0.9354838709677419,190,62,1.0
hotpotqa_long,9,DT_full_forward,raw,0.05,0.4032258064516129,48,62,0.7741935483870968
hotpotqa_long,9,DT_full_forward,raw,0.1,0.5967741935483871,95,62,1.0
hotpotqa_long,9,DT_full_forward,raw,0.2,0.6612903225806451,190,62,1.0
hotpotqa_long,9,DT_full_forward,density,0.05,0.6451612903225806,48,62,0.7741935483870968
hotpotqa_long,9,DT_full_forward,density,0.1,0.9354838709677419,95,62,1.0
hotpotqa_long,9,DT_full_forward,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,DT_full_reverse,raw,0.05,0.3548387096774194,48,62,0.7741935483870968
hotpotqa_long,9,DT_full_reverse,raw,0.1,0.5483870967741935,95,62,1.0
hotpotqa_long,9,DT_full_reverse,raw,0.2,0.6612903225806451,190,62,1.0
hotpotqa_long,9,DT_full_reverse,density,0.05,0.45161290322580644,48,62,0.7741935483870968
hotpotqa_long,9,DT_full_reverse,density,0.1,0.9354838709677419,95,62,1.0
hotpotqa_long,9,DT_full_reverse,density,0.2,0.9354838709677419,190,62,1.0
hotpotqa_long,9,DT_body_symmetric,raw,0.05,0.43548387096774194,48,62,0.7741935483870968
hotpotqa_long,9,DT_body_symmetric,raw,0.1,0.6451612903225806,95,62,1.0
hotpotqa_long,9,DT_body_symmetric,raw,0.2,0.7419354838709677,190,62,1.0
hotpotqa_long,9,DT_body_symmetric,density,0.05,0.532258064516129,48,62,0.7741935483870968
hotpotqa_long,9,DT_body_symmetric,density,0.1,0.9354838709677419,95,62,1.0
hotpotqa_long,9,DT_body_symmetric,density,0.2,0.9354838709677419,190,62,1.0
hotpotqa_long,9,DT_full_symmetric,raw,0.05,0.3548387096774194,48,62,0.7741935483870968
hotpotqa_long,9,DT_full_symmetric,raw,0.1,0.5645161290322581,95,62,1.0
hotpotqa_long,9,DT_full_symmetric,raw,0.2,0.7580645161290323,190,62,1.0
hotpotqa_long,9,DT_full_symmetric,density,0.05,0.5967741935483871,48,62,0.7741935483870968
hotpotqa_long,9,DT_full_symmetric,density,0.1,0.9354838709677419,95,62,1.0
hotpotqa_long,9,DT_full_symmetric,density,0.2,0.9354838709677419,190,62,1.0
hotpotqa_long,9,FT_K1,raw,0.05,0.4838709677419355,48,62,0.7741935483870968
hotpotqa_long,9,FT_K1,raw,0.1,0.7580645161290323,95,62,1.0
hotpotqa_long,9,FT_K1,raw,0.2,0.9838709677419355,190,62,1.0
hotpotqa_long,9,FT_K1,density,0.05,0.6451612903225806,48,62,0.7741935483870968
hotpotqa_long,9,FT_K1,density,0.1,1.0,95,62,1.0
hotpotqa_long,9,FT_K1,density,0.2,1.0,190,62,1.0
hotpotqa_long,9,FT_K3,raw,0.05,0.4838709677419355,48,62,0.7741935483870968
hotpotqa_long,9,FT_K3,raw,0.1,0.7580645161290323,95,62,1.0
hotpotqa_long,9,FT_K3,raw,0.2,0.9838709677419355,190,62,1.0
hotpotqa_long,9,FT_K3,density,0.05,0.6451612903225806,48,62,0.7741935483870968
hotpotqa_long,9,FT_K3,density,0.1,1.0,95,62,1.0
hotpotqa_long,9,FT_K3,density,0.2,1.0,190,62,1.0
hotpotqa_long,10,DT_body_forward,raw,0.05,0.18055555555555555,64,144,0.4444444444444444
hotpotqa_long,10,DT_body_forward,raw,0.1,0.2708333333333333,127,144,0.8819444444444444
hotpotqa_long,10,DT_body_forward,raw,0.2,0.4027777777777778,253,144,1.0
hotpotqa_long,10,DT_body_forward,density,0.05,0.4027777777777778,64,144,0.4444444444444444
hotpotqa_long,10,DT_body_forward,density,0.1,0.5763888888888888,127,144,0.8819444444444444
hotpotqa_long,10,DT_body_forward,density,0.2,0.7569444444444444,253,144,1.0
hotpotqa_long,10,DT_body_reverse,raw,0.05,0.20833333333333334,64,144,0.4444444444444444
hotpotqa_long,10,DT_body_reverse,raw,0.1,0.3194444444444444,127,144,0.8819444444444444
hotpotqa_long,10,DT_body_reverse,raw,0.2,0.5347222222222222,253,144,1.0
hotpotqa_long,10,DT_body_reverse,density,0.05,0.3055555555555556,64,144,0.4444444444444444
hotpotqa_long,10,DT_body_reverse,density,0.1,0.5763888888888888,127,144,0.8819444444444444
hotpotqa_long,10,DT_body_reverse,density,0.2,0.9861111111111112,253,144,1.0
hotpotqa_long,10,DT_full_forward,raw,0.05,0.2222222222222222,64,144,0.4444444444444444
hotpotqa_long,10,DT_full_forward,raw,0.1,0.3333333333333333,127,144,0.8819444444444444
hotpotqa_long,10,DT_full_forward,raw,0.2,0.4583333333333333,253,144,1.0
hotpotqa_long,10,DT_full_forward,density,0.05,0.3819444444444444,64,144,0.4444444444444444
hotpotqa_long,10,DT_full_forward,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,DT_full_forward,density,0.2,0.8819444444444444,253,144,1.0
hotpotqa_long,10,DT_full_reverse,raw,0.05,0.2847222222222222,64,144,0.4444444444444444
hotpotqa_long,10,DT_full_reverse,raw,0.1,0.4236111111111111,127,144,0.8819444444444444
hotpotqa_long,10,DT_full_reverse,raw,0.2,0.5416666666666666,253,144,1.0
hotpotqa_long,10,DT_full_reverse,density,0.05,0.3263888888888889,64,144,0.4444444444444444
hotpotqa_long,10,DT_full_reverse,density,0.1,0.5763888888888888,127,144,0.8819444444444444
hotpotqa_long,10,DT_full_reverse,density,0.2,0.9861111111111112,253,144,1.0
hotpotqa_long,10,DT_body_symmetric,raw,0.05,0.1875,64,144,0.4444444444444444
hotpotqa_long,10,DT_body_symmetric,raw,0.1,0.2916666666666667,127,144,0.8819444444444444
hotpotqa_long,10,DT_body_symmetric,raw,0.2,0.4444444444444444,253,144,1.0
hotpotqa_long,10,DT_body_symmetric,density,0.05,0.3611111111111111,64,144,0.4444444444444444
hotpotqa_long,10,DT_body_symmetric,density,0.1,0.5763888888888888,127,144,0.8819444444444444
hotpotqa_long,10,DT_body_symmetric,density,0.2,0.7569444444444444,253,144,1.0
hotpotqa_long,10,DT_full_symmetric,raw,0.05,0.2569444444444444,64,144,0.4444444444444444
hotpotqa_long,10,DT_full_symmetric,raw,0.1,0.3611111111111111,127,144,0.8819444444444444
hotpotqa_long,10,DT_full_symmetric,raw,0.2,0.5069444444444444,253,144,1.0
hotpotqa_long,10,DT_full_symmetric,density,0.05,0.3611111111111111,64,144,0.4444444444444444
hotpotqa_long,10,DT_full_symmetric,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,DT_full_symmetric,density,0.2,0.9652777777777778,253,144,1.0
hotpotqa_long,10,FT_K1,raw,0.05,0.3125,64,144,0.4444444444444444
hotpotqa_long,10,FT_K1,raw,0.1,0.4097222222222222,127,144,0.8819444444444444
hotpotqa_long,10,FT_K1,raw,0.2,0.5902777777777778,253,144,1.0
hotpotqa_long,10,FT_K1,density,0.05,0.4027777777777778,64,144,0.4444444444444444
hotpotqa_long,10,FT_K1,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,FT_K1,density,0.2,0.9930555555555556,253,144,1.0
hotpotqa_long,10,FT_K3,raw,0.05,0.3125,64,144,0.4444444444444444
hotpotqa_long,10,FT_K3,raw,0.1,0.3888888888888889,127,144,0.8819444444444444
hotpotqa_long,10,FT_K3,raw,0.2,0.5833333333333334,253,144,1.0
hotpotqa_long,10,FT_K3,density,0.05,0.4027777777777778,64,144,0.4444444444444444
hotpotqa_long,10,FT_K3,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,FT_K3,density,0.2,0.9930555555555556,253,144,1.0
hotpotqa_long,25,DT_body_forward,raw,0.05,0.5362318840579711,85,69,1.0
hotpotqa_long,25,DT_body_forward,raw,0.1,0.6231884057971014,169,69,1.0
hotpotqa_long,25,DT_body_forward,raw,0.2,0.6956521739130435,337,69,1.0
hotpotqa_long,25,DT_body_forward,density,0.05,0.8115942028985508,85,69,1.0
hotpotqa_long,25,DT_body_forward,density,0.1,0.8405797101449275,169,69,1.0
hotpotqa_long,25,DT_body_forward,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,DT_body_reverse,raw,0.05,0.6521739130434783,85,69,1.0
hotpotqa_long,25,DT_body_reverse,raw,0.1,0.7681159420289855,169,69,1.0
hotpotqa_long,25,DT_body_reverse,raw,0.2,0.855072463768116,337,69,1.0
hotpotqa_long,25,DT_body_reverse,density,0.05,0.8115942028985508,85,69,1.0
hotpotqa_long,25,DT_body_reverse,density,0.1,1.0,169,69,1.0
hotpotqa_long,25,DT_body_reverse,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,DT_full_forward,raw,0.05,0.6666666666666666,85,69,1.0
hotpotqa_long,25,DT_full_forward,raw,0.1,0.8405797101449275,169,69,1.0
hotpotqa_long,25,DT_full_forward,raw,0.2,0.927536231884058,337,69,1.0
hotpotqa_long,25,DT_full_forward,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,DT_full_forward,density,0.1,1.0,169,69,1.0
hotpotqa_long,25,DT_full_forward,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,DT_full_reverse,raw,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,DT_full_reverse,raw,0.1,0.855072463768116,169,69,1.0
hotpotqa_long,25,DT_full_reverse,raw,0.2,0.8840579710144928,337,69,1.0
hotpotqa_long,25,DT_full_reverse,density,0.05,0.9710144927536232,85,69,1.0
hotpotqa_long,25,DT_full_reverse,density,0.1,1.0,169,69,1.0
hotpotqa_long,25,DT_full_reverse,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,DT_body_symmetric,raw,0.05,0.6376811594202898,85,69,1.0
hotpotqa_long,25,DT_body_symmetric,raw,0.1,0.7101449275362319,169,69,1.0
hotpotqa_long,25,DT_body_symmetric,raw,0.2,0.782608695652174,337,69,1.0
hotpotqa_long,25,DT_body_symmetric,density,0.05,0.8115942028985508,85,69,1.0
hotpotqa_long,25,DT_body_symmetric,density,0.1,1.0,169,69,1.0
hotpotqa_long,25,DT_body_symmetric,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,DT_full_symmetric,raw,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,DT_full_symmetric,raw,0.1,0.8695652173913043,169,69,1.0
hotpotqa_long,25,DT_full_symmetric,raw,0.2,0.8840579710144928,337,69,1.0
hotpotqa_long,25,DT_full_symmetric,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,DT_full_symmetric,density,0.1,1.0,169,69,1.0
hotpotqa_long,25,DT_full_symmetric,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,FT_K1,raw,0.05,0.5797101449275363,85,69,1.0
hotpotqa_long,25,FT_K1,raw,0.1,0.7681159420289855,169,69,1.0
hotpotqa_long,25,FT_K1,raw,0.2,0.8840579710144928,337,69,1.0
hotpotqa_long,25,FT_K1,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,FT_K1,density,0.1,0.9855072463768116,169,69,1.0
hotpotqa_long,25,FT_K1,density,0.2,0.9855072463768116,337,69,1.0
hotpotqa_long,25,FT_K3,raw,0.05,0.5652173913043478,85,69,1.0
hotpotqa_long,25,FT_K3,raw,0.1,0.7536231884057971,169,69,1.0
hotpotqa_long,25,FT_K3,raw,0.2,0.8985507246376812,337,69,1.0
hotpotqa_long,25,FT_K3,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,FT_K3,density,0.1,0.9855072463768116,169,69,1.0
hotpotqa_long,25,FT_K3,density,0.2,0.9855072463768116,337,69,1.0
hotpotqa_long,27,DT_body_forward,raw,0.05,0.2537313432835821,83,67,1.0
hotpotqa_long,27,DT_body_forward,raw,0.1,0.373134328358209,165,67,1.0
hotpotqa_long,27,DT_body_forward,raw,0.2,0.4626865671641791,330,67,1.0
hotpotqa_long,27,DT_body_forward,density,0.05,0.7313432835820896,83,67,1.0
hotpotqa_long,27,DT_body_forward,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,DT_body_forward,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,DT_body_reverse,raw,0.05,0.208955223880597,83,67,1.0
hotpotqa_long,27,DT_body_reverse,raw,0.1,0.26865671641791045,165,67,1.0
hotpotqa_long,27,DT_body_reverse,raw,0.2,0.417910447761194,330,67,1.0
hotpotqa_long,27,DT_body_reverse,density,0.05,0.43283582089552236,83,67,1.0
hotpotqa_long,27,DT_body_reverse,density,0.1,0.6567164179104478,165,67,1.0
hotpotqa_long,27,DT_body_reverse,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,DT_full_forward,raw,0.05,0.3283582089552239,83,67,1.0
hotpotqa_long,27,DT_full_forward,raw,0.1,0.43283582089552236,165,67,1.0
hotpotqa_long,27,DT_full_forward,raw,0.2,0.6268656716417911,330,67,1.0
hotpotqa_long,27,DT_full_forward,density,0.05,0.6417910447761194,83,67,1.0
hotpotqa_long,27,DT_full_forward,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,DT_full_forward,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,DT_full_reverse,raw,0.05,0.14925373134328357,83,67,1.0
hotpotqa_long,27,DT_full_reverse,raw,0.1,0.2537313432835821,165,67,1.0
hotpotqa_long,27,DT_full_reverse,raw,0.2,0.31343283582089554,330,67,1.0
hotpotqa_long,27,DT_full_reverse,density,0.05,0.0,83,67,1.0
hotpotqa_long,27,DT_full_reverse,density,0.1,0.582089552238806,165,67,1.0
hotpotqa_long,27,DT_full_reverse,density,0.2,0.582089552238806,330,67,1.0
hotpotqa_long,27,DT_body_symmetric,raw,0.05,0.22388059701492538,83,67,1.0
hotpotqa_long,27,DT_body_symmetric,raw,0.1,0.31343283582089554,165,67,1.0
hotpotqa_long,27,DT_body_symmetric,raw,0.2,0.4626865671641791,330,67,1.0
hotpotqa_long,27,DT_body_symmetric,density,0.05,0.6268656716417911,83,67,1.0
hotpotqa_long,27,DT_body_symmetric,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,DT_body_symmetric,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,DT_full_symmetric,raw,0.05,0.2835820895522388,83,67,1.0
hotpotqa_long,27,DT_full_symmetric,raw,0.1,0.3283582089552239,165,67,1.0
hotpotqa_long,27,DT_full_symmetric,raw,0.2,0.4925373134328358,330,67,1.0
hotpotqa_long,27,DT_full_symmetric,density,0.05,0.5671641791044776,83,67,1.0
hotpotqa_long,27,DT_full_symmetric,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,DT_full_symmetric,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,FT_K1,raw,0.05,0.29850746268656714,83,67,1.0
hotpotqa_long,27,FT_K1,raw,0.1,0.47761194029850745,165,67,1.0
hotpotqa_long,27,FT_K1,raw,0.2,0.6268656716417911,330,67,1.0
hotpotqa_long,27,FT_K1,density,0.05,0.5522388059701493,83,67,1.0
hotpotqa_long,27,FT_K1,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,FT_K1,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,FT_K3,raw,0.05,0.29850746268656714,83,67,1.0
hotpotqa_long,27,FT_K3,raw,0.1,0.47761194029850745,165,67,1.0
hotpotqa_long,27,FT_K3,raw,0.2,0.6268656716417911,330,67,1.0
hotpotqa_long,27,FT_K3,density,0.05,0.5522388059701493,83,67,1.0
hotpotqa_long,27,FT_K3,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,FT_K3,density,0.2,1.0,330,67,1.0
hotpotqa_long,40,DT_body_forward,raw,0.05,0.1484375,66,128,0.515625
hotpotqa_long,40,DT_body_forward,raw,0.1,0.28125,131,128,1.0
hotpotqa_long,40,DT_body_forward,raw,0.2,0.3828125,261,128,1.0
hotpotqa_long,40,DT_body_forward,density,0.05,0.3828125,66,128,0.515625
hotpotqa_long,40,DT_body_forward,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,DT_body_forward,density,0.2,0.5,261,128,1.0
hotpotqa_long,40,DT_body_reverse,raw,0.05,0.21875,66,128,0.515625
hotpotqa_long,40,DT_body_reverse,raw,0.1,0.390625,131,128,1.0
hotpotqa_long,40,DT_body_reverse,raw,0.2,0.609375,261,128,1.0
hotpotqa_long,40,DT_body_reverse,density,0.05,0.3671875,66,128,0.515625
hotpotqa_long,40,DT_body_reverse,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,DT_body_reverse,density,0.2,0.796875,261,128,1.0
hotpotqa_long,40,DT_full_forward,raw,0.05,0.15625,66,128,0.515625
hotpotqa_long,40,DT_full_forward,raw,0.1,0.2578125,131,128,1.0
hotpotqa_long,40,DT_full_forward,raw,0.2,0.3671875,261,128,1.0
hotpotqa_long,40,DT_full_forward,density,0.05,0.3671875,66,128,0.515625
hotpotqa_long,40,DT_full_forward,density,0.1,0.4140625,131,128,1.0
hotpotqa_long,40,DT_full_forward,density,0.2,0.5625,261,128,1.0
hotpotqa_long,40,DT_full_reverse,raw,0.05,0.078125,66,128,0.515625
hotpotqa_long,40,DT_full_reverse,raw,0.1,0.21875,131,128,1.0
hotpotqa_long,40,DT_full_reverse,raw,0.2,0.3828125,261,128,1.0
hotpotqa_long,40,DT_full_reverse,density,0.05,0.0,66,128,0.515625
