Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.32386836566142946,0.5475145271249476,0.5576279536869394
Row Attr Scores Mean,0.32386836566142946,0.5475145324081019,0.5576279619497722
Recursive Attr Scores Mean,0.32386836566142946,0.5475145310707089,0.5576279593273614
Seq Attr Scores Var,0.06199074050853393,0.12047625947128493,0.12380535396981557
Row Attr Scores Var,0.06199074050853393,0.12047626055826938,0.123805354929889
Recursive Attr Scores Var,0.06199074050853393,0.12047625601437952,0.12380534433820864
Avg Sample Time (s),18.741661608880385
