Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.11024708798131334,0.1654504046770312,0.1654589687401701
Row Attr Scores Mean,0.11024708798131334,0.1654504029584115,0.16545896837138727
Recursive Attr Scores Mean,0.11024708798131334,0.1654504058819073,0.16545897277165736
Seq Attr Scores Var,0.014022091675820568,0.009250536664896647,0.009265860737181036
Row Attr Scores Var,0.014022091675820568,0.009250533686860282,0.009265860028879747
Recursive Attr Scores Var,0.014022091675820568,0.0092505356128665,0.009265860414534408
Avg Sample Time (s),20.22611711330712
