Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.20389609798272768,0.2997937075450853,0.319390831636463
Row Attr Scores Mean,0.18762258814864974,0.2756323489553968,0.294732958035236
Recursive Attr Scores Mean,0.19871939050963283,0.29393992918271716,0.31526849662687995
Seq Attr Scores Var,0.10559191809966052,0.13987542572812192,0.16168542793655635
Row Attr Scores Var,0.08745991058253808,0.12145596825023322,0.13659594292627564
Recursive Attr Scores Var,0.10224257345879231,0.14179756877703525,0.16543687659631848
Avg Sample Time (s),20.196623520427384
