Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.05422271311698086,0.14706920586142297,0.14709158179358908
Row Attr Scores Mean,0.06909882243770366,0.13429019852346663,0.1347974145136325
Recursive Attr Scores Mean,0.06698647030477282,0.1397795379935198,0.14036397738466894
Seq Attr Scores Var,0.02625244897194241,0.027824523663164742,0.027861216091495743
Row Attr Scores Var,0.03843904711550369,0.03609958898323293,0.036689657815158455
Recursive Attr Scores Var,0.03736034077804396,0.031037475317364876,0.031897729965239666
Avg Sample Time (s),30.886542772217652
