Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.14025950531981088,0.22896153449970813,0.23267522473387672
Row Attr Scores Mean,0.14025950531981088,0.22896153656839657,0.23267522088089726
Recursive Attr Scores Mean,0.14025950531981088,0.228961538633512,0.232675222027783
Seq Attr Scores Var,0.09967651662736854,0.17786035206308562,0.18542210122222333
Row Attr Scores Var,0.09967651662736854,0.17786035204864975,0.1854220969450616
Recursive Attr Scores Var,0.09967651662736854,0.17786035320851495,0.18542210277931512
Avg Sample Time (s),12.515822133733892
