Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.07040176102100953,0.1604483177926053,0.16044835996217582
Row Attr Scores Mean,0.07040176102100953,0.16044832100071096,0.16044836091285875
Recursive Attr Scores Mean,0.07040176102100953,0.16044831409085641,0.1604483561815033
Seq Attr Scores Var,0.03342600475772146,0.031286174848668656,0.031286176138126884
Row Attr Scores Var,0.03342600475772146,0.031286182314972495,0.03128617746500259
Recursive Attr Scores Var,0.03342600475772146,0.031286179766374794,0.031286181650916615
Avg Sample Time (s),16.455397349433042
