Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.4116688500945378,0.5397792330122276,0.5591098426092426
Row Attr Scores Mean,0.42245786565908994,0.5648384264462925,0.5893044331716549
Recursive Attr Scores Mean,0.4204310493841335,0.5555235305964223,0.5791306516559834
Seq Attr Scores Var,0.06236346308375756,0.10759574955965659,0.11676570108429485
Row Attr Scores Var,0.06422873967657633,0.10637089506136112,0.11828585195857885
Recursive Attr Scores Var,0.06440221146339696,0.10581313974878435,0.11957392185038103
Avg Sample Time (s),17.884051606003194
