Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.4993865682098733,0.7036301985274601,0.7496354923709662
Row Attr Scores Mean,0.49861485088062196,0.7092614765885078,0.7610807271304243
Recursive Attr Scores Mean,0.49881482723205123,0.7078749404025079,0.7613161562030433
Seq Attr Scores Var,0.06711492354970872,0.1031290642077484,0.12518808053161296
Row Attr Scores Var,0.06551930925417836,0.10077725526062135,0.12375082529168294
Recursive Attr Scores Var,0.06663234752823667,0.10323857494613999,0.12771964122982984
Avg Sample Time (s),12.99738322944846
