Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.3765915636640412,0.6020088727283053,0.6492831130455816
Row Attr Scores Mean,0.3765915636640412,0.6020088779362799,0.6492831182053629
Recursive Attr Scores Mean,0.3765915636640412,0.6020088802010288,0.649283119524494
Seq Attr Scores Var,0.05379918698596361,0.08565306503314056,0.10428818097880678
Row Attr Scores Var,0.05379918698596361,0.08565306552833352,0.10428818042814723
Recursive Attr Scores Var,0.05379918698596361,0.08565306630565807,0.10428818617876337
Avg Sample Time (s),17.317488356884567
