Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.08162315899534996,0.1907187778617674,0.19071882034519022
Row Attr Scores Mean,0.09447340050800794,0.14419702587660505,0.14649460613702295
Recursive Attr Scores Mean,0.0884658099677807,0.16302966018380435,0.1637716787160196
Seq Attr Scores Var,0.030853048349245026,0.032240817498568206,0.03224081464574292
Row Attr Scores Var,0.035560375693113724,0.03968430299306807,0.041538621636054075
Recursive Attr Scores Var,0.032924647569441405,0.03090983663992092,0.03141079376907571
Avg Sample Time (s),189.09123035045806
