Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.08161038292267138,0.21058184315745443,0.21058188877111594
Row Attr Scores Mean,0.09773189556039677,0.16630092406061742,0.16769893946763592
Recursive Attr Scores Mean,0.08367251209419554,0.1896820269459048,0.18977667090476819
Seq Attr Scores Var,0.031076818857677737,0.033937221567585815,0.03393721601517453
Row Attr Scores Var,0.03784962441022316,0.03481364105239834,0.03483227786188678
Recursive Attr Scores Var,0.03257903027453941,0.032257215021825957,0.03225809647215408
Avg Sample Time (s),146.3969891435653
