dataset,index,method,recall,rise,mas
niah_mq_q8,74,FT_K1,0.27450980392156865,0.15403981264637004,0.25217298363624635
niah_mq_q8,74,ifr-tokenwise,0.1895424836601307,0.14631147540983608,0.2460007953640936
niah_mq_q8,74,FT_K3,0.28104575163398693,,
niah_mq_q8,75,DT,0.1111111111111111,0.3886167922497309,0.5685226619652606
niah_mq_q8,75,FT_K1,0.09876543209876543,0.3647201291711518,0.41667994612309467
niah_mq_q8,75,ifr-tokenwise,0.018518518518518517,0.3595532831001077,0.42869372251728344
niah_mq_q8,75,FT_K3,0.1111111111111111,,
niah_mq_q8,76,DT,0.12025316455696203,0.3684125269978401,0.5521436744720355
niah_mq_q8,76,FT_K1,0.08227848101265822,0.3889308855291576,0.4614822861217074
niah_mq_q8,76,ifr-tokenwise,0.006329113924050633,0.3573974082073434,0.4298915846294856
niah_mq_q8,76,FT_K3,0.10126582278481013,,
niah_mq_q8,77,DT,0.11320754716981132,0.395152505446623,0.5966060807022273
niah_mq_q8,77,FT_K1,0.06918238993710692,0.3989651416122003,0.47373212557542776
niah_mq_q8,77,ifr-tokenwise,0.012578616352201259,0.36944444444444446,0.4370476634307181
niah_mq_q8,77,FT_K3,0.0880503144654088,,
niah_mq_q8,78,DT,0.13836477987421383,0.40002645502645506,0.5917106674622531
niah_mq_q8,78,FT_K1,0.0880503144654088,0.3957936507936508,0.4788496894226899
niah_mq_q8,78,ifr-tokenwise,0.012578616352201259,0.3925132275132276,0.47238632573197653
niah_mq_q8,78,FT_K3,0.10062893081761007,,
niah_mq_q8,79,DT,0.13548387096774195,0.41674107142857136,0.6303072976404757
niah_mq_q8,79,FT_K1,0.07096774193548387,0.4117187499999999,0.496167704900789
niah_mq_q8,79,ifr-tokenwise,0.0,0.39587053571428565,0.474374162914798
niah_mq_q8,79,FT_K3,0.0967741935483871,,
niah_mq_q8,80,DT,0.10625,0.3751118568232662,0.5728573727631636
niah_mq_q8,80,FT_K1,0.0875,0.3716442953020134,0.43115800003463
niah_mq_q8,80,ifr-tokenwise,0.0125,0.35453020134228186,0.4231545838461397
niah_mq_q8,80,FT_K3,0.10625,,
niah_mq_q8,81,DT,0.12903225806451613,0.3804831704668838,0.5833280674755035
niah_mq_q8,81,FT_K1,0.07096774193548387,0.4087133550488599,0.4876419115871261
niah_mq_q8,81,ifr-tokenwise,0.0064516129032258064,0.3555103148751357,0.42262709809807414
niah_mq_q8,81,FT_K3,0.1032258064516129,,
niah_mq_q8,82,DT,0.10559006211180125,0.40837129840546693,0.5963301064297272
niah_mq_q8,82,FT_K1,0.08074534161490683,0.40222095671981783,0.47416232115174733
niah_mq_q8,82,ifr-tokenwise,0.012422360248447204,0.38433940774487485,0.4609739661715756
niah_mq_q8,82,FT_K3,0.11801242236024845,,
niah_mq_q8,83,DT,0.12987012987012986,0.40625714285714276,0.611520714725862
niah_mq_q8,83,FT_K1,0.07142857142857142,0.3979142857142858,0.47492660434549006
niah_mq_q8,83,ifr-tokenwise,0.012987012987012988,0.3796285714285714,0.4614613405539494
niah_mq_q8,83,FT_K3,0.09090909090909091,,
niah_mq_q8,84,DT,0.11464968152866242,0.36760416666666673,0.5467644331786456
niah_mq_q8,84,FT_K1,0.08917197452229299,0.3848958333333333,0.4463313129540326
niah_mq_q8,84,ifr-tokenwise,0.0,0.3796875,0.46212256808270835
niah_mq_q8,84,FT_K3,0.09554140127388536,,
niah_mq_q8,85,DT,0.125,0.3710335195530726,0.5506537444743975
niah_mq_q8,85,FT_K1,0.05625,0.37013966480446936,0.43489356988657085
niah_mq_q8,85,ifr-tokenwise,0.0125,0.35069832402234635,0.4361660362707146
niah_mq_q8,85,FT_K3,0.0625,,
niah_mq_q8,86,DT,0.13836477987421383,0.3855960264900662,0.5618366454276758
niah_mq_q8,86,FT_K1,0.0880503144654088,0.3741169977924945,0.43049998061705325
niah_mq_q8,86,ifr-tokenwise,0.03773584905660377,0.3672737306843267,0.44854011206331
niah_mq_q8,86,FT_K3,0.10062893081761007,,
niah_mq_q8,87,DT,0.11464968152866242,0.4111016949152543,0.6229324791583439
niah_mq_q8,87,FT_K1,0.07643312101910828,0.3931355932203389,0.4595560751757756
niah_mq_q8,87,ifr-tokenwise,0.006369426751592357,0.37290960451977395,0.439556659925452
niah_mq_q8,87,FT_K3,0.09554140127388536,,
niah_mq_q8,88,DT,0.1282051282051282,0.38247663551401867,0.577200849156459
niah_mq_q8,88,FT_K1,0.08333333333333333,0.38282710280373833,0.4549674563966394
niah_mq_q8,88,ifr-tokenwise,0.01282051282051282,0.35759345794392516,0.43332299043658323
niah_mq_q8,88,FT_K3,0.10256410256410256,,
niah_mq_q8,89,DT,0.0949367088607595,0.3531521739130435,0.5401019248243578
niah_mq_q8,89,FT_K1,0.06962025316455696,0.37521739130434784,0.43155378357650614
niah_mq_q8,89,ifr-tokenwise,0.02531645569620253,0.3503260869565217,0.42782112150127993
niah_mq_q8,89,FT_K3,0.08860759493670886,,
niah_mq_q8,90,DT,0.13043478260869565,0.40513856812933036,0.6060301035778385
niah_mq_q8,90,FT_K1,0.049689440993788817,0.3859699769053117,0.4569617740886261
niah_mq_q8,90,ifr-tokenwise,0.006211180124223602,0.3819284064665127,0.465749936672765
niah_mq_q8,90,FT_K3,0.08074534161490683,,
niah_mq_q8,91,DT,0.13043478260869565,0.3893913538111492,0.5822303992479975
niah_mq_q8,91,FT_K1,0.049689440993788817,0.38233788395904444,0.4497877757160739
niah_mq_q8,91,ifr-tokenwise,0.012422360248447204,0.3584470989761092,0.43034234638513896
niah_mq_q8,91,FT_K3,0.10559006211180125,,
niah_mq_q8,92,DT,0.3223684210526316,0.19978165938864634,0.293413673964579
niah_mq_q8,92,FT_K1,0.23684210526315788,0.1570960698689956,0.26976382450470104
niah_mq_q8,92,ifr-tokenwise,0.18421052631578946,0.1501091703056768,0.2622879425300541
niah_mq_q8,92,FT_K3,0.2631578947368421,,
niah_mq_q8,93,DT,0.11320754716981132,0.4059843400447427,0.6171762886146539
niah_mq_q8,93,FT_K1,0.08176100628930817,0.3905480984340044,0.4677350981643471
niah_mq_q8,93,ifr-tokenwise,0.006289308176100629,0.3711968680089486,0.44474255056379
niah_mq_q8,93,FT_K3,0.0880503144654088,,
niah_mq_q8,94,DT,0.10256410256410256,0.37915318230852213,0.577940032794871
niah_mq_q8,94,FT_K1,0.08974358974358974,0.37980043149946063,0.4313377496078057
niah_mq_q8,94,ifr-tokenwise,0.03205128205128205,0.3758090614886731,0.44448587303000797
niah_mq_q8,94,FT_K3,0.08974358974358974,,
niah_mq_q8,95,DT,0.11038961038961038,0.40103583426651734,0.6010630568308956
niah_mq_q8,95,FT_K1,0.05194805194805195,0.4074188129899216,0.48598608209845934
niah_mq_q8,95,ifr-tokenwise,0.006493506493506494,0.3818868980963045,0.46638983184801824
niah_mq_q8,95,FT_K3,0.07792207792207792,,
niah_mq_q8,96,DT,0.12025316455696203,0.39010538641686177,0.574347769984317
niah_mq_q8,96,FT_K1,0.08227848101265822,0.40556206088992963,0.4819757238868731
niah_mq_q8,96,ifr-tokenwise,0.0,0.3848360655737705,0.4592602485566354
niah_mq_q8,96,FT_K3,0.10759493670886076,,
niah_mq_q8,97,DT,0.11180124223602485,0.4156024096385541,0.6216172753613566
niah_mq_q8,97,FT_K1,0.062111801242236024,0.38536144578313253,0.44518983457917605
niah_mq_q8,97,ifr-tokenwise,0.0,0.3723493975903615,0.4443038532591636
niah_mq_q8,97,FT_K3,0.09937888198757763,,
niah_mq_q8,98,DT,0.10457516339869281,0.3805147058823529,0.564992124081258
niah_mq_q8,98,FT_K1,0.06535947712418301,0.3799019607843137,0.4421780172205234
niah_mq_q8,98,ifr-tokenwise,0.006535947712418301,0.34558823529411764,0.40645840944688827
niah_mq_q8,98,FT_K3,0.0915032679738562,,
niah_mq_q8,99,DT,0.1282051282051282,0.387945914844649,0.5741283996646863
niah_mq_q8,99,FT_K1,0.08974358974358974,0.3609033371691599,0.4185735339828451
niah_mq_q8,99,ifr-tokenwise,0.0,0.3465189873417721,0.4180553706272051
niah_mq_q8,99,FT_K3,0.12179487179487179,,
niah_mv_v2,0,DT,0.9736842105263158,0.04021739130434783,0.06436097652356373
niah_mv_v2,0,FT_K1,0.8421052631578947,0.049637681159420285,0.22398341196247196
niah_mv_v2,0,ifr-tokenwise,0.7894736842105263,0.041666666666666664,0.22563516063905173
niah_mv_v2,0,FT_K3,0.8421052631578947,,
niah_mv_v2,1,DT,0.9736842105263158,0.08312500000000003,0.09639506704610852
niah_mv_v2,1,FT_K1,0.8421052631578947,0.125625,0.23532135002751353
niah_mv_v2,1,ifr-tokenwise,0.7894736842105263,0.12156249999999999,0.23147542541007984
niah_mv_v2,1,FT_K3,0.8421052631578947,,
niah_mv_v2,2,DT,0.9166666666666666,0.0698753462603878,0.10074961449199979
niah_mv_v2,2,FT_K1,0.7777777777777778,0.13054016620498612,0.24783000521787768
niah_mv_v2,2,ifr-tokenwise,0.7777777777777778,0.15076177285318557,0.2574458532534612
niah_mv_v2,2,FT_K3,0.8055555555555556,,
niah_mv_v2,3,DT,0.8947368421052632,0.041774193548387094,0.07815826075220027
niah_mv_v2,3,FT_K1,0.8421052631578947,0.06048387096774192,0.22587685800853227
niah_mv_v2,3,ifr-tokenwise,0.7894736842105263,0.06499999999999999,0.22212609501207314
niah_mv_v2,3,FT_K3,0.868421052631579,,
niah_mv_v2,4,DT,0.5,0.10969387755102038,0.13009219602461813
niah_mv_v2,4,FT_K1,0.3,0.11887755102040817,0.2613635404225333
niah_mv_v2,4,ifr-tokenwise,0.325,0.11479591836734693,0.24090708725967006
niah_mv_v2,4,FT_K3,0.3,,
niah_mv_v2,5,DT,0.9736842105263158,0.04155405405405406,0.06610315150735455
niah_mv_v2,5,FT_K1,0.7631578947368421,0.04358108108108107,0.2465809776386298
niah_mv_v2,5,ifr-tokenwise,0.7631578947368421,0.04898648648648649,0.2562872572120189
niah_mv_v2,5,FT_K3,0.7894736842105263,,
niah_mv_v2,6,DT,0.9444444444444444,0.041428571428571426,0.06983355414870997
niah_mv_v2,6,FT_K1,0.8055555555555556,0.05285714285714286,0.24463727984196032
niah_mv_v2,6,ifr-tokenwise,0.7777777777777778,0.06642857142857143,0.241160521746503
niah_mv_v2,6,FT_K3,0.8333333333333334,,
niah_mv_v2,7,DT,0.9473684210526315,0.04618055555555556,0.06540967678481058
niah_mv_v2,7,FT_K1,0.8421052631578947,0.04722222222222222,0.22958147474793403
niah_mv_v2,7,ifr-tokenwise,0.7894736842105263,0.04618055555555556,0.2244518671978692
niah_mv_v2,7,FT_K3,0.8157894736842105,,
niah_mv_v2,8,DT,0.5238095238095238,0.12135761589403975,0.14572440593809724
niah_mv_v2,8,FT_K1,0.2857142857142857,0.11241721854304636,0.2575453037127839
niah_mv_v2,8,ifr-tokenwise,0.2857142857142857,0.10579470198675496,0.24400066566834822
niah_mv_v2,8,FT_K3,0.3333333333333333,,
niah_mv_v2,9,DT,0.5526315789473685,0.12799999999999997,0.14835476572973064
niah_mv_v2,9,FT_K1,0.34210526315789475,0.11599999999999999,0.2589855226889486
niah_mv_v2,9,ifr-tokenwise,0.2894736842105263,0.09100000000000001,0.2574489272000321
niah_mv_v2,9,FT_K3,0.3684210526315789,,
niah_mv_v2,10,DT,0.9722222222222222,0.042647058823529406,0.06775134212992517
niah_mv_v2,10,FT_K1,0.7222222222222222,0.045915032679738566,0.24973716024789328
niah_mv_v2,10,ifr-tokenwise,0.75,0.055065359477124175,0.2558720003032885
niah_mv_v2,10,FT_K3,0.8055555555555556,,
niah_mv_v2,11,DT,0.5277777777777778,0.15842696629213485,0.18695896067878218
niah_mv_v2,11,FT_K1,0.3333333333333333,0.20252808988764048,0.27837889776361824
niah_mv_v2,11,ifr-tokenwise,0.3333333333333333,0.22331460674157308,0.2649075393429091
niah_mv_v2,11,FT_K3,0.3888888888888889,,
niah_mv_v2,12,DT,0.975,0.03505917159763313,0.07322679394191117
niah_mv_v2,12,FT_K1,0.75,0.04215976331360947,0.23446710758726574
niah_mv_v2,12,ifr-tokenwise,0.75,0.04097633136094675,0.2211158272794901
niah_mv_v2,12,FT_K3,0.825,,
niah_mv_v2,13,DT,0.9473684210526315,0.06842507645259942,0.08269196917169926
niah_mv_v2,13,FT_K1,0.7368421052631579,0.06414373088685019,0.24829197539525505
niah_mv_v2,13,ifr-tokenwise,0.7631578947368421,0.07362385321100917,0.25367792813461404
niah_mv_v2,13,FT_K3,0.7631578947368421,,
niah_mv_v2,14,DT,0.9722222222222222,0.03976510067114094,0.06193433819719098
niah_mv_v2,14,FT_K1,0.8055555555555556,0.0424496644295302,0.2365142869381792
niah_mv_v2,14,ifr-tokenwise,0.7777777777777778,0.04412751677852349,0.24145721957331304
niah_mv_v2,14,FT_K3,0.8333333333333334,,
niah_mv_v2,15,DT,0.5263157894736842,0.11886503067484662,0.14127183129991383
niah_mv_v2,15,FT_K1,0.3157894736842105,0.12960122699386503,0.24507849928835318
niah_mv_v2,15,ifr-tokenwise,0.2894736842105263,0.1338957055214724,0.2387658110120809
niah_mv_v2,15,FT_K3,0.34210526315789475,,
niah_mv_v2,16,DT,0.9736842105263158,0.03758278145695364,0.07092684306795852
niah_mv_v2,16,FT_K1,0.7894736842105263,0.042218543046357616,0.22822587681700574
niah_mv_v2,16,ifr-tokenwise,0.7894736842105263,0.04288079470198676,0.2280642378312992
niah_mv_v2,16,FT_K3,0.8157894736842105,,
niah_mv_v2,17,DT,0.40476190476190477,0.13343023255813952,0.1689416111355663
niah_mv_v2,17,FT_K1,0.30952380952380953,0.11686046511627908,0.258037893363403
niah_mv_v2,17,ifr-tokenwise,0.3333333333333333,0.11715116279069768,0.2510946474353826
niah_mv_v2,17,FT_K3,0.35714285714285715,,
niah_mv_v2,18,DT,0.5526315789473685,0.11016129032258064,0.12539742550587324
niah_mv_v2,18,FT_K1,0.34210526315789475,0.0982258064516129,0.2602585523510927
niah_mv_v2,18,ifr-tokenwise,0.3157894736842105,0.09725806451612902,0.2444971726889845
niah_mv_v2,18,FT_K3,0.3684210526315789,,
niah_mv_v2,19,DT,0.9736842105263158,0.04236334405144694,0.06314652687055568
niah_mv_v2,19,FT_K1,0.7894736842105263,0.0542604501607717,0.23307872974085703
niah_mv_v2,19,ifr-tokenwise,0.7894736842105263,0.05972668810289389,0.2312166545805367
niah_mv_v2,19,FT_K3,0.8421052631578947,,
niah_mv_v2,20,DT,0.38636363636363635,0.15563583815028903,0.18917563930901832
niah_mv_v2,20,FT_K1,0.2727272727272727,0.13945086705202311,0.2668725287246079
niah_mv_v2,20,ifr-tokenwise,0.22727272727272727,0.1319364161849711,0.25172524979031663
niah_mv_v2,20,FT_K3,0.29545454545454547,,
niah_mv_v2,21,DT,0.9722222222222222,0.04586614173228346,0.07321838063030564
niah_mv_v2,21,FT_K1,0.8055555555555556,0.04940944881889764,0.2324515071058467
niah_mv_v2,21,ifr-tokenwise,0.7777777777777778,0.04980314960629921,0.23001729807530355
niah_mv_v2,21,FT_K3,0.8333333333333334,,
niah_mv_v2,22,DT,0.5,0.16737804878048781,0.20594417367938767
niah_mv_v2,22,FT_K1,0.3333333333333333,0.13993902439024392,0.2475733657575287
niah_mv_v2,22,ifr-tokenwise,0.2619047619047619,0.14817073170731707,0.25011841656534506
niah_mv_v2,22,FT_K3,0.35714285714285715,,
niah_mv_v2,23,DT,0.5238095238095238,0.19015957446808507,0.2493236123384274
niah_mv_v2,23,FT_K1,0.38095238095238093,0.1875,0.25466854321682053
niah_mv_v2,23,ifr-tokenwise,0.30952380952380953,0.19574468085106383,0.2440905633742335
niah_mv_v2,23,FT_K3,0.38095238095238093,,
niah_mv_v2,24,DT,0.5,0.14024390243902438,0.1869530458540193
niah_mv_v2,24,FT_K1,0.3,0.1222560975609756,0.2475817091006396
niah_mv_v2,24,ifr-tokenwise,0.275,0.12042682926829266,0.2245307283253774
niah_mv_v2,24,FT_K3,0.3,,
niah_mv_v2,25,DT,0.5263157894736842,0.1696236559139785,0.22029649009352906
niah_mv_v2,25,FT_K1,0.3684210526315789,0.18817204301075266,0.25173638410620286
niah_mv_v2,25,ifr-tokenwise,0.3157894736842105,0.19489247311827956,0.24305228627261152
niah_mv_v2,25,FT_K3,0.39473684210526316,,
niah_mv_v2,26,DT,0.8947368421052632,0.07280701754385965,0.08986734870305013
niah_mv_v2,26,FT_K1,0.8157894736842105,0.11622807017543857,0.2423985074215739
niah_mv_v2,26,ifr-tokenwise,0.7894736842105263,0.1412280701754386,0.23558546569545422
niah_mv_v2,26,FT_K3,0.868421052631579,,
niah_mv_v2,27,DT,0.5526315789473685,0.10735294117647058,0.1331650222812537
niah_mv_v2,27,FT_K1,0.3684210526315789,0.11258169934640523,0.2641054179006157
niah_mv_v2,27,ifr-tokenwise,0.3157894736842105,0.09526143790849673,0.24691735205982054
niah_mv_v2,27,FT_K3,0.42105263157894735,,
niah_mv_v2,28,DT,0.475,0.1346385542168675,0.17083115317200248
niah_mv_v2,28,FT_K1,0.3,0.14849397590361446,0.2607594777164327
niah_mv_v2,28,ifr-tokenwise,0.3,0.13283132530120484,0.25675377185025655
niah_mv_v2,28,FT_K3,0.35,,
niah_mv_v2,29,DT,0.5526315789473685,0.14891304347826087,0.17891735167369713
niah_mv_v2,29,FT_K1,0.34210526315789475,0.1923913043478261,0.26618044697956955
niah_mv_v2,29,ifr-tokenwise,0.34210526315789475,0.18043478260869567,0.25242202576155864
niah_mv_v2,29,FT_K3,0.3684210526315789,,
niah_mv_v2,30,DT,0.9210526315789473,0.04608626198083068,0.07302843839745357
niah_mv_v2,30,FT_K1,0.7368421052631579,0.05886581469648561,0.23339242147254904
niah_mv_v2,30,ifr-tokenwise,0.7368421052631579,0.07835463258785942,0.23486206041915172
niah_mv_v2,30,FT_K3,0.7631578947368421,,
niah_mv_v2,31,DT,0.5,0.10620805369127517,0.12272657968747507
niah_mv_v2,31,FT_K1,0.3,0.10587248322147651,0.2617467022933861
niah_mv_v2,31,ifr-tokenwise,0.3,0.10922818791946307,0.24950506571321576
niah_mv_v2,31,FT_K3,0.4,,
niah_mv_v2,32,DT,0.5,0.11145161290322583,0.1255275168231174
niah_mv_v2,32,FT_K1,0.2894736842105263,0.12080645161290322,0.25216504059397254
niah_mv_v2,32,ifr-tokenwise,0.2894736842105263,0.11532258064516128,0.24995257578991814
niah_mv_v2,32,FT_K3,0.3157894736842105,,
niah_mv_v2,33,DT,0.525,0.09270186335403727,0.11693146194373927
niah_mv_v2,33,FT_K1,0.35,0.1063664596273292,0.25030215422126345
niah_mv_v2,33,ifr-tokenwise,0.25,0.10232919254658383,0.23961614795683356
niah_mv_v2,33,FT_K3,0.325,,
niah_mv_v2,34,DT,0.4722222222222222,0.1625,0.19950737962694215
niah_mv_v2,34,FT_K1,0.3888888888888889,0.14893617021276598,0.2492378732486174
niah_mv_v2,34,ifr-tokenwise,0.3055555555555556,0.18297872340425533,0.22846352236776518
niah_mv_v2,34,FT_K3,0.3888888888888889,,
niah_mv_v2,35,DT,0.9473684210526315,0.04729299363057325,0.07044336223128309
niah_mv_v2,35,FT_K1,0.7894736842105263,0.046974522292993634,0.23435219448823935
niah_mv_v2,35,ifr-tokenwise,0.7894736842105263,0.050159235668789805,0.23060881486891177
niah_mv_v2,35,FT_K3,0.8421052631578947,,
niah_mv_v2,36,DT,0.5,0.16016746411483251,0.19145040155264512
niah_mv_v2,36,FT_K1,0.3333333333333333,0.1529904306220096,0.24910102228535674
niah_mv_v2,36,ifr-tokenwise,0.30952380952380953,0.1699760765550239,0.23451762607901547
niah_mv_v2,36,FT_K3,0.35714285714285715,,
niah_mv_v2,37,DT,0.9210526315789473,0.0523972602739726,0.082032697112805
niah_mv_v2,37,FT_K1,0.868421052631579,0.049657534246575354,0.22318632068381294
niah_mv_v2,37,ifr-tokenwise,0.8157894736842105,0.07157534246575344,0.21790870356008832
niah_mv_v2,37,FT_K3,0.9210526315789473,,
niah_mv_v2,38,DT,0.575,0.09933333333333332,0.12866389299018918
niah_mv_v2,38,FT_K1,0.375,0.10766666666666666,0.2535606483633877
niah_mv_v2,38,ifr-tokenwise,0.3,0.10033333333333334,0.23389007103876933
niah_mv_v2,38,FT_K3,0.35,,
niah_mv_v2,39,DT,0.9473684210526315,0.0381578947368421,0.06946663095729018
niah_mv_v2,39,FT_K1,0.8157894736842105,0.046052631578947366,0.2331011300897488
niah_mv_v2,39,ifr-tokenwise,0.7631578947368421,0.04802631578947368,0.23090487556069483
niah_mv_v2,39,FT_K3,0.8157894736842105,,
niah_mv_v2,40,DT,0.575,0.10690184049079751,0.11966993135821076
niah_mv_v2,40,FT_K1,0.275,0.11426380368098159,0.2396058842293387
niah_mv_v2,40,ifr-tokenwise,0.3,0.10996932515337424,0.22685266589415104
niah_mv_v2,40,FT_K3,0.325,,
niah_mv_v2,41,DT,0.5526315789473685,0.1085483870967742,0.1339221098284874
niah_mv_v2,41,FT_K1,0.3157894736842105,0.12177419354838707,0.2593595920167984
niah_mv_v2,41,ifr-tokenwise,0.2894736842105263,0.13854838709677422,0.25072656061722404
niah_mv_v2,41,FT_K3,0.2894736842105263,,
niah_mv_v2,42,DT,0.9473684210526315,0.041938110749185666,0.07033013044464168
niah_mv_v2,42,FT_K1,0.7894736842105263,0.04682410423452769,0.22486479994519812
niah_mv_v2,42,ifr-tokenwise,0.7894736842105263,0.04682410423452769,0.22027203914285365
niah_mv_v2,42,FT_K3,0.8421052631578947,,
niah_mv_v2,43,DT,0.45,0.14651515151515151,0.1795213733292978
niah_mv_v2,43,FT_K1,0.3,0.13075757575757577,0.264076156257587
niah_mv_v2,43,ifr-tokenwise,0.3,0.14712121212121215,0.24734180651067333
niah_mv_v2,43,FT_K3,0.325,,
niah_mv_v2,44,DT,0.5526315789473685,0.10551948051948053,0.12247883144838853
niah_mv_v2,44,FT_K1,0.2894736842105263,0.10714285714285716,0.2566218173999231
niah_mv_v2,44,ifr-tokenwise,0.3157894736842105,0.09902597402597402,0.24620267106793245
niah_mv_v2,44,FT_K3,0.3157894736842105,,
niah_mv_v2,45,DT,0.9210526315789473,0.042021276595744686,0.07273380416036626
niah_mv_v2,45,FT_K1,0.7631578947368421,0.043439716312056745,0.22937119444954157
niah_mv_v2,45,ifr-tokenwise,0.7894736842105263,0.043439716312056745,0.22218948336345998
niah_mv_v2,45,FT_K3,0.7894736842105263,,
niah_mv_v2,46,DT,0.5,0.10789473684210527,0.1256857387876778
niah_mv_v2,46,FT_K1,0.35,0.1036184210526316,0.24829755486373156
niah_mv_v2,46,ifr-tokenwise,0.25,0.1019736842105263,0.2450508648274515
niah_mv_v2,46,FT_K3,0.35,,
niah_mv_v2,47,DT,0.475,0.12125000000000001,0.1415682765638737
niah_mv_v2,47,FT_K1,0.35,0.1134375,0.25606212673913775
niah_mv_v2,47,ifr-tokenwise,0.3,0.11875,0.2443064863224167
niah_mv_v2,47,FT_K3,0.35,,
niah_mv_v2,48,DT,0.9444444444444444,0.046069182389937104,0.07132370202136788
niah_mv_v2,48,FT_K1,0.8611111111111112,0.055188679245283014,0.246015044641774
niah_mv_v2,48,ifr-tokenwise,0.7777777777777778,0.07877358490566037,0.24917889969625243
niah_mv_v2,48,FT_K3,0.8888888888888888,,
niah_mv_v2,49,DT,0.5526315789473685,0.11062691131498473,0.13284978108998044
niah_mv_v2,49,FT_K1,0.39473684210526316,0.10909785932721712,0.25973464011457004
niah_mv_v2,49,ifr-tokenwise,0.3684210526315789,0.12316513761467891,0.24479170511758314
niah_mv_v2,49,FT_K3,0.3684210526315789,,
niah_mv_v2,50,DT,0.9,0.0944736842105263,0.14183364571679008
niah_mv_v2,50,FT_K1,0.775,0.13447368421052627,0.2572345280940004
niah_mv_v2,50,ifr-tokenwise,0.775,0.14500000000000002,0.24528240486306263
niah_mv_v2,50,FT_K3,0.8,,
niah_mv_v2,51,DT,0.9473684210526315,0.12258454106280192,0.18381308158421752
niah_mv_v2,51,FT_K1,0.7894736842105263,0.175,0.25079091686440563
niah_mv_v2,51,ifr-tokenwise,0.7894736842105263,0.2090579710144928,0.26978997859494463
niah_mv_v2,51,FT_K3,0.7894736842105263,,
niah_mv_v2,52,DT,0.9736842105263158,0.061092715231788074,0.07280456771739156
niah_mv_v2,52,FT_K1,0.8157894736842105,0.03990066225165563,0.2292095642143602
niah_mv_v2,52,ifr-tokenwise,0.7894736842105263,0.046192052980132445,0.22925917710717245
niah_mv_v2,52,FT_K3,0.8421052631578947,,
niah_mv_v2,53,DT,0.525,0.11257763975155281,0.13017532862476086
niah_mv_v2,53,FT_K1,0.325,0.11444099378881986,0.2586192864982461
niah_mv_v2,53,ifr-tokenwise,0.325,0.0986024844720497,0.242026405145914
niah_mv_v2,53,FT_K3,0.35,,
niah_mv_v2,54,DT,0.9722222222222222,0.03792517006802722,0.06746068730477368
niah_mv_v2,54,FT_K1,0.8333333333333334,0.042006802721088435,0.23268604653138905
niah_mv_v2,54,ifr-tokenwise,0.7777777777777778,0.03248299319727891,0.22784292427896893
niah_mv_v2,54,FT_K3,0.8611111111111112,,
niah_mv_v2,55,DT,0.9473684210526315,0.03911042944785276,0.06854499464088545
niah_mv_v2,55,FT_K1,0.7894736842105263,0.046472392638036805,0.22786321478007796
niah_mv_v2,55,ifr-tokenwise,0.7894736842105263,0.04708588957055215,0.22048793283005436
niah_mv_v2,55,FT_K3,0.8157894736842105,,
niah_mv_v2,56,DT,0.5,0.10868055555555553,0.12046438374527317
niah_mv_v2,56,FT_K1,0.35,0.10243055555555554,0.26405296462675376
niah_mv_v2,56,ifr-tokenwise,0.275,0.12152777777777776,0.24215131361450265
niah_mv_v2,56,FT_K3,0.375,,
niah_mv_v2,57,DT,0.9473684210526315,0.044480519480519475,0.07274259272940511
niah_mv_v2,57,FT_K1,0.7631578947368421,0.048051948051948054,0.24697609488153147
niah_mv_v2,57,ifr-tokenwise,0.7894736842105263,0.05,0.24592043883049666
niah_mv_v2,57,FT_K3,0.8157894736842105,,
niah_mv_v2,58,DT,0.9473684210526315,0.044551282051282046,0.0642767841854568
niah_mv_v2,58,FT_K1,0.8421052631578947,0.044551282051282046,0.22792546559937757
niah_mv_v2,58,ifr-tokenwise,0.7894736842105263,0.045192307692307684,0.23542931094521385
niah_mv_v2,58,FT_K3,0.868421052631579,,
niah_mv_v2,59,DT,0.9473684210526315,0.1667948717948718,0.2515435150128368
niah_mv_v2,59,FT_K1,0.7894736842105263,0.18961538461538457,0.2666771707300225
niah_mv_v2,59,ifr-tokenwise,0.7631578947368421,0.21448717948717944,0.26875739152876654
niah_mv_v2,59,FT_K3,0.8421052631578947,,
niah_mv_v2,60,DT,0.5526315789473685,0.12063758389261743,0.1538611654240515
niah_mv_v2,60,FT_K1,0.34210526315789475,0.11593959731543624,0.24316748203531935
niah_mv_v2,60,ifr-tokenwise,0.3157894736842105,0.11963087248322146,0.22787553043827055
niah_mv_v2,60,FT_K3,0.39473684210526316,,
niah_mv_v2,61,DT,1.0,0.04792358803986711,0.07288639383324848
niah_mv_v2,61,FT_K1,0.7894736842105263,0.05456810631229235,0.2515611240766634
niah_mv_v2,61,ifr-tokenwise,0.7368421052631579,0.0728405315614618,0.25626790160851615
niah_mv_v2,61,FT_K3,0.8157894736842105,,
niah_mv_v2,62,DT,0.9210526315789473,0.0992690058479532,0.12797244838321586
niah_mv_v2,62,FT_K1,0.8157894736842105,0.10102339181286546,0.24595568103171445
niah_mv_v2,62,ifr-tokenwise,0.7894736842105263,0.10394736842105261,0.24170248398284788
niah_mv_v2,62,FT_K3,0.868421052631579,,
niah_mv_v2,63,DT,0.9444444444444444,0.04206484641638225,0.07205074223685366
niah_mv_v2,63,FT_K1,0.8055555555555556,0.04718430034129693,0.2320593463394128
