Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.17699458131712056,0.23910536220763412,0.239105392235288
Row Attr Scores Mean,0.20514763701816674,0.27462684716009383,0.27590390697629635
Recursive Attr Scores Mean,0.21376272466906898,0.28099281247336055,0.281537362648286
Seq Attr Scores Var,0.08226420361875429,0.06827555658936536,0.06827555272024233
Row Attr Scores Var,0.10615722614759775,0.12804758430691737,0.1296344093993323
Recursive Attr Scores Var,0.10536165460184656,0.12093428227219702,0.12205197512030865
Avg Sample Time (s),68.75972006419208
