Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.3717731815035971,0.4913310977889166,0.4987458679239174
Row Attr Scores Mean,0.36853488514991656,0.4937527194304566,0.5022179119686567
Recursive Attr Scores Mean,0.37084363685350125,0.493928056769143,0.5037471551283133
Seq Attr Scores Var,0.09075556845302145,0.14588458451511016,0.15731718759776364
Row Attr Scores Var,0.1000809390777312,0.16143156186854374,0.1757475807119745
Recursive Attr Scores Var,0.0994490127323289,0.15971944813833244,0.17631025196818947
Avg Sample Time (s),25.090473951129244
