dataset,index,source_start,source_end,DT,DT_source,DT_query_budget_fraction,DT_instruction_budget_fraction,DT_source_gain,source_eligible,budget,ceiling,FT,FT_source,FT_query_budget_fraction,FT_instruction_budget_fraction,FT_source_gain
niah_mq_q2,98,138,4271,1.0,1.0,0.3068181818181818,0.13636363636363635,0.0,803,88,1.0,0.7804878048780488,0.9024390243902439,0.48863636363636365,0.056818181818181816,0.12195121951219512
niah_mq_q2,99,138,1315,0.41025641025641024,0.7692307692307693,0.3225806451612903,0.16129032258064516,0.35897435897435903,242,31,0.7948717948717948,0.23076923076923078,0.7435897435897436,0.6774193548387096,0.03225806451612903,0.5128205128205128
niah_mq_q4,0,138,4072,0.5324675324675324,0.8571428571428571,0.3372093023255814,0.13953488372093023,0.3246753246753247,779,86,1.0,0.5584415584415584,0.8701298701298701,0.4418604651162791,0.046511627906976744,0.3116883116883117
niah_mq_q4,1,138,4068,0.5454545454545454,0.8181818181818182,0.36046511627906974,0.10465116279069768,0.2727272727272728,779,86,1.0,0.5454545454545454,0.8571428571428571,0.4418604651162791,0.046511627906976744,0.3116883116883117
niah_mq_q4,2,138,1164,0.2125,0.375,0.2903225806451613,0.12903225806451613,0.1625,219,31,0.3875,0.175,0.375,0.5483870967741935,0.0,0.2
niah_mq_q4,3,138,1160,0.20987654320987653,0.38271604938271603,0.3225806451612903,0.12903225806451613,0.1728395061728395,220,31,0.38271604938271603,0.12345679012345678,0.345679012345679,0.6129032258064516,0.06451612903225806,0.2222222222222222
niah_mq_q4,4,138,1160,0.189873417721519,0.3670886075949367,0.3333333333333333,0.13333333333333333,0.17721518987341772,218,30,0.379746835443038,0.12658227848101267,0.379746835443038,0.6,0.06666666666666667,0.25316455696202533
niah_mq_q4,5,138,4073,0.5974025974025974,0.922077922077922,0.3372093023255814,0.10465116279069768,0.3246753246753247,779,86,1.0,0.5324675324675324,0.922077922077922,0.45348837209302323,0.046511627906976744,0.38961038961038963
niah_mq_q4,6,138,4070,0.5921052631578947,0.881578947368421,0.313953488372093,0.11627906976744186,0.2894736842105263,778,86,1.0,0.5394736842105263,0.881578947368421,0.45348837209302323,0.046511627906976744,0.3421052631578947
niah_mq_q4,7,138,4077,0.7088607594936709,0.8481012658227848,0.21839080459770116,0.11494252873563218,0.1392405063291139,781,87,1.0,0.5569620253164557,0.8987341772151899,0.4367816091954023,0.04597701149425287,0.3417721518987342
niah_mq_q4,8,138,4074,0.6153846153846154,0.8589743589743589,0.2558139534883721,0.13953488372093023,0.2435897435897435,780,86,1.0,0.5512820512820513,0.8717948717948718,0.4418604651162791,0.03488372093023256,0.3205128205128205
niah_mq_q4,9,138,4073,0.5641025641025641,0.8205128205128205,0.3372093023255814,0.12790697674418605,0.2564102564102564,780,86,1.0,0.5256410256410257,0.8846153846153846,0.46511627906976744,0.046511627906976744,0.3589743589743589
niah_mq_q4,10,138,4079,0.5822784810126582,0.8354430379746836,0.3218390804597701,0.10344827586206896,0.25316455696202533,781,87,1.0,0.569620253164557,0.8481012658227848,0.4367816091954023,0.022988505747126436,0.2784810126582278
niah_mq_q4,11,138,4071,0.6363636363636364,0.8571428571428571,0.2558139534883721,0.11627906976744186,0.22077922077922074,779,86,1.0,0.5454545454545454,0.8701298701298701,0.43023255813953487,0.046511627906976744,0.3246753246753247
niah_mq_q4,12,138,1152,0.225,0.375,0.2903225806451613,0.0967741935483871,0.15,219,31,0.3875,0.1375,0.375,0.6129032258064516,0.03225806451612903,0.2375
niah_mq_q4,13,138,4067,0.5526315789473685,0.881578947368421,0.32558139534883723,0.13953488372093023,0.32894736842105254,778,86,1.0,0.5394736842105263,0.868421052631579,0.45348837209302323,0.046511627906976744,0.32894736842105265
niah_mq_q4,14,138,1156,0.15384615384615385,0.38461538461538464,0.43333333333333335,0.16666666666666666,0.23076923076923078,217,30,0.38461538461538464,0.14102564102564102,0.358974358974359,0.6,0.03333333333333333,0.21794871794871795
niah_mq_q4,15,138,1164,0.225,0.375,0.25806451612903225,0.16129032258064516,0.15,219,31,0.3875,0.1375,0.375,0.6129032258064516,0.03225806451612903,0.2375
niah_mq_q4,16,138,4079,0.5324675324675324,0.8441558441558441,0.36046511627906974,0.12790697674418605,0.3116883116883117,779,86,1.0,0.5584415584415584,0.8961038961038961,0.45348837209302323,0.03488372093023256,0.33766233766233766
niah_mq_q4,17,138,4085,0.6666666666666666,0.8333333333333334,0.23255813953488372,0.11627906976744186,0.16666666666666674,780,86,1.0,0.5384615384615384,0.8717948717948718,0.4418604651162791,0.03488372093023256,0.33333333333333337
niah_mq_q4,18,138,1161,0.21518987341772153,0.3670886075949367,0.3,0.1,0.1518987341772152,218,30,0.379746835443038,0.13924050632911392,0.379746835443038,0.6,0.03333333333333333,0.24050632911392408
niah_mq_q4,19,138,1175,0.21794871794871795,0.3717948717948718,0.26666666666666666,0.13333333333333333,0.15384615384615385,217,30,0.38461538461538464,0.11538461538461539,0.3717948717948718,0.6666666666666666,0.03333333333333333,0.2564102564102564
niah_mq_q4,20,138,4069,0.5844155844155844,0.8571428571428571,0.3372093023255814,0.11627906976744186,0.2727272727272727,779,86,1.0,0.5454545454545454,0.8961038961038961,0.45348837209302323,0.046511627906976744,0.35064935064935066
niah_mq_q4,21,138,4073,0.6410256410256411,0.8846153846153846,0.26744186046511625,0.13953488372093023,0.2435897435897435,780,86,1.0,0.5769230769230769,0.8974358974358975,0.43023255813953487,0.046511627906976744,0.3205128205128206
niah_mq_q4,22,138,4075,0.6578947368421053,0.8552631578947368,0.3023255813953488,0.09302325581395349,0.19736842105263153,778,86,1.0,0.5263157894736842,0.881578947368421,0.45348837209302323,0.046511627906976744,0.35526315789473684
niah_mq_q4,23,138,1168,0.20512820512820512,0.3717948717948718,0.3,0.13333333333333333,0.16666666666666669,217,30,0.38461538461538464,0.14102564102564102,0.38461538461538464,0.5666666666666667,0.06666666666666667,0.2435897435897436
niah_mq_q4,24,138,4065,0.5897435897435898,0.8076923076923077,0.29069767441860467,0.13953488372093023,0.21794871794871795,780,86,1.0,0.5256410256410257,0.9102564102564102,0.46511627906976744,0.046511627906976744,0.3846153846153846
niah_mq_q4,25,138,4076,0.6,0.8533333333333334,0.3058823529411765,0.11764705882352941,0.2533333333333334,777,85,1.0,0.5733333333333334,0.88,0.4117647058823529,0.047058823529411764,0.30666666666666664
niah_mq_q4,26,138,4089,0.569620253164557,0.8607594936708861,0.3103448275862069,0.12643678160919541,0.2911392405063291,781,87,1.0,0.5443037974683544,0.8860759493670886,0.4482758620689655,0.034482758620689655,0.3417721518987341
niah_mq_q4,27,138,4075,0.6363636363636364,0.8831168831168831,0.3023255813953488,0.10465116279069768,0.24675324675324672,779,86,1.0,0.5324675324675324,0.8701298701298701,0.4418604651162791,0.046511627906976744,0.33766233766233766
niah_mq_q4,28,138,4083,0.6075949367088608,0.8987341772151899,0.2988505747126437,0.11494252873563218,0.2911392405063291,781,87,1.0,0.5443037974683544,0.8734177215189873,0.42528735632183906,0.04597701149425287,0.3291139240506329
niah_mq_q4,29,138,1153,0.16883116883116883,0.38961038961038963,0.43333333333333335,0.13333333333333333,0.2207792207792208,216,30,0.38961038961038963,0.11688311688311688,0.37662337662337664,0.6333333333333333,0.06666666666666667,0.25974025974025977
niah_mq_q4,30,138,1165,0.19753086419753085,0.37037037037037035,0.3225806451612903,0.12903225806451613,0.1728395061728395,220,31,0.38271604938271603,0.14814814814814814,0.37037037037037035,0.5161290322580645,0.06451612903225806,0.2222222222222222
niah_mq_q4,31,138,4078,0.5875,0.8625,0.2988505747126437,0.12643678160919541,0.275,782,87,1.0,0.5375,0.8875,0.4367816091954023,0.04597701149425287,0.35
niah_mq_q4,32,138,1156,0.21518987341772153,0.379746835443038,0.3,0.13333333333333333,0.16455696202531647,218,30,0.379746835443038,0.12658227848101267,0.3670886075949367,0.5666666666666667,0.1,0.24050632911392406
niah_mq_q4,33,138,4072,0.5789473684210527,0.8421052631578947,0.3372093023255814,0.10465116279069768,0.26315789473684204,778,86,1.0,0.5657894736842105,0.868421052631579,0.4418604651162791,0.046511627906976744,0.3026315789473685
niah_mq_q4,34,138,4070,0.6153846153846154,0.8333333333333334,0.3023255813953488,0.10465116279069768,0.21794871794871795,780,86,1.0,0.5641025641025641,0.8846153846153846,0.43023255813953487,0.046511627906976744,0.3205128205128205
niah_mq_q4,35,138,1161,0.24691358024691357,0.38271604938271603,0.22580645161290322,0.12903225806451613,0.13580246913580246,220,31,0.38271604938271603,0.1111111111111111,0.37037037037037035,0.6774193548387096,0.03225806451612903,0.25925925925925924
niah_mq_q4,36,138,4086,0.6133333333333333,0.84,0.27058823529411763,0.12941176470588237,0.22666666666666668,777,85,1.0,0.5866666666666667,0.88,0.4,0.047058823529411764,0.29333333333333333
niah_mq_q4,37,138,4076,0.6025641025641025,0.8846153846153846,0.29069767441860467,0.12790697674418605,0.28205128205128205,780,86,1.0,0.5641025641025641,0.8974358974358975,0.4069767441860465,0.046511627906976744,0.33333333333333337
niah_mq_q4,38,138,1155,0.24358974358974358,0.38461538461538464,0.23333333333333334,0.13333333333333333,0.14102564102564105,217,30,0.38461538461538464,0.1282051282051282,0.3717948717948718,0.6,0.06666666666666667,0.2435897435897436
niah_mq_q4,39,138,1172,0.21794871794871795,0.3717948717948718,0.3,0.1,0.15384615384615385,217,30,0.38461538461538464,0.15384615384615385,0.3717948717948718,0.5333333333333333,0.06666666666666667,0.21794871794871795
niah_mq_q4,40,138,4071,0.5769230769230769,0.8205128205128205,0.3023255813953488,0.13953488372093023,0.2435897435897436,780,86,1.0,0.5256410256410257,0.8846153846153846,0.45348837209302323,0.046511627906976744,0.3589743589743589
niah_mq_q4,41,138,4081,0.5802469135802469,0.8148148148148148,0.3218390804597701,0.11494252873563218,0.23456790123456783,783,87,1.0,0.5432098765432098,0.8765432098765432,0.41379310344827586,0.04597701149425287,0.33333333333333337
niah_mq_q4,42,138,1152,0.20253164556962025,0.3670886075949367,0.3,0.13333333333333333,0.16455696202531647,218,30,0.379746835443038,0.13924050632911392,0.379746835443038,0.6,0.03333333333333333,0.24050632911392408
niah_mq_q4,43,138,1152,0.19480519480519481,0.38961038961038963,0.3,0.2,0.19480519480519481,216,30,0.38961038961038963,0.11688311688311688,0.37662337662337664,0.6333333333333333,0.06666666666666667,0.25974025974025977
niah_mq_q4,44,138,4078,0.5974025974025974,0.8571428571428571,0.32558139534883723,0.11627906976744186,0.2597402597402597,779,86,1.0,0.5194805194805194,0.8831168831168831,0.47674418604651164,0.046511627906976744,0.36363636363636365
niah_mq_q4,45,138,4078,0.5844155844155844,0.8051948051948052,0.3372093023255814,0.09302325581395349,0.22077922077922085,779,86,1.0,0.5324675324675324,0.8831168831168831,0.45348837209302323,0.046511627906976744,0.35064935064935066
niah_mq_q4,46,138,4085,0.5897435897435898,0.8333333333333334,0.313953488372093,0.11627906976744186,0.2435897435897436,780,86,1.0,0.5256410256410257,0.8717948717948718,0.45348837209302323,0.023255813953488372,0.34615384615384615
niah_mq_q4,47,138,4073,0.6103896103896104,0.8831168831168831,0.313953488372093,0.09302325581395349,0.2727272727272727,779,86,1.0,0.5454545454545454,0.8831168831168831,0.45348837209302323,0.046511627906976744,0.33766233766233766
niah_mq_q4,48,138,4079,0.6455696202531646,0.8607594936708861,0.25287356321839083,0.11494252873563218,0.21518987341772156,781,87,1.0,0.5316455696202531,0.8734177215189873,0.4482758620689655,0.04597701149425287,0.3417721518987342
niah_mq_q4,49,138,1151,0.2073170731707317,0.36585365853658536,0.2903225806451613,0.12903225806451613,0.15853658536585366,221,31,0.3780487804878049,0.14634146341463414,0.3780487804878049,0.5483870967741935,0.06451612903225806,0.23170731707317074
niah_mq_q4,50,138,4084,0.5769230769230769,0.9102564102564102,0.32558139534883723,0.12790697674418605,0.33333333333333337,780,86,1.0,0.5,0.8974358974358975,0.47674418604651164,0.046511627906976744,0.39743589743589747
niah_mq_q4,51,138,4063,0.5641025641025641,0.8846153846153846,0.3488372093023256,0.09302325581395349,0.3205128205128205,780,86,1.0,0.5384615384615384,0.8717948717948718,0.4418604651162791,0.046511627906976744,0.33333333333333337
niah_mq_q4,52,138,1161,0.20987654320987653,0.38271604938271603,0.2903225806451613,0.16129032258064516,0.1728395061728395,220,31,0.38271604938271603,0.14814814814814814,0.37037037037037035,0.5483870967741935,0.06451612903225806,0.2222222222222222
niah_mq_q4,53,138,1150,0.24358974358974358,0.3717948717948718,0.23333333333333334,0.1,0.12820512820512822,217,30,0.38461538461538464,0.14102564102564102,0.3717948717948718,0.5666666666666667,0.06666666666666667,0.23076923076923078
niah_mq_q4,54,138,1155,0.21518987341772153,0.3670886075949367,0.26666666666666666,0.13333333333333333,0.1518987341772152,218,30,0.379746835443038,0.1518987341772152,0.3670886075949367,0.6,0.0,0.21518987341772153
niah_mq_q4,55,138,4083,0.5822784810126582,0.8227848101265823,0.3103448275862069,0.12643678160919541,0.2405063291139241,781,87,1.0,0.5063291139240507,0.8734177215189873,0.5057471264367817,0.022988505747126436,0.36708860759493667
niah_mq_q4,56,138,1155,0.2125,0.375,0.2903225806451613,0.12903225806451613,0.1625,219,31,0.3875,0.15,0.3875,0.5806451612903226,0.03225806451612903,0.23750000000000002
niah_mq_q4,57,138,4068,0.5657894736842105,0.8421052631578947,0.3372093023255814,0.11627906976744186,0.2763157894736842,778,86,1.0,0.5657894736842105,0.881578947368421,0.43023255813953487,0.046511627906976744,0.3157894736842105
niah_mq_q4,58,138,4074,0.7,0.8875,0.20689655172413793,0.10344827586206896,0.1875,782,87,1.0,0.525,0.8875,0.4482758620689655,0.04597701149425287,0.36249999999999993
niah_mq_q4,59,138,4071,0.5949367088607594,0.810126582278481,0.2988505747126437,0.11494252873563218,0.21518987341772156,781,87,1.0,0.5189873417721519,0.8987341772151899,0.4482758620689655,0.04597701149425287,0.379746835443038
niah_mq_q4,60,138,4081,0.569620253164557,0.8860759493670886,0.3333333333333333,0.11494252873563218,0.31645569620253156,781,87,1.0,0.5189873417721519,0.8860759493670886,0.4482758620689655,0.04597701149425287,0.36708860759493667
niah_mq_q4,61,138,4070,0.5949367088607594,0.9113924050632911,0.3448275862068966,0.09195402298850575,0.31645569620253167,781,87,1.0,0.4810126582278481,0.8734177215189873,0.4827586206896552,0.04597701149425287,0.3924050632911392
niah_mq_q4,62,138,4076,0.5769230769230769,0.8461538461538461,0.3488372093023256,0.09302325581395349,0.2692307692307693,780,86,1.0,0.5512820512820513,0.8974358974358975,0.4418604651162791,0.03488372093023256,0.34615384615384615
niah_mq_q4,63,138,4073,0.6455696202531646,0.7848101265822784,0.22988505747126436,0.13793103448275862,0.1392405063291139,781,87,1.0,0.5443037974683544,0.8860759493670886,0.4367816091954023,0.04597701149425287,0.3417721518987341
niah_mq_q4,64,138,4075,0.5822784810126582,0.8227848101265823,0.3218390804597701,0.11494252873563218,0.2405063291139241,781,87,1.0,0.5316455696202531,0.8987341772151899,0.4482758620689655,0.04597701149425287,0.3670886075949368
niah_mq_q4,65,138,1157,0.21794871794871795,0.3717948717948718,0.3,0.13333333333333333,0.15384615384615385,217,30,0.38461538461538464,0.14102564102564102,0.38461538461538464,0.6,0.03333333333333333,0.2435897435897436
niah_mq_q4,66,138,4084,0.569620253164557,0.8607594936708861,0.3333333333333333,0.12643678160919541,0.2911392405063291,781,87,1.0,0.5569620253164557,0.8860759493670886,0.4482758620689655,0.034482758620689655,0.3291139240506329
niah_mq_q4,67,138,4073,0.575,0.8375,0.3103448275862069,0.12643678160919541,0.26250000000000007,782,87,1.0,0.55,0.875,0.4367816091954023,0.034482758620689655,0.32499999999999996
niah_mq_q4,68,138,1157,0.21518987341772153,0.379746835443038,0.3333333333333333,0.1,0.16455696202531647,218,30,0.379746835443038,0.12658227848101267,0.35443037974683544,0.6,0.06666666666666667,0.22784810126582278
niah_mq_q4,69,138,4083,0.6075949367088608,0.8607594936708861,0.27586206896551724,0.12643678160919541,0.25316455696202533,781,87,1.0,0.5316455696202531,0.8734177215189873,0.4482758620689655,0.04597701149425287,0.3417721518987342
niah_mq_q4,70,138,1153,0.2375,0.3875,0.2903225806451613,0.0967741935483871,0.15000000000000002,219,31,0.3875,0.1625,0.375,0.5161290322580645,0.06451612903225806,0.2125
niah_mq_q4,71,138,4076,0.6282051282051282,0.8974358974358975,0.29069767441860467,0.11627906976744186,0.2692307692307693,780,86,1.0,0.5384615384615384,0.8717948717948718,0.4418604651162791,0.046511627906976744,0.33333333333333337
niah_mq_q4,72,138,4074,0.620253164556962,0.8860759493670886,0.2988505747126437,0.11494252873563218,0.26582278481012656,781,87,1.0,0.5063291139240507,0.8734177215189873,0.47126436781609193,0.04597701149425287,0.36708860759493667
niah_mq_q4,73,138,4079,0.6538461538461539,0.8333333333333334,0.26744186046511625,0.11627906976744186,0.17948717948717952,780,86,1.0,0.48717948717948717,0.8717948717948718,0.46511627906976744,0.046511627906976744,0.38461538461538464
niah_mq_q4,74,138,4075,0.5324675324675324,0.8831168831168831,0.32558139534883723,0.13953488372093023,0.35064935064935066,779,86,1.0,0.5584415584415584,0.8961038961038961,0.4418604651162791,0.03488372093023256,0.33766233766233766
niah_mq_q4,75,138,4081,0.6835443037974683,0.8607594936708861,0.20689655172413793,0.12643678160919541,0.17721518987341778,781,87,1.0,0.5949367088607594,0.8987341772151899,0.40229885057471265,0.034482758620689655,0.30379746835443044
niah_mq_q4,76,138,4077,0.5569620253164557,0.9113924050632911,0.3218390804597701,0.11494252873563218,0.35443037974683544,781,87,1.0,0.5063291139240507,0.8860759493670886,0.4827586206896552,0.04597701149425287,0.3797468354430379
niah_mq_q4,77,138,4084,0.5853658536585366,0.8780487804878049,0.3409090909090909,0.10227272727272728,0.29268292682926833,784,88,1.0,0.524390243902439,0.8536585365853658,0.4431818181818182,0.045454545454545456,0.3292682926829268
niah_mq_q4,78,138,4074,0.5512820512820513,0.8076923076923077,0.36046511627906974,0.09302325581395349,0.2564102564102564,780,86,1.0,0.5256410256410257,0.8846153846153846,0.45348837209302323,0.046511627906976744,0.3589743589743589
niah_mq_q4,79,138,4077,0.6,0.875,0.2988505747126437,0.10344827586206896,0.275,782,87,1.0,0.5,0.8625,0.45977011494252873,0.04597701149425287,0.36250000000000004
niah_mq_q4,80,138,1152,0.15,0.3,0.3225806451612903,0.12903225806451613,0.15,219,31,0.3875,0.1375,0.3625,0.5806451612903226,0.06451612903225806,0.22499999999999998
niah_mq_q4,81,138,4074,0.575,0.8875,0.3103448275862069,0.12643678160919541,0.3125,782,87,1.0,0.525,0.9,0.4482758620689655,0.04597701149425287,0.375
niah_mq_q4,82,138,4076,0.6375,0.825,0.2413793103448276,0.13793103448275862,0.1875,782,87,1.0,0.5125,0.9,0.45977011494252873,0.04597701149425287,0.38750000000000007
niah_mq_q4,83,138,1161,0.19480519480519481,0.37662337662337664,0.36666666666666664,0.1,0.18181818181818182,216,30,0.38961038961038963,0.15584415584415584,0.37662337662337664,0.5666666666666667,0.03333333333333333,0.2207792207792208
niah_mq_q4,84,138,4074,0.5769230769230769,0.8461538461538461,0.3023255813953488,0.12790697674418605,0.2692307692307693,780,86,1.0,0.5641025641025641,0.8461538461538461,0.4418604651162791,0.046511627906976744,0.28205128205128205
niah_mq_q4,85,138,4066,0.5584415584415584,0.8701298701298701,0.3488372093023256,0.12790697674418605,0.3116883116883117,779,86,1.0,0.5324675324675324,0.8831168831168831,0.45348837209302323,0.046511627906976744,0.35064935064935066
niah_mq_q4,86,138,4085,0.5974025974025974,0.8181818181818182,0.3023255813953488,0.10465116279069768,0.22077922077922085,779,86,1.0,0.5324675324675324,0.9090909090909091,0.46511627906976744,0.03488372093023256,0.37662337662337664
niah_mq_q4,87,138,4078,0.5569620253164557,0.8607594936708861,0.3218390804597701,0.11494252873563218,0.30379746835443044,781,87,1.0,0.4936708860759494,0.8860759493670886,0.45977011494252873,0.04597701149425287,0.39240506329113917
niah_mq_q4,88,138,4078,0.620253164556962,0.8734177215189873,0.26436781609195403,0.12643678160919541,0.25316455696202533,781,87,1.0,0.5316455696202531,0.8860759493670886,0.4367816091954023,0.04597701149425287,0.35443037974683544
niah_mq_q4,89,138,4080,0.5897435897435898,0.8846153846153846,0.3023255813953488,0.11627906976744186,0.2948717948717948,780,86,1.0,0.5512820512820513,0.8846153846153846,0.4418604651162791,0.046511627906976744,0.33333333333333326
niah_mq_q4,90,138,4075,0.5921052631578947,0.8421052631578947,0.32558139534883723,0.11627906976744186,0.25,778,86,1.0,0.5394736842105263,0.8947368421052632,0.4418604651162791,0.046511627906976744,0.35526315789473684
niah_mq_q4,91,138,4083,0.6341463414634146,0.8536585365853658,0.23863636363636365,0.125,0.2195121951219512,784,88,1.0,0.5121951219512195,0.8658536585365854,0.4772727272727273,0.022727272727272728,0.35365853658536583
niah_mq_q4,92,138,4075,0.6025641025641025,0.9102564102564102,0.3023255813953488,0.12790697674418605,0.3076923076923077,780,86,1.0,0.5256410256410257,0.8846153846153846,0.47674418604651164,0.046511627906976744,0.3589743589743589
niah_mq_q4,93,138,4073,0.6125,0.8625,0.3103448275862069,0.10344827586206896,0.25,782,87,1.0,0.525,0.85,0.4367816091954023,0.04597701149425287,0.32499999999999996
niah_mq_q4,94,138,1165,0.19753086419753085,0.38271604938271603,0.3225806451612903,0.16129032258064516,0.18518518518518517,220,31,0.38271604938271603,0.12345679012345678,0.38271604938271603,0.6129032258064516,0.06451612903225806,0.25925925925925924
niah_mq_q4,95,138,1157,0.23684210526315788,0.3684210526315789,0.20689655172413793,0.13793103448275862,0.13157894736842105,215,29,0.3815789473684211,0.15789473684210525,0.3815789473684211,0.5517241379310345,0.034482758620689655,0.22368421052631582
niah_mq_q4,96,138,1152,0.1951219512195122,0.3780487804878049,0.3548387096774194,0.12903225806451613,0.18292682926829268,221,31,0.3780487804878049,0.13414634146341464,0.3780487804878049,0.6129032258064516,0.03225806451612903,0.24390243902439024
niah_mq_q4,97,138,1168,0.2,0.36470588235294116,0.3125,0.125,0.16470588235294115,224,32,0.3764705882352941,0.12941176470588237,0.36470588235294116,0.625,0.03125,0.2352941176470588
niah_mq_q4,98,138,4088,0.6296296296296297,0.8888888888888888,0.2988505747126437,0.08045977011494253,0.2592592592592592,783,87,1.0,0.49382716049382713,0.8641975308641975,0.47126436781609193,0.04597701149425287,0.37037037037037035
niah_mq_q4,99,138,4079,0.6582278481012658,0.8227848101265823,0.2413793103448276,0.14942528735632185,0.16455696202531656,781,87,1.0,0.569620253164557,0.9113924050632911,0.42528735632183906,0.04597701149425287,0.3417721518987341
niah_mq_q8,0,138,908,0.12962962962962962,0.2037037037037037,0.21212121212121213,0.15151515151515152,0.07407407407407407,205,33,0.2037037037037037,0.05555555555555555,0.17901234567901234,0.6060606060606061,0.12121212121212122,0.12345679012345678
niah_mq_q8,1,138,884,0.11392405063291139,0.20253164556962025,0.28125,0.15625,0.08860759493670886,201,32,0.20253164556962025,0.0759493670886076,0.1962025316455696,0.5,0.125,0.12025316455696201
niah_mq_q8,2,138,894,0.11612903225806452,0.2,0.2903225806451613,0.12903225806451613,0.08387096774193549,198,31,0.2,0.07096774193548387,0.1870967741935484,0.5161290322580645,0.12903225806451613,0.11612903225806452
niah_mq_q8,3,138,906,0.1125,0.2,0.28125,0.15625,0.08750000000000001,203,32,0.2,0.06875,0.2,0.53125,0.125,0.13125
niah_mq_q8,4,138,910,0.10126582278481013,0.20253164556962025,0.34375,0.15625,0.10126582278481013,201,32,0.20253164556962025,0.0759493670886076,0.1962025316455696,0.5,0.125,0.12025316455696201
niah_mq_q8,5,138,895,0.10126582278481013,0.20253164556962025,0.375,0.125,0.10126582278481013,201,32,0.20253164556962025,0.056962025316455694,0.20253164556962025,0.6875,0.03125,0.14556962025316456
niah_mq_q8,6,138,898,0.1125,0.2,0.3125,0.125,0.08750000000000001,203,32,0.2,0.0375,0.18125,0.75,0.0625,0.14375
niah_mq_q8,7,138,890,0.11949685534591195,0.20125786163522014,0.28125,0.125,0.08176100628930819,202,32,0.20125786163522014,0.06918238993710692,0.18867924528301888,0.53125,0.125,0.11949685534591196
niah_mq_q8,8,138,901,0.125,0.2,0.25,0.125,0.07500000000000001,203,32,0.2,0.06875,0.1875,0.5625,0.09375,0.11875
niah_mq_q8,9,138,3854,0.34868421052631576,0.5460526315789473,0.22988505747126436,0.14942528735632185,0.19736842105263158,765,87,0.5723684210526315,0.2894736842105263,0.5394736842105263,0.4482758620689655,0.04597701149425287,0.25
niah_mq_q8,10,138,899,0.1125,0.2,0.28125,0.15625,0.08750000000000001,203,32,0.2,0.06875,0.19375,0.5625,0.09375,0.125
niah_mq_q8,11,138,906,0.13836477987421383,0.20125786163522014,0.1875,0.125,0.0628930817610063,202,32,0.20125786163522014,0.07547169811320754,0.20125786163522014,0.53125,0.09375,0.1257861635220126
niah_mq_q8,12,138,913,0.1464968152866242,0.19745222929936307,0.12903225806451613,0.12903225806451613,0.05095541401273887,200,31,0.19745222929936307,0.06369426751592357,0.1910828025477707,0.5806451612903226,0.0967741935483871,0.12738853503184716
niah_mq_q8,13,138,909,0.13125,0.2,0.21875,0.125,0.06875,203,32,0.2,0.0625,0.19375,0.5625,0.125,0.13125
niah_mq_q8,14,138,3851,0.3137254901960784,0.5555555555555556,0.3103448275862069,0.12643678160919541,0.24183006535947715,766,87,0.5686274509803921,0.2549019607843137,0.5490196078431373,0.4942528735632184,0.04597701149425287,0.2941176470588236
niah_mq_q8,15,138,3864,0.2987012987012987,0.512987012987013,0.3103448275862069,0.09195402298850575,0.2142857142857143,767,87,0.564935064935065,0.24675324675324675,0.525974025974026,0.5057471264367817,0.04597701149425287,0.27922077922077926
niah_mq_q8,16,138,899,0.1346153846153846,0.1987179487179487,0.22580645161290322,0.0967741935483871,0.0641025641025641,199,31,0.1987179487179487,0.05128205128205128,0.1794871794871795,0.6129032258064516,0.12903225806451613,0.1282051282051282
niah_mq_q8,17,138,921,0.125,0.2,0.21875,0.15625,0.07500000000000001,203,32,0.2,0.0625,0.19375,0.5625,0.125,0.13125
niah_mq_q8,18,138,920,0.125,0.2,0.28125,0.09375,0.07500000000000001,203,32,0.2,0.05,0.19375,0.6875,0.0625,0.14375
niah_mq_q8,19,138,893,0.13043478260869565,0.20496894409937888,0.24242424242424243,0.12121212121212122,0.07453416149068323,204,33,0.20496894409937888,0.062111801242236024,0.18633540372670807,0.5757575757575758,0.12121212121212122,0.12422360248447203
niah_mq_q8,20,138,883,0.14012738853503184,0.19745222929936307,0.16129032258064516,0.12903225806451613,0.057324840764331225,200,31,0.19745222929936307,0.07006369426751592,0.18471337579617833,0.5483870967741935,0.0967741935483871,0.11464968152866241
niah_mq_q8,21,138,899,0.11464968152866242,0.19745222929936307,0.2903225806451613,0.12903225806451613,0.08280254777070065,200,31,0.19745222929936307,0.050955414012738856,0.19745222929936307,0.6129032258064516,0.12903225806451613,0.14649681528662423
niah_mq_q8,22,138,887,0.1282051282051282,0.1987179487179487,0.22580645161290322,0.12903225806451613,0.07051282051282051,199,31,0.1987179487179487,0.0641025641025641,0.1794871794871795,0.5483870967741935,0.12903225806451613,0.11538461538461539
niah_mq_q8,23,138,905,0.14102564102564102,0.1987179487179487,0.16129032258064516,0.12903225806451613,0.05769230769230768,199,31,0.1987179487179487,0.05128205128205128,0.19230769230769232,0.6129032258064516,0.12903225806451613,0.14102564102564102
niah_mq_q8,24,138,896,0.12738853503184713,0.19745222929936307,0.22580645161290322,0.12903225806451613,0.07006369426751594,200,31,0.19745222929936307,0.050955414012738856,0.17834394904458598,0.6774193548387096,0.06451612903225806,0.1273885350318471
niah_mq_q8,25,138,901,0.12578616352201258,0.20125786163522014,0.28125,0.09375,0.07547169811320756,202,32,0.20125786163522014,0.05660377358490566,0.20125786163522014,0.6875,0.03125,0.1446540880503145
