dataset,index,subset,DT,FT,ceiling,DT_sentence_positive,DT_sentence_absolute,FT_sentence_positive,shuffled_DT_sentence,demo_eligible,scope_start_character,DT_scope,DT_scope_sentence,DT_scope_recomputed_budget,scope_eligible,scope_recomputed_budget,FT_scope,FT_scope_sentence,FT_scope_recomputed_budget,DT_demo_budget_fraction,DT_question_budget_fraction,FT_demo_budget_fraction,FT_question_budget_fraction,DT_sentence_positive_demo_budget_fraction,DT_sentence_positive_question_budget_fraction,DT_sentence_absolute_demo_budget_fraction,DT_sentence_absolute_question_budget_fraction,answer_gold_tokens,other_gold_tokens,DT_answer_recall,DT_other_recall,DT_span_any,DT_span_half,FT_answer_recall,FT_other_recall,FT_span_any,FT_span_half,DT_sentence_positive_answer_recall,DT_sentence_positive_other_recall,DT_sentence_positive_span_any,DT_sentence_positive_span_half,DT_sentence_absolute_answer_recall,DT_sentence_absolute_other_recall,DT_sentence_absolute_span_any,DT_sentence_absolute_span_half
niah_mv_v2,37,odd,1.0,0.7894736842105263,1.0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.47368421052631576,0,0,1.0,0.9736842105263158,1.0,867,87,0.7894736842105263,0.9736842105263158,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,0.9285714285714286,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,38,even,0.45,0.275,0.775,0.475,0.475,0.0,0.0,0,0,0.45,0.475,0.45,310,31,0.275,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.35714285714285715,0.5,1.0,0.5,0.07142857142857142,0.38461538461538464,1.0,0.0,0.5,0.46153846153846156,0.5,0.5,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,39,odd,0.9736842105263158,0.7631578947368421,1.0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.5,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.7631578947368421,0.9736842105263158,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,0.8571428571428571,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,40,even,0.575,0.275,0.775,0.75,0.475,0.3,0.425,0,0,0.575,0.75,0.575,310,31,0.275,0.3,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.5714285714285714,0.5769230769230769,1.0,0.5,0.14285714285714285,0.34615384615384615,1.0,0.0,0.7857142857142857,0.7307692307692307,1.0,1.0,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,41,odd,0.5,0.2631578947368421,0.8157894736842105,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.0,0,0,0.5,0.47368421052631576,0.5,306,31,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.35714285714285715,0.5833333333333334,1.0,0.5,0.35714285714285715,0.20833333333333334,1.0,0.0,0.5,0.4583333333333333,0.5,0.5,0.5,0.4583333333333333,0.5,0.5
niah_mv_v2,42,even,0.9736842105263158,0.8157894736842105,1.0,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.47368421052631576,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,43,odd,0.475,0.225,0.775,0.475,0.475,0.275,0.0,0,0,0.475,0.475,0.475,310,31,0.225,0.275,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.5,0.46153846153846156,1.0,0.5,0.07142857142857142,0.3076923076923077,1.0,0.0,0.5,0.46153846153846156,0.5,0.5,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,44,even,0.5789473684210527,0.18421052631578946,0.8157894736842105,0.5,0.5,0.0,0.0,0,0,0.5789473684210527,0.5,0.5789473684210527,306,31,0.18421052631578946,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.6428571428571429,0.5416666666666666,1.0,0.5,0.07142857142857142,0.25,1.0,0.0,0.5714285714285714,0.4583333333333333,1.0,0.5,0.5714285714285714,0.4583333333333333,1.0,0.5
niah_mv_v2,45,odd,1.0,0.8421052631578947,1.0,1.0,1.0,0.9473684210526315,0.47368421052631576,0,0,1.0,1.0,1.0,867,87,0.8421052631578947,0.9473684210526315,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
niah_mv_v2,46,even,0.525,0.3,0.775,0.5,0.5,0.3,0.025,0,0,0.525,0.5,0.525,310,31,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.42857142857142855,0.5769230769230769,1.0,0.5,0.2857142857142857,0.3076923076923077,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
niah_mv_v2,47,odd,0.5,0.225,0.775,0.475,0.475,0.0,0.025,0,0,0.5,0.475,0.5,310,31,0.225,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.5714285714285714,0.46153846153846156,1.0,0.5,0.21428571428571427,0.23076923076923078,1.0,0.0,0.5,0.46153846153846156,0.5,0.5,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,48,even,0.9722222222222222,0.8888888888888888,1.0,1.0,0.9722222222222222,0.9722222222222222,0.0,0,0,0.9722222222222222,1.0,0.9722222222222222,863,87,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,22,1.0,0.9545454545454546,1.0,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0
niah_mv_v2,49,odd,0.5,0.21052631578947367,0.8157894736842105,0.47368421052631576,0.47368421052631576,0.0,0.39473684210526316,0,0,0.5,0.47368421052631576,0.5,306,31,0.21052631578947367,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.5714285714285714,0.4583333333333333,1.0,0.5,0.07142857142857142,0.2916666666666667,1.0,0.0,0.5,0.4583333333333333,0.5,0.5,0.5,0.4583333333333333,0.5,0.5
niah_mv_v2,50,even,0.975,0.75,1.0,0.975,0.95,0.95,0.0,0,0,0.975,0.975,0.975,871,88,0.75,0.95,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,1.0,0.9615384615384616,1.0,1.0,1.0,0.6153846153846154,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,0.9230769230769231,1.0,1.0
niah_mv_v2,51,odd,0.9210526315789473,0.8421052631578947,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0,0,0.9210526315789473,0.9473684210526315,0.9210526315789473,867,87,0.8421052631578947,0.9473684210526315,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.9285714285714286,0.9166666666666666,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0
niah_mv_v2,52,even,0.9473684210526315,0.8157894736842105,1.0,1.0,0.9736842105263158,0.9473684210526315,0.02631578947368421,0,0,0.9473684210526315,1.0,0.9473684210526315,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9166666666666666,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,53,odd,0.5,0.275,0.775,0.475,0.475,0.3,0.0,0,0,0.5,0.475,0.5,310,31,0.275,0.3,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.42857142857142855,0.5384615384615384,1.0,0.5,0.14285714285714285,0.34615384615384615,1.0,0.0,0.5,0.46153846153846156,0.5,0.5,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,54,even,1.0,0.8333333333333334,1.0,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.4722222222222222,0,0,1.0,0.9722222222222222,1.0,863,87,0.8333333333333334,0.9444444444444444,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,22,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.9545454545454546,1.0,1.0
niah_mv_v2,55,odd,1.0,0.8157894736842105,1.0,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.02631578947368421,0,0,1.0,0.9736842105263158,1.0,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,56,even,0.5,0.3,0.775,0.475,0.475,0.275,0.475,0,0,0.5,0.475,0.5,310,31,0.3,0.275,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.5,0.5,1.0,0.5,0.07142857142857142,0.4230769230769231,1.0,0.0,0.5,0.46153846153846156,0.5,0.5,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,57,odd,0.9736842105263158,0.7894736842105263,1.0,0.9736842105263158,0.9473684210526315,0.9473684210526315,0.0,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.7894736842105263,0.9473684210526315,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,0.9285714285714286,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0
niah_mv_v2,58,even,0.9736842105263158,0.868421052631579,1.0,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.5,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.868421052631579,0.9473684210526315,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,59,odd,0.9473684210526315,0.7368421052631579,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.02631578947368421,0,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,867,87,0.7368421052631579,0.9473684210526315,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9166666666666666,1.0,1.0,0.9285714285714286,0.625,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0
niah_mv_v2,60,even,0.5789473684210527,0.2894736842105263,0.8157894736842105,0.5,0.47368421052631576,0.0,0.0,0,0,0.5789473684210527,0.5,0.5789473684210527,306,31,0.2894736842105263,0.0,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.5714285714285714,0.5833333333333334,1.0,0.5,0.07142857142857142,0.4166666666666667,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.4583333333333333,0.5,0.5
niah_mv_v2,61,odd,1.0,0.8157894736842105,1.0,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.47368421052631576,0,0,1.0,0.9736842105263158,1.0,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,62,even,0.9736842105263158,0.8157894736842105,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.02631578947368421,0,0,0.9736842105263158,0.9473684210526315,0.9736842105263158,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,0.9285714285714286,0.75,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0
niah_mv_v2,63,odd,0.9722222222222222,0.8611111111111112,1.0,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.0,0,0,0.9722222222222222,0.9722222222222222,0.9722222222222222,863,87,0.8611111111111112,0.9444444444444444,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,22,1.0,0.9545454545454546,1.0,1.0,1.0,0.7727272727272727,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.9090909090909091,1.0,1.0
niah_mv_v2,64,even,1.0,0.8157894736842105,1.0,0.9736842105263158,0.9473684210526315,0.9473684210526315,0.0,0,0,1.0,0.9736842105263158,1.0,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0
niah_mv_v2,65,odd,1.0,0.8157894736842105,1.0,1.0,1.0,0.9473684210526315,0.05263157894736842,0,0,1.0,1.0,1.0,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
niah_mv_v2,66,even,0.9210526315789473,0.8157894736842105,1.0,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.02631578947368421,0,0,0.9210526315789473,0.9736842105263158,0.9210526315789473,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.875,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,67,odd,0.9722222222222222,0.8611111111111112,1.0,1.0,1.0,0.9444444444444444,0.0,0,0,0.9722222222222222,1.0,0.9722222222222222,863,87,0.8611111111111112,0.9444444444444444,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,22,1.0,0.9545454545454546,1.0,1.0,1.0,0.7727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
niah_mv_v2,68,even,0.9736842105263158,0.8157894736842105,1.0,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.0,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.8157894736842105,0.9473684210526315,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,69,odd,0.5238095238095238,0.2619047619047619,0.7619047619047619,0.47619047619047616,0.47619047619047616,0.2619047619047619,0.023809523809523808,0,0,0.5238095238095238,0.47619047619047616,0.5238095238095238,314,32,0.2619047619047619,0.2619047619047619,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,28,0.5714285714285714,0.5,1.0,0.5,0.14285714285714285,0.32142857142857145,1.0,0.0,0.5,0.4642857142857143,0.5,0.5,0.5,0.4642857142857143,0.5,0.5
niah_mv_v2,70,even,0.9736842105263158,0.868421052631579,1.0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.47368421052631576,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.868421052631579,0.9736842105263158,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,71,odd,1.0,0.8157894736842105,1.0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.0,0,0,1.0,0.9736842105263158,1.0,867,87,0.8157894736842105,0.9736842105263158,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,72,even,0.4523809523809524,0.2619047619047619,0.7619047619047619,0.47619047619047616,0.47619047619047616,0.2619047619047619,0.0,0,0,0.4523809523809524,0.47619047619047616,0.4523809523809524,314,32,0.2619047619047619,0.2619047619047619,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,28,0.42857142857142855,0.4642857142857143,1.0,0.5,0.07142857142857142,0.35714285714285715,1.0,0.0,0.5,0.4642857142857143,0.5,0.5,0.5,0.4642857142857143,0.5,0.5
niah_mv_v2,73,odd,0.4772727272727273,0.2727272727272727,0.7272727272727273,0.4772727272727273,0.4772727272727273,0.22727272727272727,0.0,0,0,0.4772727272727273,0.4772727272727273,0.4772727272727273,318,32,0.2727272727272727,0.22727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,30,0.35714285714285715,0.5333333333333333,1.0,0.5,0.21428571428571427,0.3,1.0,0.0,0.5,0.4666666666666667,0.5,0.5,0.5,0.4666666666666667,0.5,0.5
niah_mv_v2,74,even,0.631578947368421,0.3157894736842105,0.8157894736842105,0.5,0.5,0.3157894736842105,0.0,0,0,0.631578947368421,0.5,0.631578947368421,306,31,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.6428571428571429,0.625,1.0,0.5,0.2857142857142857,0.3333333333333333,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
niah_mv_v2,75,odd,0.5,0.3055555555555556,0.8611111111111112,0.8333333333333334,0.8333333333333334,0.3611111111111111,0.0,0,0,0.5,0.8333333333333334,0.5,302,31,0.3055555555555556,0.3611111111111111,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,22,0.35714285714285715,0.5909090909090909,1.0,0.5,0.07142857142857142,0.45454545454545453,1.0,0.0,0.9285714285714286,0.7727272727272727,1.0,1.0,0.9285714285714286,0.7727272727272727,1.0,1.0
niah_mv_v2,76,even,0.5789473684210527,0.23684210526315788,0.8157894736842105,0.5,0.5,0.0,0.0,0,0,0.5789473684210527,0.5,0.5789473684210527,306,31,0.23684210526315788,0.0,0.23684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.5714285714285714,0.5833333333333334,1.0,0.5,0.14285714285714285,0.2916666666666667,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
niah_mv_v2,77,odd,0.975,0.75,1.0,0.975,0.975,0.95,0.475,0,0,0.975,0.975,0.975,871,88,0.75,0.95,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,1.0,0.9615384615384616,1.0,1.0,0.9285714285714286,0.6538461538461539,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,0.9615384615384616,1.0,1.0
niah_mv_v2,78,even,0.5263157894736842,0.23684210526315788,0.8157894736842105,0.5,0.47368421052631576,0.0,0.0,0,0,0.5263157894736842,0.5,0.5263157894736842,306,31,0.23684210526315788,0.0,0.23684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.5,0.5416666666666666,1.0,0.5,0.21428571428571427,0.25,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.4583333333333333,0.5,0.5
niah_mv_v2,79,odd,0.4523809523809524,0.2619047619047619,0.7619047619047619,0.47619047619047616,0.47619047619047616,0.0,0.0,0,0,0.4523809523809524,0.47619047619047616,0.4523809523809524,314,32,0.2619047619047619,0.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,28,0.5,0.42857142857142855,1.0,0.5,0.07142857142857142,0.35714285714285715,1.0,0.0,0.5,0.4642857142857143,0.5,0.5,0.5,0.4642857142857143,0.5,0.5
niah_mv_v2,80,even,1.0,0.7894736842105263,1.0,1.0,1.0,0.9473684210526315,0.0,0,0,1.0,1.0,1.0,867,87,0.7894736842105263,0.9473684210526315,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
niah_mv_v2,81,odd,0.9736842105263158,0.8421052631578947,1.0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.0,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.8421052631578947,0.9736842105263158,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,82,even,1.0,0.7894736842105263,1.0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.0,0,0,1.0,0.9736842105263158,1.0,867,87,0.7894736842105263,0.9736842105263158,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,0.8571428571428571,0.75,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,83,odd,1.0,0.7894736842105263,1.0,0.9736842105263158,0.9736842105263158,0.9473684210526315,0.0,0,0,1.0,0.9736842105263158,1.0,867,87,0.7894736842105263,0.9473684210526315,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,1.0,1.0,1.0,0.9285714285714286,0.7083333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0
niah_mv_v2,84,even,0.34,0.14,0.66,0.48,0.48,0.16,0.02,0,0,0.34,0.48,0.34,330,33,0.14,0.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,36,0.2857142857142857,0.3611111111111111,1.0,0.5,0.07142857142857142,0.16666666666666666,1.0,0.0,0.5,0.4722222222222222,0.5,0.5,0.5,0.4722222222222222,0.5,0.5
niah_mv_v2,85,odd,0.525,0.275,0.775,0.475,0.475,0.0,0.0,0,0,0.525,0.475,0.525,310,31,0.275,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.5,0.5384615384615384,1.0,0.5,0.21428571428571427,0.3076923076923077,1.0,0.0,0.5,0.46153846153846156,0.5,0.5,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,86,even,0.9736842105263158,0.8421052631578947,1.0,0.9736842105263158,0.9473684210526315,0.9473684210526315,0.02631578947368421,0,0,0.9736842105263158,0.9736842105263158,0.9736842105263158,867,87,0.8421052631578947,0.9473684210526315,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0
niah_mv_v2,87,odd,0.4523809523809524,0.23809523809523808,0.7619047619047619,0.47619047619047616,0.47619047619047616,0.2619047619047619,0.023809523809523808,0,0,0.4523809523809524,0.47619047619047616,0.4523809523809524,314,32,0.23809523809523808,0.2619047619047619,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,28,0.42857142857142855,0.4642857142857143,1.0,0.5,0.14285714285714285,0.2857142857142857,1.0,0.0,0.5,0.4642857142857143,0.5,0.5,0.5,0.4642857142857143,0.5,0.5
niah_mv_v2,88,even,0.34210526315789475,0.2631578947368421,0.8157894736842105,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.0,0,0,0.34210526315789475,0.47368421052631576,0.34210526315789475,306,31,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.2857142857142857,0.375,1.0,0.5,0.2857142857142857,0.25,1.0,0.0,0.5,0.4583333333333333,0.5,0.5,0.5,0.4583333333333333,0.5,0.5
niah_mv_v2,89,odd,0.9736842105263158,0.7631578947368421,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0,0,0.9736842105263158,0.9473684210526315,0.9736842105263158,867,87,0.7631578947368421,0.9473684210526315,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9583333333333334,1.0,1.0,0.8571428571428571,0.7083333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0
niah_mv_v2,90,even,0.9473684210526315,0.8421052631578947,1.0,1.0,1.0,0.9736842105263158,0.0,0,0,0.9473684210526315,1.0,0.9473684210526315,867,87,0.8421052631578947,0.9736842105263158,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,1.0,0.9166666666666666,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
niah_mv_v2,91,odd,0.4523809523809524,0.30952380952380953,0.7619047619047619,0.47619047619047616,0.47619047619047616,0.0,0.0,0,0,0.4523809523809524,0.47619047619047616,0.4523809523809524,314,32,0.30952380952380953,0.0,0.30952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,28,0.5,0.42857142857142855,1.0,0.5,0.21428571428571427,0.35714285714285715,1.0,0.0,0.5,0.4642857142857143,0.5,0.5,0.5,0.4642857142857143,0.5,0.5
niah_mv_v2,92,even,0.525,0.2,0.775,0.475,0.475,0.275,0.0,0,0,0.525,0.475,0.525,310,31,0.2,0.275,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,26,0.5,0.5384615384615384,1.0,0.5,0.14285714285714285,0.23076923076923078,1.0,0.0,0.5,0.46153846153846156,0.5,0.5,0.5,0.46153846153846156,0.5,0.5
niah_mv_v2,93,odd,0.5526315789473685,0.34210526315789475,0.8157894736842105,0.7894736842105263,0.47368421052631576,0.34210526315789475,0.47368421052631576,0,0,0.5526315789473685,0.7894736842105263,0.5526315789473685,306,31,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,24,0.5,0.5833333333333334,1.0,0.5,0.35714285714285715,0.3333333333333333,1.0,0.0,0.9285714285714286,0.7083333333333334,1.0,1.0,0.5,0.4583333333333333,0.5,0.5
