dataset,index,input_sha256,DT,FT,DT_minus_FT,eligible,gold,budget,gold_density,ceiling,random_expected_recall,DT_adjusted,FT_adjusted,DT_precision,FT_precision,DT_tie_width,FT_tie_width,DT_cutoff,gold_negative_fraction,gold_negative_abs_mass,gold_positive_mass,positive_gold_ceiling,target_tokens,judge_true,span_count,boundary_diff_count,gold_boundary_diff_count,relative_conservation_residual,absolute_conservation_residual,signed_recall,signed_tie_width,absolute_recall,absolute_tie_width,negative_recall,negative_tie_width,DT_recall_5,FT_recall_5,DT_recall_20,FT_recall_20,DT_recall_30,FT_recall_30,DT_recall_50,FT_recall_50,DT_recall_gold_budget,FT_recall_gold_budget
niah_mq_q8,23,fb72c0126f04fa654d40540df4dc16113394beac54e36b593e27fdafa9ea0afd,0.14102564102564102,0.05128205128205128,0.08974358974358974,306,156,31,0.5098039215686274,0.1987179487179487,0.10130718954248366,0.7096774193548387,0.25806451612903225,0.7096774193548387,0.25806451612903225,0.0,0.0,3.1765599250793457,0.02564102564102564,0.38022223114967346,253.00552368164062,0.1987179487179487,850,True,8,0,0,0.00019070373296010553,0.0793830313715489,0.14102564102564102,0.0,0.1346153846153846,0.0,0.02564102564102564,0.11538461538461539,0.057692307692307696,0.03205128205128205,0.26282051282051283,0.1794871794871795,0.358974358974359,0.3141025641025641,0.6025641025641025,0.5641025641025641,0.6153846153846154,0.5705128205128205
niah_mq_q8,24,efe9fd153a73a62cfbace20130ebde104fd8b35e3814f67db76b3289bd300131,0.12738853503184713,0.050955414012738856,0.07643312101910828,309,157,31,0.5080906148867314,0.19745222929936307,0.10032362459546926,0.6451612903225806,0.25806451612903225,0.6451612903225806,0.25806451612903225,0.0,0.0,3.3155357837677,0.012738853503184714,0.2063995748758316,259.8955078125,0.19745222929936307,832,True,8,0,0,2.2280212133342463e-06,0.0009301961067649245,0.12738853503184713,0.0,0.12738853503184713,0.0,0.012738853503184714,0.10191082802547771,0.06369426751592357,0.03184713375796178,0.2484076433121019,0.1464968152866242,0.3821656050955414,0.267515923566879,0.6305732484076433,0.5477707006369427,0.6369426751592356,0.554140127388535
niah_mq_q8,25,cd5bf8efc636bc7020a613042e847c9c5149889fd1dbc83f7ccce78e048d1cb0,0.12578616352201258,0.05660377358490566,0.06918238993710692,315,159,32,0.5047619047619047,0.20125786163522014,0.10158730158730159,0.625,0.28125,0.625,0.28125,0.0,0.0,3.147841453552246,0.06289308176100629,7.257648468017578,232.9157257080078,0.20125786163522014,503,True,8,0,0,6.183234520358779e-05,0.025553720175366834,0.12578616352201258,0.0,0.12578616352201258,0.0,0.06289308176100629,0.0880503144654088,0.0440251572327044,0.025157232704402517,0.24528301886792453,0.1509433962264151,0.36477987421383645,0.27672955974842767,0.5911949685534591,0.5283018867924528,0.5911949685534591,0.5345911949685535
niah_mq_q8,26,df6ff28ae30049ccc58241020bfdc2bfa289c97d07865675143f008f78624450,0.12179487179487179,0.07051282051282051,0.05128205128205128,306,156,31,0.5098039215686274,0.1987179487179487,0.10130718954248366,0.6129032258064516,0.3548387096774194,0.6129032258064516,0.3548387096774194,0.0,0.0,3.0726583003997803,0.02564102564102564,0.3258345127105713,211.75054931640625,0.1987179487179487,664,True,8,0,0,0.0004551199562245393,0.1721254755588575,0.12179487179487179,0.0,0.12179487179487179,0.0,0.02564102564102564,0.10256410256410256,0.04487179487179487,0.038461538461538464,0.25,0.17307692307692307,0.34615384615384615,0.28846153846153844,0.5961538461538461,0.5769230769230769,0.6089743589743589,0.5897435897435898
niah_mq_q8,27,dbceb4960eb5b6fe410d96930a3503aeb29f57992d3183b47ae60c99a2f501f1,0.11320754716981132,0.0440251572327044,0.06918238993710693,315,159,32,0.5047619047619047,0.20125786163522014,0.10158730158730159,0.5625,0.21874999999999997,0.5625,0.21874999999999997,0.0,0.0,3.5854837894439697,0.03773584905660377,0.3012288212776184,248.21188354492188,0.20125786163522014,644,True,8,0,0,0.0001657927524184461,0.07070894495632274,0.11320754716981132,0.0,0.11320754716981132,0.0,0.03773584905660377,0.08176100628930819,0.050314465408805034,0.025157232704402517,0.25157232704402516,0.15723270440251572,0.36477987421383645,0.2641509433962264,0.5911949685534591,0.5220125786163522,0.5974842767295597,0.5283018867924528
niah_mq_q8,28,2623f86d3dd458a64ff4cd83a157aee4ffa027e00be54fbf9850f657b3aeff29,0.11949685534591195,0.06289308176100629,0.05660377358490566,315,159,32,0.5047619047619047,0.20125786163522014,0.10158730158730159,0.59375,0.3125,0.59375,0.3125,0.0,0.0,3.5397539138793945,0.018867924528301886,0.33448001742362976,271.45587158203125,0.20125786163522014,742,True,8,0,0,3.331772666266516e-05,0.01535528514040152,0.11949685534591195,0.0,0.11949685534591195,0.0,0.018867924528301886,0.14465408805031446,0.05660377358490566,0.031446540880503145,0.2389937106918239,0.16981132075471697,0.3522012578616352,0.2893081761006289,0.5974842767295597,0.5660377358490566,0.6037735849056604,0.5660377358490566
niah_mq_q8,29,8f1a746c0949c165a41baa50284193015fa3f3210bcdf68a4656f71abb3a93ae,0.11464968152866242,0.07643312101910828,0.038216560509554146,309,157,31,0.5080906148867314,0.19745222929936307,0.10032362459546926,0.5806451612903225,0.3870967741935483,0.5806451612903226,0.3870967741935484,0.0,0.0,3.5825138092041016,0.03184713375796178,0.24291519820690155,241.45553588867188,0.19745222929936307,442,True,8,0,0,0.00021192258147626473,0.09430017696689674,0.11464968152866242,0.0,0.11464968152866242,0.0,0.03184713375796178,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.2356687898089172,0.17834394904458598,0.3375796178343949,0.33121019108280253,0.5668789808917197,0.5414012738853503,0.5732484076433121,0.5414012738853503
niah_mq_q8,30,2dc4fac01142f87ca8a1591e52b22ec623512d42bea796a1533a962c792ef4e6,0.13580246913580246,0.06790123456790123,0.06790123456790123,324,162,33,0.5,0.2037037037037037,0.10185185185185185,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,3.5194358825683594,0.018518518518518517,0.2400294691324234,280.8621520996094,0.2037037037037037,701,True,8,0,0,5.094169240082802e-05,0.02364715102169157,0.13580246913580246,0.0,0.13580246913580246,0.0,0.018518518518518517,0.11728395061728394,0.05555555555555555,0.043209876543209874,0.2654320987654321,0.16666666666666666,0.3888888888888889,0.30864197530864196,0.6172839506172839,0.5802469135802469,0.6172839506172839,0.5802469135802469
niah_mq_q8,31,edac60386a20273eab6693ac7aa1defe83e1e544a917871fcba95c81314bca6e,0.10759493670886076,0.04430379746835443,0.06329113924050633,312,158,32,0.5064102564102564,0.20253164556962025,0.10256410256410256,0.53125,0.21875,0.53125,0.21875,0.0,0.0,3.2182705402374268,0.012658227848101266,0.11976183950901031,248.61378479003906,0.20253164556962025,514,True,8,0,0,2.4152570065126782e-05,0.010754413506333549,0.10759493670886076,0.0,0.10759493670886076,0.0,0.0189873417721519,0.1582278481012658,0.05063291139240506,0.03164556962025317,0.2468354430379747,0.15822784810126583,0.34810126582278483,0.2848101265822785,0.5822784810126582,0.5316455696202531,0.5886075949367089,0.5379746835443038
niah_mq_q8,32,2d0c8f43cf8756b7e7bb9c898d93d31385500d63588d9992f1108d4fd52d9e88,0.10909090909090909,0.07272727272727272,0.03636363636363636,333,165,34,0.4954954954954955,0.20606060606060606,0.1021021021021021,0.5294117647058824,0.3529411764705882,0.5294117647058824,0.35294117647058826,0.0,0.0,2.9188716411590576,0.01818181818181818,0.17031492292881012,241.04196166992188,0.20606060606060606,773,True,8,0,0,0.0004459431021929403,0.18917864944785379,0.10909090909090909,0.0,0.10909090909090909,0.0,0.01818181818181818,0.0606060606060606,0.04242424242424243,0.030303030303030304,0.23636363636363636,0.18181818181818182,0.3939393939393939,0.2909090909090909,0.6606060606060606,0.593939393939394,0.6484848484848484,0.5818181818181818
niah_mq_q8,33,47856dd9ae18cb5cda5df73c063ac9311eba91959c64313111d3271d2acc332e,0.0967741935483871,0.07096774193548387,0.025806451612903222,303,155,31,0.5115511551155115,0.2,0.10231023102310231,0.48387096774193544,0.3548387096774193,0.4838709677419355,0.3548387096774194,0.0,0.0,3.0096726417541504,0.03870967741935484,0.5989999771118164,226.6895294189453,0.2,625,True,8,0,0,0.00020427890649547418,0.08210499182058584,0.0967741935483871,0.0,0.0967741935483871,0.0,0.03870967741935484,0.12258064516129032,0.05161290322580645,0.03870967741935484,0.24516129032258063,0.17419354838709677,0.38064516129032255,0.3161290322580645,0.6064516129032258,0.5741935483870968,0.6129032258064516,0.5870967741935483
niah_mq_q8,34,d3907125c6472fb125bc58c8ec254e238be7a6ef11e9c8c390837d1ac6454b36,0.1393939393939394,0.06666666666666667,0.07272727272727274,333,165,34,0.4954954954954955,0.20606060606060606,0.1021021021021021,0.6764705882352942,0.3235294117647059,0.6764705882352942,0.3235294117647059,0.0,0.0,2.8585901260375977,0.012121212121212121,0.13333667814731598,249.89019775390625,0.20606060606060606,625,True,8,0,0,0.00040627560286235785,0.1705817880254017,0.1393939393939394,0.0,0.1393939393939394,0.0,0.012121212121212121,0.1272727272727273,0.06060606060606061,0.04242424242424243,0.2787878787878788,0.18181818181818182,0.38181818181818183,0.3090909090909091,0.6242424242424243,0.5515151515151515,0.6121212121212121,0.5454545454545454
niah_mq_q8,35,f2f0785009d4dd213c29668771c5be362fa850fa2a961e6f24895e03c233c579,0.1337579617834395,0.06369426751592357,0.07006369426751592,309,157,31,0.5080906148867314,0.19745222929936307,0.10032362459546926,0.6774193548387096,0.3225806451612903,0.6774193548387096,0.3225806451612903,0.0,0.0,10.157951354980469,0.24203821656050956,355.5723571777344,657.6138305664062,0.19745222929936307,723,True,8,0,0,0.009217684898932127,4.104904261697357,0.1337579617834395,0.0,0.12738853503184713,0.0,0.09554140127388536,0.0,0.06369426751592357,0.025477707006369428,0.267515923566879,0.1592356687898089,0.36942675159235666,0.28662420382165604,0.5796178343949044,0.5414012738853503,0.5859872611464968,0.5414012738853503
niah_mq_q8,36,176cacf4028f92623e2f8e11622c29dfa51f364a1db5dda6eed5d6e06bf32e1a,0.10256410256410256,0.057692307692307696,0.044871794871794865,306,156,31,0.5098039215686274,0.1987179487179487,0.10130718954248366,0.5161290322580645,0.2903225806451613,0.5161290322580645,0.2903225806451613,0.0,0.0,3.418740749359131,0.02564102564102564,0.22646048665046692,232.36029052734375,0.1987179487179487,717,True,8,0,0,0.00016034058940699112,0.06739635395268806,0.10256410256410256,0.0,0.10256410256410256,0.0,0.02564102564102564,0.08974358974358976,0.05128205128205128,0.038461538461538464,0.23717948717948717,0.15384615384615385,0.3525641025641026,0.28846153846153844,0.5961538461538461,0.5192307692307693,0.6089743589743589,0.5256410256410257
niah_mq_q8,37,23020ac9a6a24d29cf87332c7acbedb01f3f9e8d67767a77c65874967cae9ed3,0.11612903225806452,0.06451612903225806,0.05161290322580646,303,155,31,0.5115511551155115,0.2,0.10231023102310231,0.5806451612903226,0.3225806451612903,0.5806451612903226,0.3225806451612903,0.0,0.0,3.325066328048706,0.025806451612903226,0.35334038734436035,256.1953430175781,0.2,715,True,8,0,0,0.0006327178005615963,0.2710928444954561,0.11612903225806452,0.0,0.11612903225806452,0.0,0.025806451612903226,0.10967741935483873,0.07096774193548387,0.04516129032258064,0.23225806451612904,0.17419354838709677,0.3548387096774194,0.2903225806451613,0.6129032258064516,0.5483870967741935,0.6193548387096774,0.567741935483871
niah_mq_q8,38,8c031b3164bcd8dc914a9a2e1092227ada8ca5898673262a66989459c4c088b4,0.11875,0.05625,0.06249999999999999,318,160,32,0.5031446540880503,0.2,0.10062893081761007,0.5937499999999999,0.28125,0.59375,0.28125,0.0,0.0,3.1706647872924805,0.05,0.5236707925796509,238.32321166992188,0.2,642,True,8,0,0,4.175050680086127e-06,0.0017630352763262636,0.11875,0.0,0.11875,0.0,0.05,0.06874999999999999,0.04375,0.01875,0.23125,0.1625,0.3625,0.29375,0.6,0.54375,0.60625,0.55
niah_mq_q8,39,78869c3e3cf9d9e21ec5a94a644a1a4cc639aa8fc380774e1dd2f42ea1648f8e,0.13291139240506328,0.06329113924050633,0.06962025316455694,312,158,32,0.5064102564102564,0.20253164556962025,0.10256410256410256,0.6562499999999999,0.3125,0.6562499999999999,0.3125,0.0,0.0,3.7253339290618896,0.012658227848101266,0.06478771567344666,264.6300048828125,0.20253164556962025,684,True,8,0,0,0.00020128071624996057,0.08825850226929788,0.13291139240506328,0.0,0.13291139240506328,0.0,0.012658227848101266,0.12658227848101264,0.056962025316455694,0.03164556962025317,0.25316455696202533,0.15822784810126583,0.34810126582278483,0.26582278481012656,0.620253164556962,0.5632911392405063,0.6265822784810127,0.569620253164557
niah_mq_q8,40,7a4b4e9dce40ea19a6c469ea47f67624377ff1325d8f228d2c2d6aa908c4c843,0.13043478260869565,0.06832298136645963,0.06211180124223602,321,161,33,0.5015576323987538,0.20496894409937888,0.102803738317757,0.6363636363636364,0.33333333333333337,0.6363636363636364,0.3333333333333333,0.0,0.0,3.169037342071533,0.012422360248447204,0.11334069818258286,266.64324951171875,0.20496894409937888,678,True,8,0,0,9.531683014558798e-05,0.04324081037270844,0.13043478260869565,0.0,0.13043478260869565,0.0,0.012422360248447204,0.14285714285714285,0.049689440993788817,0.031055900621118012,0.2670807453416149,0.17391304347826086,0.36645962732919257,0.2857142857142857,0.6211180124223602,0.5341614906832298,0.6211180124223602,0.5341614906832298
niah_mq_q8,41,8dbbd0d883b130aae71ab1ef4d4bda0a1083c0d0285a7d2d38ad5850415f8681,0.125,0.07236842105263158,0.05263157894736842,294,152,30,0.5170068027210885,0.19736842105263158,0.10204081632653061,0.6333333333333333,0.3666666666666667,0.6333333333333333,0.36666666666666664,0.0,0.0,3.1789698600769043,0.006578947368421052,0.1283644139766693,254.80105590820312,0.19736842105263158,647,True,8,0,0,0.0002612295917645766,0.11398716278984011,0.125,0.0,0.125,0.0,0.006578947368421052,0.13815789473684212,0.05263157894736842,0.039473684210526314,0.23684210526315788,0.15789473684210525,0.34868421052631576,0.2894736842105263,0.5921052631578947,0.5657894736842105,0.6118421052631579,0.5986842105263158
niah_mq_q8,42,27553918f8e6af054a053fa83c91d2f8518378c5afe40574587858b6f6db6b75,0.1320754716981132,0.05660377358490566,0.07547169811320754,315,159,32,0.5047619047619047,0.20125786163522014,0.10158730158730159,0.65625,0.28125,0.65625,0.28125,0.0,0.0,3.4592525959014893,0.018867924528301886,0.11494109034538269,279.5460205078125,0.20125786163522014,613,True,8,0,0,0.000525829250604671,0.23822862952221158,0.1320754716981132,0.0,0.1320754716981132,0.0,0.018867924528301886,0.10062893081761007,0.06289308176100629,0.0440251572327044,0.25157232704402516,0.20125786163522014,0.3836477987421384,0.31446540880503143,0.5911949685534591,0.5849056603773585,0.5974842767295597,0.5911949685534591
niah_mq_q8,43,a40fe1b195139e0e0856fa857f3bb69e88c81a5919d251649b03d896d073a867,0.3225806451612903,0.25806451612903225,0.06451612903225806,873,155,88,0.1775486827033219,0.567741935483871,0.10080183276059565,0.5681818181818181,0.45454545454545453,0.5681818181818182,0.45454545454545453,0.0,0.0,1.3830628395080566,0.03870967741935484,3.005086660385132,206.09402465820312,0.567741935483871,808,True,8,0,0,0.0005385077468613948,0.20904251141723762,0.3225806451612903,0.0,0.3225806451612903,0.0,0.03870967741935484,0.0,0.15483870967741936,0.11612903225806452,0.6387096774193548,0.6451612903225806,0.8258064516129032,0.8903225806451613,0.9483870967741935,0.9935483870967742,0.5870967741935483,0.567741935483871
niah_mq_q8,44,2274d9f6955bf74503108a49c34383b09a58fb088e7227a5f342b1e892fd53d6,0.11180124223602485,0.062111801242236024,0.04968944099378882,321,161,33,0.5015576323987538,0.20496894409937888,0.102803738317757,0.5454545454545455,0.30303030303030304,0.5454545454545454,0.30303030303030304,0.0,0.0,3.2500178813934326,0.043478260869565216,7.819062232971191,259.19793701171875,0.20496894409937888,756,True,8,0,0,7.051835845983854e-05,0.029967229158216924,0.11180124223602485,0.0,0.10559006211180125,0.0,0.043478260869565216,0.08074534161490683,0.055900621118012424,0.037267080745341616,0.2546583850931677,0.19254658385093168,0.37888198757763975,0.2981366459627329,0.5962732919254659,0.546583850931677,0.5962732919254659,0.546583850931677
niah_mq_q8,45,23508087b8f1c8936a50161c87f3b0345634488ef258a3b3fa6c4a3695072cc3,0.12179487179487179,0.07051282051282051,0.05128205128205128,306,156,31,0.5098039215686274,0.1987179487179487,0.10130718954248366,0.6129032258064516,0.3548387096774194,0.6129032258064516,0.3548387096774194,0.0,0.0,4.436526775360107,0.11538461538461539,61.59672927856445,298.6103515625,0.1987179487179487,672,True,8,0,0,0.0010333696521419586,0.4584565134390459,0.12179487179487179,0.0,0.11538461538461539,0.0,0.10256410256410256,0.0,0.057692307692307696,0.038461538461538464,0.24358974358974358,0.1858974358974359,0.358974358974359,0.2948717948717949,0.5769230769230769,0.5705128205128205,0.5769230769230769,0.5769230769230769
niah_mq_q8,46,d00f8f85dcbe619998a59c1db7a8438741836f066f98819e8c87e702b054d326,0.12101910828025478,0.07006369426751592,0.050955414012738856,309,157,31,0.5080906148867314,0.19745222929936307,0.10032362459546926,0.6129032258064516,0.3548387096774193,0.6129032258064516,0.3548387096774194,0.0,0.0,3.7599446773529053,0.025477707006369428,0.6736267805099487,286.13385009765625,0.19745222929936307,653,True,8,0,0,4.416427275684628e-06,0.0021095480547614898,0.12101910828025478,0.0,0.12101910828025478,0.0,0.025477707006369428,0.10191082802547771,0.05732484076433121,0.03821656050955414,0.2484076433121019,0.16560509554140126,0.36942675159235666,0.2611464968152866,0.6114649681528662,0.5605095541401274,0.6114649681528662,0.5668789808917197
niah_mq_q8,47,817af7860ae0dabcc982652ec15bc7f487738c3d882806f834ea9be97f3ba13d,0.1282051282051282,0.0641025641025641,0.0641025641025641,306,156,31,0.5098039215686274,0.1987179487179487,0.10130718954248366,0.6451612903225806,0.3225806451612903,0.6451612903225806,0.3225806451612903,0.0,0.0,3.1669609546661377,0.01282051282051282,0.1496601104736328,249.82400512695312,0.1987179487179487,673,True,8,0,0,1.655340263243773e-05,0.00692892739226636,0.1282051282051282,0.0,0.1282051282051282,0.0,0.01282051282051282,0.1346153846153846,0.07051282051282051,0.038461538461538464,0.25,0.1858974358974359,0.3525641025641026,0.3076923076923077,0.6217948717948718,0.5961538461538461,0.6346153846153846,0.5961538461538461
niah_mq_q8,48,f1268b6f17e88c53dc6696ddf3dd7df5d4ec17fc35689c3be22caf60b550b5ca,0.11875,0.0625,0.056249999999999994,318,160,32,0.5031446540880503,0.2,0.10062893081761007,0.5937499999999999,0.3125,0.59375,0.3125,0.0,0.0,3.4714863300323486,0.0125,0.22041043639183044,251.91551208496094,0.2,695,True,8,0,0,3.198967273591381e-05,0.013898467929720937,0.11875,0.0,0.11875,0.0,0.0125,0.1125,0.05,0.0375,0.2625,0.18125,0.375,0.29375,0.6125,0.56875,0.61875,0.56875
niah_mq_q8,49,87f73ffa9b5b302c25f830d02d2547b447a4d09ff3c3c9d2459bb55b81a2f957,0.0949367088607595,0.056962025316455694,0.037974683544303806,312,158,32,0.5064102564102564,0.20253164556962025,0.10256410256410256,0.46875000000000006,0.28125,0.46875000000000006,0.28125,0.0,0.0,2.919212818145752,0.012658227848101266,0.031854402273893356,204.568603515625,0.20253164556962025,516,True,8,0,0,0.00013359394785720288,0.05378937843022413,0.0949367088607595,0.0,0.0949367088607595,0.0,0.012658227848101266,0.10126582278481013,0.03164556962025317,0.04430379746835443,0.22784810126582278,0.15822784810126583,0.35443037974683544,0.2848101265822785,0.5569620253164557,0.5126582278481012,0.569620253164557,0.5253164556962026
niah_mq_q8,50,dba4286e6c27fbafaac218c538886cfe738e35215a7cde73a68c0ddf566c5c0d,0.12025316455696203,0.056962025316455694,0.06329113924050633,312,158,32,0.5064102564102564,0.20253164556962025,0.10256410256410256,0.59375,0.28125,0.59375,0.28125,0.0,0.0,3.6666922569274902,0.012658227848101266,0.15188895165920258,262.675048828125,0.20253164556962025,657,True,8,0,0,2.356595853914114e-05,0.010852273424347914,0.12025316455696203,0.0,0.12025316455696203,0.0,0.012658227848101266,0.12658227848101264,0.05063291139240506,0.04430379746835443,0.24050632911392406,0.17721518987341772,0.36075949367088606,0.310126582278481,0.6265822784810127,0.5949367088607594,0.6329113924050633,0.5949367088607594
niah_mq_q8,51,e17b496e5790d09acae507611805ba04b407c20ca587c7a2aa93cdd55b97296c,0.10897435897435898,0.057692307692307696,0.05128205128205128,306,156,31,0.5098039215686274,0.1987179487179487,0.10130718954248366,0.5483870967741936,0.2903225806451613,0.5483870967741935,0.2903225806451613,0.0,0.0,3.4603381156921387,0.05128205128205128,0.35532572865486145,232.8443603515625,0.1987179487179487,459,True,8,0,0,0.000720196906223657,0.31126198574281716,0.10897435897435898,0.0,0.10897435897435898,0.0,0.05128205128205128,0.04487179487179488,0.04487179487179487,0.038461538461538464,0.23717948717948717,0.16025641025641027,0.32051282051282054,0.3076923076923077,0.5705128205128205,0.532051282051282,0.5705128205128205,0.5448717948717948
niah_mq_q8,52,29fd519ccfeba78f97d0de7aeec16c6679c544cfd63a49bf394ce2fea09e8058,0.13836477987421383,0.05660377358490566,0.08176100628930817,315,159,32,0.5047619047619047,0.20125786163522014,0.10158730158730159,0.6875,0.28125,0.6875,0.28125,0.0,0.0,3.3930678367614746,0.0440251572327044,0.6855678558349609,279.0334777832031,0.20125786163522014,672,True,8,0,0,6.782536487043151e-05,0.030754315615865835,0.13836477987421383,0.0,0.13836477987421383,0.0,0.0440251572327044,0.1069182389937107,0.05660377358490566,0.03773584905660377,0.2641509433962264,0.18238993710691823,0.3710691823899371,0.27672955974842767,0.6226415094339622,0.559748427672956,0.6289308176100629,0.5660377358490566
niah_mq_q8,53,11958e476c9959518d062614f2fa50ae224a043dcf773d51368ffc361c80ac27,0.12025316455696203,0.056962025316455694,0.06329113924050633,312,158,32,0.5064102564102564,0.20253164556962025,0.10256410256410256,0.59375,0.28125,0.59375,0.28125,0.0,0.0,3.3690812587738037,0.02531645569620253,4.19969367980957,267.8912658691406,0.20253164556962025,655,True,8,0,0,0.00012008352516011096,0.05435261655350132,0.12025316455696203,0.0,0.12658227848101267,0.0,0.02531645569620253,0.12658227848101267,0.056962025316455694,0.03164556962025317,0.2468354430379747,0.18354430379746836,0.37341772151898733,0.310126582278481,0.6012658227848101,0.5822784810126582,0.6075949367088608,0.5822784810126582
niah_mq_q8,54,d2cfb8b5ecbb872d1d08d218f79b457f24661aa8979e9411690a333d91d14054,0.12269938650306748,0.06134969325153374,0.06134969325153374,327,163,33,0.4984709480122324,0.20245398773006135,0.10091743119266056,0.6060606060606061,0.30303030303030304,0.6060606060606061,0.30303030303030304,0.0,0.0,3.1237566471099854,0.024539877300613498,0.7585258483886719,249.41555786132812,0.20245398773006135,755,True,8,0,0,0.0006187332071297936,0.26666469285299854,0.12269938650306748,0.0,0.12269938650306748,0.0,0.024539877300613498,0.1411042944785276,0.049079754601226995,0.03067484662576687,0.26380368098159507,0.17791411042944785,0.36809815950920244,0.294478527607362,0.6257668711656442,0.5460122699386503,0.6196319018404908,0.5460122699386503
niah_mq_q8,55,41fee1803def9f78c31289166063eb40ace8e140f8f4259200b1748221c0554f,0.11875,0.06875,0.04999999999999999,318,160,32,0.5031446540880503,0.2,0.10062893081761007,0.5937499999999999,0.34375,0.59375,0.34375,0.0,0.0,3.261277198791504,0.025,0.13502368330955505,246.21542358398438,0.2,652,True,8,0,0,0.00033233153384106505,0.13979862346633354,0.11875,0.0,0.11875,0.0,0.025,0.1,0.05625,0.04375,0.24375,0.175,0.39375,0.30625,0.63125,0.575,0.6375,0.575
niah_mq_q8,56,432faf0babc024847a0174eba814e4211b54c2dc7a4204501d73ee5467b38ebb,0.12578616352201258,0.06918238993710692,0.05660377358490566,315,159,32,0.5047619047619047,0.20125786163522014,0.10158730158730159,0.625,0.34375,0.625,0.34375,0.0,0.0,2.976728677749634,0.018867924528301886,0.2554485499858856,238.4491729736328,0.20125786163522014,839,True,8,0,0,0.0001340509993069325,0.05299359666321379,0.12578616352201258,0.0,0.11949685534591195,0.0,0.018867924528301886,0.06918238993710692,0.06289308176100629,0.018867924528301886,0.24528301886792453,0.16352201257861634,0.3836477987421384,0.2830188679245283,0.6415094339622641,0.559748427672956,0.6415094339622641,0.559748427672956
niah_mq_q8,57,f6dd3b02033a222d1c4c64fac8d622cca5b31d528ee4f5ca8e6bef6238a1bf34,0.11038961038961038,0.05194805194805195,0.05844155844155843,300,154,30,0.5133333333333333,0.19480519480519481,0.1,0.5666666666666667,0.26666666666666666,0.5666666666666667,0.26666666666666666,0.0,0.0,3.281046152114868,0.006493506493506494,0.23929138481616974,235.90847778320312,0.19480519480519481,759,True,8,0,0,3.660590778381317e-07,0.00014720034192805542,0.11038961038961038,0.0,0.11038961038961038,0.0,0.006493506493506494,0.12987012987012986,0.045454545454545456,0.025974025974025976,0.23376623376623376,0.16233766233766234,0.35714285714285715,0.2792207792207792,0.6233766233766234,0.5324675324675324,0.6298701298701299,0.551948051948052
niah_mq_q8,58,51b9f39c49a5f553adf35c97473aceff4827cd8ef7b68b1a8d048f4e78d514de,0.11875,0.05625,0.06249999999999999,318,160,32,0.5031446540880503,0.2,0.10062893081761007,0.5937499999999999,0.28125,0.59375,0.28125,0.0,0.0,3.3554012775421143,0.03125,2.168452262878418,266.18267822265625,0.2,679,True,8,0,0,0.0001467853401330681,0.06535969892792082,0.11875,0.0,0.11875,0.0,0.03125,0.14375,0.05,0.04375,0.2625,0.1875,0.3625,0.2875,0.6125,0.5625,0.61875,0.56875
niah_mq_q8,59,c3a0b9a12efbcd565a501a5da0763ff4f59824bd4ffac4532a78cc5022d41368,0.12418300653594772,0.06535947712418301,0.058823529411764705,297,153,30,0.5151515151515151,0.19607843137254902,0.10101010101010101,0.6333333333333333,0.33333333333333337,0.6333333333333333,0.3333333333333333,0.0,0.0,3.4584155082702637,0.026143790849673203,0.18747009336948395,260.42108154296875,0.19607843137254902,817,True,8,0,0,3.3564481726215246e-05,0.014439770961587328,0.12418300653594772,0.0,0.12418300653594772,0.0,0.026143790849673203,0.1241830065359477,0.05228758169934641,0.032679738562091505,0.2679738562091503,0.16339869281045752,0.3660130718954248,0.2875816993464052,0.6013071895424836,0.5555555555555556,0.6143790849673203,0.5751633986928104
niah_mq_q8,60,7cf34be6b64591370d620cf7a3f06fcd1b25cb18e9f0d40f67838a5b446d87ed,0.12179487179487179,0.05128205128205128,0.07051282051282051,306,156,31,0.5098039215686274,0.1987179487179487,0.10130718954248366,0.6129032258064516,0.25806451612903225,0.6129032258064516,0.25806451612903225,0.0,0.0,3.3723957538604736,0.019230769230769232,0.08526266366243362,259.02203369140625,0.1987179487179487,755,True,8,0,0,0.00010706421603230296,0.04710465010077769,0.12179487179487179,0.0,0.12179487179487179,0.0,0.019230769230769232,0.11538461538461538,0.057692307692307696,0.03205128205128205,0.24358974358974358,0.16666666666666666,0.36538461538461536,0.2948717948717949,0.5961538461538461,0.5641025641025641,0.6025641025641025,0.5833333333333334
niah_mq_q8,61,16621356b3b9474337857268d1b737536877416dcfb467de0f81869db0eb9041,0.11320754716981132,0.06918238993710692,0.04402515723270441,315,159,32,0.5047619047619047,0.20125786163522014,0.10158730158730159,0.5625,0.34375,0.5625,0.34375,0.0,0.0,2.9944984912872314,0.031446540880503145,0.584932804107666,233.79733276367188,0.20125786163522014,687,True,8,0,0,0.00022213620820380137,0.08610822939380114,0.11320754716981132,0.0,0.11320754716981132,0.0,0.031446540880503145,0.03773584905660377,0.050314465408805034,0.03773584905660377,0.24528301886792453,0.16981132075471697,0.37735849056603776,0.2893081761006289,0.6540880503144654,0.5471698113207547,0.660377358490566,0.5471698113207547
