Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.06813640345510188,0.1627823189341098,0.163172581556201
Row Attr Scores Mean,0.06813640345510188,0.16278232312983096,0.16317258768443285
Recursive Attr Scores Mean,0.06813640345510188,0.16278231328329526,0.16317257532302137
Seq Attr Scores Var,0.030646069099428894,0.02957925868182599,0.030151830835895305
Row Attr Scores Var,0.030646069099428894,0.02957925548712621,0.03015182815434471
Recursive Attr Scores Var,0.030646069099428894,0.029579249493661405,0.030151825492497827
Avg Sample Time (s),12.752803526571952
