dataset,index,method,recall,rise,mas
vt_h2_c3,88,DT,0.8148148148148148,0.1441891891891892,0.1834512325264508
vt_h2_c3,88,FT_K1,0.6666666666666666,0.1582432432432432,0.22268744391980505
vt_h2_c3,88,ifr-tokenwise,0.7777777777777778,0.16986486486486488,0.2367999930294912
vt_h2_c3,88,FT_K3,0.6666666666666666,,
vt_h2_c3,89,DT,0.8571428571428571,0.1331794195250659,0.15276523061783537
vt_h2_c3,89,FT_K1,0.75,0.15283641160949868,0.22689075360790864
vt_h2_c3,89,ifr-tokenwise,0.8571428571428571,0.1619393139841689,0.2323518943339839
vt_h2_c3,89,FT_K3,0.75,,
vt_h2_c3,90,DT,0.8571428571428571,0.09829545454545455,0.11341818315596863
vt_h2_c3,90,FT_K1,0.75,0.1501420454545455,0.2230338398561233
vt_h2_c3,90,ifr-tokenwise,0.75,0.17457386363636365,0.24927294542645692
vt_h2_c3,90,FT_K3,0.75,,
vt_h2_c3,91,DT,0.8571428571428571,0.14189655172413793,0.18033702697155304
vt_h2_c3,91,FT_K1,0.6785714285714286,0.1443103448275862,0.2043676397904585
vt_h2_c3,91,ifr-tokenwise,0.8214285714285714,0.1570689655172414,0.21260478767592833
vt_h2_c3,91,FT_K3,0.6785714285714286,,
vt_h2_c3,92,DT,0.6785714285714286,0.13152777777777777,0.16017910258480778
vt_h2_c3,92,FT_K1,0.6785714285714286,0.16444444444444445,0.23368648964947186
vt_h2_c3,92,ifr-tokenwise,0.75,0.18083333333333335,0.2536406266336589
vt_h2_c3,92,FT_K3,0.6785714285714286,,
vt_h2_c3,93,DT,0.8620689655172413,0.11486666666666667,0.1343928966553462
vt_h2_c3,93,FT_K1,0.6206896551724138,0.14766666666666667,0.21749334859905986
vt_h2_c3,93,ifr-tokenwise,0.7586206896551724,0.16446666666666668,0.23213863762737472
vt_h2_c3,93,FT_K3,0.6206896551724138,,
vt_h2_c3,94,DT,0.8,0.11292134831460673,0.13199719063634524
vt_h2_c3,94,FT_K1,0.7333333333333333,0.1428370786516854,0.22162156688688187
vt_h2_c3,94,ifr-tokenwise,0.8,0.1592696629213483,0.23303829564690642
vt_h2_c3,94,FT_K3,0.7333333333333333,,
vt_h2_c3,95,DT,0.7419354838709677,0.12412790697674418,0.15008021814034012
vt_h2_c3,95,FT_K1,0.6774193548387096,0.1625,0.2369915440552311
vt_h2_c3,95,ifr-tokenwise,0.7419354838709677,0.175,0.25144145628753145
vt_h2_c3,95,FT_K3,0.6774193548387096,,
vt_h2_c3,96,DT,0.8333333333333334,0.10824324324324323,0.11367486862401446
vt_h2_c3,96,FT_K1,0.6,0.15270270270270267,0.2315399980622818
vt_h2_c3,96,ifr-tokenwise,0.7666666666666667,0.15702702702702703,0.2285949528276992
vt_h2_c3,96,FT_K3,0.6,,
vt_h2_c3,97,DT,0.8148148148148148,0.09654696132596688,0.10983427106118923
vt_h2_c3,97,FT_K1,0.6666666666666666,0.1404696132596685,0.21408252352409965
vt_h2_c3,97,ifr-tokenwise,0.7777777777777778,0.1611878453038674,0.23071846105167534
vt_h2_c3,97,FT_K3,0.6666666666666666,,
vt_h2_c3,98,DT,0.8620689655172413,0.13851351351351354,0.18400308960388512
vt_h2_c3,98,FT_K1,0.7586206896551724,0.18189189189189187,0.23884232384205636
vt_h2_c3,98,ifr-tokenwise,0.8620689655172413,0.19729729729729728,0.2656386697714933
vt_h2_c3,98,FT_K3,0.7586206896551724,,
vt_h2_c3,99,DT,0.8214285714285714,0.16675,0.25958254126022434
vt_h2_c3,99,FT_K1,0.6428571428571429,0.16225,0.21760895659954455
vt_h2_c3,99,ifr-tokenwise,0.75,0.16225,0.2070880339030324
vt_h2_c3,99,FT_K3,0.6428571428571429,,
vt_h4_c1,0,DT,0.6666666666666666,0.1306842105263158,0.1725206295678317
vt_h4_c1,0,FT_K1,0.6666666666666666,0.1301578947368421,0.1997921130805637
vt_h4_c1,0,ifr-tokenwise,0.6666666666666666,0.12373684210526317,0.17832399767039978
vt_h4_c1,0,FT_K3,0.6666666666666666,,
vt_h4_c1,1,DT,0.7083333333333334,0.10621085594989559,0.1331185982562814
vt_h4_c1,1,FT_K1,0.7083333333333334,0.11435281837160752,0.184952139559593
vt_h4_c1,1,ifr-tokenwise,0.7083333333333334,0.11518789144050105,0.16858170439477208
vt_h4_c1,1,FT_K3,0.7083333333333334,,
vt_h4_c1,2,DT,0.717391304347826,0.11747967479674797,0.15367762896495088
vt_h4_c1,2,FT_K1,0.717391304347826,0.11138211382113823,0.1830935038242055
vt_h4_c1,2,ifr-tokenwise,0.7391304347826086,0.10975609756097562,0.17082526589355
vt_h4_c1,2,FT_K3,0.717391304347826,,
vt_h4_c1,3,DT,0.6888888888888889,0.11424528301886794,0.138251052151994
vt_h4_c1,3,FT_K1,0.6666666666666666,0.12084905660377358,0.19680191033293898
vt_h4_c1,3,ifr-tokenwise,0.7111111111111111,0.1291509433962264,0.17799346954288464
vt_h4_c1,3,FT_K3,0.6666666666666666,,
vt_h4_c1,4,DT,0.6538461538461539,0.1296747967479675,0.16207651514910554
vt_h4_c1,4,FT_K1,0.6538461538461539,0.11239837398373984,0.1786885302073841
vt_h4_c1,4,ifr-tokenwise,0.6538461538461539,0.11158536585365855,0.15459312747429224
vt_h4_c1,4,FT_K3,0.6346153846153846,,
vt_h4_c1,5,DT,0.6818181818181818,0.12288135593220337,0.15060605223301488
vt_h4_c1,5,FT_K1,0.7045454545454546,0.09745762711864407,0.165089009269821
vt_h4_c1,5,ifr-tokenwise,0.7272727272727273,0.099364406779661,0.1528581856654214
vt_h4_c1,5,FT_K3,0.7045454545454546,,
vt_h4_c1,6,DT,0.7272727272727273,0.1436770428015564,0.18792696752895538
vt_h4_c1,6,FT_K1,0.7045454545454546,0.1213035019455253,0.19534728377868538
vt_h4_c1,6,ifr-tokenwise,0.7045454545454546,0.12363813229571982,0.1746824993279658
vt_h4_c1,6,FT_K3,0.7045454545454546,,
vt_h4_c1,7,DT,0.7333333333333333,0.11068376068376069,0.13546662223727796
vt_h4_c1,7,FT_K1,0.7111111111111111,0.11452991452991454,0.19422427900046046
vt_h4_c1,7,ifr-tokenwise,0.7111111111111111,0.11217948717948718,0.17384731005996357
vt_h4_c1,7,FT_K3,0.7111111111111111,,
vt_h4_c1,8,DT,0.6956521739130435,0.10073839662447256,0.13265844113936825
vt_h4_c1,8,FT_K1,0.6739130434782609,0.11824894514767932,0.18721142153757103
vt_h4_c1,8,ifr-tokenwise,0.717391304347826,0.11255274261603376,0.172802097952879
vt_h4_c1,8,FT_K3,0.6739130434782609,,
vt_h4_c1,9,DT,0.6938775510204082,0.10754310344827586,0.14578357821456514
vt_h4_c1,9,FT_K1,0.6938775510204082,0.1086206896551724,0.18544175704460025
vt_h4_c1,9,ifr-tokenwise,0.673469387755102,0.10280172413793102,0.15939883748179423
vt_h4_c1,9,FT_K3,0.6938775510204082,,
vt_h4_c1,10,DT,0.7391304347826086,0.10319383259911893,0.130615636496448
vt_h4_c1,10,FT_K1,0.6956521739130435,0.12191629955947136,0.19797301176643262
vt_h4_c1,10,ifr-tokenwise,0.717391304347826,0.11618942731277533,0.17274900376023558
vt_h4_c1,10,FT_K3,0.6956521739130435,,
vt_h4_c1,11,DT,0.7083333333333334,0.13523454157782516,0.1761077858465736
vt_h4_c1,11,FT_K1,0.6875,0.11540511727078892,0.1957172728956332
vt_h4_c1,11,ifr-tokenwise,0.6875,0.11988272921108742,0.16983668537001723
vt_h4_c1,11,FT_K3,0.6875,,
vt_h4_c1,12,DT,0.6538461538461539,0.09710300429184551,0.12383018822403731
vt_h4_c1,12,FT_K1,0.6346153846153846,0.11062231759656652,0.18220646754749184
vt_h4_c1,12,ifr-tokenwise,0.6538461538461539,0.10268240343347639,0.15050834969208088
vt_h4_c1,12,FT_K3,0.6346153846153846,,
vt_h4_c1,13,DT,0.7391304347826086,0.10421810699588478,0.1359964961385347
vt_h4_c1,13,FT_K1,0.717391304347826,0.1110082304526749,0.19049102284187858
vt_h4_c1,13,ifr-tokenwise,0.6956521739130435,0.10751028806584362,0.1677850576941155
vt_h4_c1,13,FT_K3,0.717391304347826,,
vt_h4_c1,14,DT,0.6538461538461539,0.1340384615384615,0.16850247589436274
vt_h4_c1,14,FT_K1,0.6153846153846154,0.1276923076923077,0.20516102907441672
vt_h4_c1,14,ifr-tokenwise,0.6346153846153846,0.12942307692307692,0.18276431110280256
vt_h4_c1,14,FT_K3,0.6153846153846154,,
vt_h4_c1,15,DT,0.717391304347826,0.12354771784232366,0.15085019292911936
vt_h4_c1,15,FT_K1,0.6956521739130435,0.11898340248962655,0.19257152800546087
vt_h4_c1,15,ifr-tokenwise,0.717391304347826,0.10902489626556018,0.1641599874511161
vt_h4_c1,15,FT_K3,0.6956521739130435,,
vt_h4_c1,16,DT,0.717391304347826,0.10754901960784313,0.12789690437537007
vt_h4_c1,16,FT_K1,0.6956521739130435,0.11186274509803922,0.18056245546179567
vt_h4_c1,16,ifr-tokenwise,0.717391304347826,0.11303921568627451,0.16408481811920608
vt_h4_c1,16,FT_K3,0.6956521739130435,,
vt_h4_c1,17,DT,0.7380952380952381,0.12693548387096773,0.1527509328285616
vt_h4_c1,17,FT_K1,0.6666666666666666,0.09790322580645158,0.17584198383505062
vt_h4_c1,17,ifr-tokenwise,0.7380952380952381,0.10564516129032257,0.16945231465444197
vt_h4_c1,17,FT_K3,0.6666666666666666,,
vt_h4_c1,18,DT,0.7111111111111111,0.11437093275488067,0.1450250965323339
vt_h4_c1,18,FT_K1,0.7111111111111111,0.11437093275488071,0.18427404374479947
vt_h4_c1,18,ifr-tokenwise,0.7333333333333333,0.11198481561822127,0.16909670553370368
vt_h4_c1,18,FT_K3,0.7111111111111111,,
vt_h4_c1,19,DT,0.673469387755102,0.11242004264392322,0.14851227446512189
vt_h4_c1,19,FT_K1,0.673469387755102,0.11966950959488273,0.19282027637622026
vt_h4_c1,19,ifr-tokenwise,0.6938775510204082,0.11583155650319832,0.16528217488282132
vt_h4_c1,19,FT_K3,0.673469387755102,,
vt_h4_c1,20,DT,0.7021276595744681,0.10613207547169809,0.1345162045334125
vt_h4_c1,20,FT_K1,0.723404255319149,0.1099056603773585,0.1795383258494093
vt_h4_c1,20,ifr-tokenwise,0.7021276595744681,0.11221174004192873,0.1594428349107337
vt_h4_c1,20,FT_K3,0.723404255319149,,
vt_h4_c1,21,DT,0.66,0.12925101214574902,0.15719199252754446
vt_h4_c1,21,FT_K1,0.66,0.12297570850202429,0.18996082630949881
vt_h4_c1,21,ifr-tokenwise,0.68,0.12216599190283402,0.181559447542392
vt_h4_c1,21,FT_K3,0.66,,
vt_h4_c1,22,DT,0.673469387755102,0.10554968287526427,0.13438988130623272
vt_h4_c1,22,FT_K1,0.673469387755102,0.10977801268498946,0.18200275987677936
vt_h4_c1,22,ifr-tokenwise,0.6938775510204082,0.10681818181818184,0.16468364340538694
vt_h4_c1,22,FT_K3,0.673469387755102,,
vt_h4_c1,23,DT,0.68,0.09833333333333334,0.12534600078470867
vt_h4_c1,23,FT_K1,0.68,0.12029411764705882,0.2003974686131679
vt_h4_c1,23,ifr-tokenwise,0.66,0.10519607843137255,0.15961057081690658
vt_h4_c1,23,FT_K3,0.68,,
vt_h4_c1,24,DT,0.7083333333333334,0.1282520325203252,0.16616197447188596
vt_h4_c1,24,FT_K1,0.6875,0.12479674796747968,0.19926328277435762
vt_h4_c1,24,ifr-tokenwise,0.6875,0.12357723577235773,0.17443116177993861
vt_h4_c1,24,FT_K3,0.6875,,
vt_h4_c1,25,DT,0.68,0.120531914893617,0.15881116615795365
vt_h4_c1,25,FT_K1,0.68,0.11414893617021275,0.19311341441316726
vt_h4_c1,25,ifr-tokenwise,0.66,0.1020212765957447,0.15800605804383477
vt_h4_c1,25,FT_K3,0.68,,
vt_h4_c1,26,DT,0.68,0.10321782178217823,0.1373793582549134
vt_h4_c1,26,FT_K1,0.68,0.11945544554455445,0.1900688399210635
vt_h4_c1,26,ifr-tokenwise,0.68,0.12301980198019802,0.17440807217033918
vt_h4_c1,26,FT_K3,0.68,,
vt_h4_c1,27,DT,0.673469387755102,0.10771334792122537,0.13438371269832938
vt_h4_c1,27,FT_K1,0.673469387755102,0.10640043763676148,0.17635458693600342
vt_h4_c1,27,ifr-tokenwise,0.6938775510204082,0.10071115973741793,0.15530347737016237
vt_h4_c1,27,FT_K3,0.673469387755102,,
vt_h4_c1,28,DT,0.6875,0.09774678111587982,0.13505992749004886
vt_h4_c1,28,FT_K1,0.6875,0.11920600858369099,0.18908115594075325
vt_h4_c1,28,ifr-tokenwise,0.6875,0.10997854077253219,0.16731128904950515
vt_h4_c1,28,FT_K3,0.6875,,
vt_h4_c1,29,DT,0.717391304347826,0.11223849372384935,0.1382586890702197
vt_h4_c1,29,FT_K1,0.6956521739130435,0.11307531380753137,0.18690456755471008
vt_h4_c1,29,ifr-tokenwise,0.717391304347826,0.11537656903765689,0.17175141030678528
vt_h4_c1,29,FT_K3,0.6956521739130435,,
vt_h4_c1,30,DT,0.717391304347826,0.11054216867469879,0.1404111879520719
vt_h4_c1,30,FT_K1,0.6521739130434783,0.10612449799196785,0.18241865509860342
vt_h4_c1,30,ifr-tokenwise,0.717391304347826,0.10491967871485944,0.1600610957506924
vt_h4_c1,30,FT_K3,0.6521739130434783,,
vt_h4_c1,31,DT,0.7391304347826086,0.103252427184466,0.13345469493330936
vt_h4_c1,31,FT_K1,0.717391304347826,0.12160194174757281,0.19094819986985406
vt_h4_c1,31,ifr-tokenwise,0.7391304347826086,0.1152912621359223,0.17128897069652313
vt_h4_c1,31,FT_K3,0.717391304347826,,
vt_h4_c1,32,DT,0.717391304347826,0.10256410256410257,0.14086557430609953
vt_h4_c1,32,FT_K1,0.717391304347826,0.11666666666666667,0.18819925849647823
vt_h4_c1,32,ifr-tokenwise,0.7391304347826086,0.1113247863247863,0.17090702233396568
vt_h4_c1,32,FT_K3,0.717391304347826,,
vt_h4_c1,33,DT,0.6538461538461539,0.08603379721669982,0.11861268185897648
vt_h4_c1,33,FT_K1,0.6538461538461539,0.11008946322067595,0.18957543701323137
vt_h4_c1,33,ifr-tokenwise,0.6538461538461539,0.10670974155069582,0.16612541067674863
vt_h4_c1,33,FT_K3,0.6538461538461539,,
vt_h4_c1,34,DT,0.68,0.10289699570815451,0.1366096684844495
vt_h4_c1,34,FT_K1,0.66,0.11362660944206011,0.18628021710641027
vt_h4_c1,34,ifr-tokenwise,0.66,0.11212446351931331,0.16756653177279174
vt_h4_c1,34,FT_K3,0.64,,
vt_h4_c1,35,DT,0.7083333333333334,0.1074295010845987,0.1370212083987953
vt_h4_c1,35,FT_K1,0.6875,0.11588937093275489,0.1874815880694089
vt_h4_c1,35,ifr-tokenwise,0.6875,0.11155097613882865,0.17032405514609733
vt_h4_c1,35,FT_K3,0.6875,,
vt_h4_c1,36,DT,0.68,0.11345360824742268,0.13659280473141674
vt_h4_c1,36,FT_K1,0.68,0.11757731958762888,0.19195675463706668
vt_h4_c1,36,ifr-tokenwise,0.68,0.1074742268041237,0.16623978551829985
vt_h4_c1,36,FT_K3,0.68,,
vt_h4_c1,37,DT,0.717391304347826,0.09989177489177489,0.13728502148292293
vt_h4_c1,37,FT_K1,0.6956521739130435,0.11158008658008658,0.18577434459567993
vt_h4_c1,37,ifr-tokenwise,0.717391304347826,0.10422077922077924,0.16648456374198112
vt_h4_c1,37,FT_K3,0.6956521739130435,,
vt_h4_c1,38,DT,0.7083333333333334,0.09434865900383141,0.133529842052727
vt_h4_c1,38,FT_K1,0.6875,0.10526819923371647,0.19227567780499935
vt_h4_c1,38,ifr-tokenwise,0.7083333333333334,0.09856321839080458,0.16370606975399293
vt_h4_c1,38,FT_K3,0.6875,,
vt_h4_c1,39,DT,0.7391304347826086,0.11289144050104385,0.14969695434337763
vt_h4_c1,39,FT_K1,0.717391304347826,0.11372651356993738,0.18484642692512815
vt_h4_c1,39,ifr-tokenwise,0.7391304347826086,0.113517745302714,0.17822591923280212
vt_h4_c1,39,FT_K3,0.717391304347826,,
vt_h4_c1,40,DT,0.723404255319149,0.15104373757455272,0.20833094259050125
vt_h4_c1,40,FT_K1,0.7021276595744681,0.12559642147117298,0.19457456612798193
vt_h4_c1,40,ifr-tokenwise,0.723404255319149,0.12977137176938372,0.17787343430900085
vt_h4_c1,40,FT_K3,0.7021276595744681,,
vt_h4_c1,41,DT,0.7083333333333334,0.10316326530612245,0.1326211028388641
vt_h4_c1,41,FT_K1,0.7083333333333334,0.11785714285714285,0.19764272211228134
vt_h4_c1,41,ifr-tokenwise,0.7083333333333334,0.1139795918367347,0.1714172426170433
vt_h4_c1,41,FT_K3,0.7083333333333334,,
vt_h4_c1,42,DT,0.7380952380952381,0.1256048387096774,0.15002769716777917
vt_h4_c1,42,FT_K1,0.7142857142857143,0.10362903225806452,0.18500130036305618
vt_h4_c1,42,ifr-tokenwise,0.7380952380952381,0.10806451612903227,0.1705868615131963
vt_h4_c1,42,FT_K3,0.7142857142857143,,
vt_h4_c1,43,DT,0.6875,0.11847826086956519,0.14967825367409196
vt_h4_c1,43,FT_K1,0.6875,0.11136363636363636,0.1788638303969629
vt_h4_c1,43,ifr-tokenwise,0.7083333333333334,0.11077075098814229,0.16842580146125882
vt_h4_c1,43,FT_K3,0.6875,,
vt_h4_c1,44,DT,0.6875,0.09089327146171693,0.1289767983542397
vt_h4_c1,44,FT_K1,0.6875,0.10458236658932715,0.18055764279358483
vt_h4_c1,44,ifr-tokenwise,0.7083333333333334,0.09831786542923433,0.16723325473116604
vt_h4_c1,44,FT_K3,0.6875,,
vt_h4_c1,45,DT,0.7083333333333334,0.0918141592920354,0.1170930288002375
vt_h4_c1,45,FT_K1,0.6875,0.09203539823008851,0.17732929438619
vt_h4_c1,45,ifr-tokenwise,0.7083333333333334,0.08849557522123894,0.15541985283032292
vt_h4_c1,45,FT_K3,0.6875,,
vt_h4_c1,46,DT,0.7021276595744681,0.11690871369294606,0.1563131115755533
vt_h4_c1,46,FT_K1,0.7021276595744681,0.11628630705394191,0.19881395514710937
vt_h4_c1,46,ifr-tokenwise,0.7021276595744681,0.10985477178423235,0.1689007952982422
vt_h4_c1,46,FT_K3,0.7021276595744681,,
vt_h4_c1,47,DT,0.75,0.10010204081632654,0.13606205363267762
vt_h4_c1,47,FT_K1,0.7045454545454546,0.11928571428571426,0.1843895489590444
vt_h4_c1,47,ifr-tokenwise,0.7272727272727273,0.10316326530612244,0.1581572419687883
vt_h4_c1,47,FT_K3,0.7045454545454546,,
vt_h4_c1,48,DT,0.717391304347826,0.08919753086419753,0.12041123931681978
vt_h4_c1,48,FT_K1,0.6956521739130435,0.10545267489711932,0.18414978727176273
vt_h4_c1,48,ifr-tokenwise,0.717391304347826,0.11409465020576133,0.17588568444836797
vt_h4_c1,48,FT_K3,0.6956521739130435,,
vt_h4_c1,49,DT,0.723404255319149,0.09727926078028748,0.12910026437399663
vt_h4_c1,49,FT_K1,0.6808510638297872,0.12007186858316224,0.1902202311123729
vt_h4_c1,49,ifr-tokenwise,0.7021276595744681,0.10959958932238194,0.17253775952212733
vt_h4_c1,49,FT_K3,0.6808510638297872,,
vt_h4_c1,50,DT,0.68,0.10969601677148848,0.13383959020999278
vt_h4_c1,50,FT_K1,0.66,0.10969601677148846,0.18663055442064103
vt_h4_c1,50,ifr-tokenwise,0.66,0.10927672955974846,0.16655431070324256
vt_h4_c1,50,FT_K3,0.66,,
vt_h4_c1,51,DT,0.7045454545454546,0.10929752066115701,0.13053192199069086
vt_h4_c1,51,FT_K1,0.75,0.11487603305785124,0.18654680200104737
vt_h4_c1,51,ifr-tokenwise,0.7272727272727273,0.11528925619834711,0.16824452640640553
vt_h4_c1,51,FT_K3,0.75,,
vt_h4_c1,52,DT,0.6875,0.10552208835341366,0.13149181504046503
vt_h4_c1,52,FT_K1,0.6875,0.1183734939759036,0.19768456509295002
vt_h4_c1,52,ifr-tokenwise,0.7083333333333334,0.11877510040160641,0.1703942277954712
vt_h4_c1,52,FT_K3,0.6666666666666666,,
vt_h4_c1,53,DT,0.7083333333333334,0.14717741935483872,0.20219080459455663
vt_h4_c1,53,FT_K1,0.6875,0.1127016129032258,0.17877512575459545
vt_h4_c1,53,ifr-tokenwise,0.6875,0.11673387096774193,0.16006034136687905
vt_h4_c1,53,FT_K3,0.6875,,
vt_h4_c1,54,DT,0.7209302325581395,0.11188524590163933,0.13146563034791542
vt_h4_c1,54,FT_K1,0.6511627906976745,0.11577868852459017,0.18595992245747245
vt_h4_c1,54,ifr-tokenwise,0.7209302325581395,0.10778688524590166,0.1576333346784751
vt_h4_c1,54,FT_K3,0.6511627906976745,,
vt_h4_c1,55,DT,0.6938775510204082,0.10389344262295082,0.14489886343450048
vt_h4_c1,55,FT_K1,0.6530612244897959,0.11475409836065575,0.195743225859251
vt_h4_c1,55,ifr-tokenwise,0.673469387755102,0.11229508196721312,0.17051124335826207
vt_h4_c1,55,FT_K3,0.6530612244897959,,
vt_h4_c1,56,DT,0.6956521739130435,0.1931992337164751,0.2986528177505779
vt_h4_c1,56,FT_K1,0.6956521739130435,0.18266283524904217,0.2272381910954721
vt_h4_c1,56,ifr-tokenwise,0.717391304347826,0.17940613026819924,0.21760593148462876
vt_h4_c1,56,FT_K3,0.6956521739130435,,
vt_h4_c1,57,DT,0.6875,0.1138659793814433,0.13967107824772831
vt_h4_c1,57,FT_K1,0.6875,0.10829896907216494,0.17785354312500065
vt_h4_c1,57,ifr-tokenwise,0.6875,0.11139175257731959,0.16730251805599927
vt_h4_c1,57,FT_K3,0.6875,,
vt_h4_c1,58,DT,0.7391304347826086,0.1039366053169734,0.13198294410880787
vt_h4_c1,58,FT_K1,0.717391304347826,0.1135480572597137,0.18443450692542146
vt_h4_c1,58,ifr-tokenwise,0.7391304347826086,0.11088957055214724,0.17346275430044572
vt_h4_c1,58,FT_K3,0.717391304347826,,
vt_h4_c1,59,DT,0.7045454545454546,0.1438284518828452,0.1853013646800093
vt_h4_c1,59,FT_K1,0.7045454545454546,0.12520920502092053,0.18357214819033602
vt_h4_c1,59,ifr-tokenwise,0.7272727272727273,0.12688284518828455,0.1601960016624197
vt_h4_c1,59,FT_K3,0.7045454545454546,,
vt_h4_c1,60,DT,0.7083333333333334,0.10642857142857143,0.13890889157267677
vt_h4_c1,60,FT_K1,0.6875,0.11765306122448979,0.2030611977979802
vt_h4_c1,60,ifr-tokenwise,0.7083333333333334,0.11499999999999999,0.17719033054177685
vt_h4_c1,60,FT_K3,0.6875,,
vt_h4_c1,61,DT,0.7021276595744681,0.15090361445783135,0.20897483827302574
vt_h4_c1,61,FT_K1,0.723404255319149,0.12620481927710842,0.19528562487581932
vt_h4_c1,61,ifr-tokenwise,0.723404255319149,0.12419678714859436,0.17765289984567048
vt_h4_c1,61,FT_K3,0.723404255319149,,
vt_h4_c1,62,DT,0.7021276595744681,0.08966512702078522,0.11921489412904793
vt_h4_c1,62,FT_K1,0.7021276595744681,0.11206697459584296,0.19666520002840687
vt_h4_c1,62,ifr-tokenwise,0.723404255319149,0.10306004618937645,0.1670054423248994
vt_h4_c1,62,FT_K3,0.7021276595744681,,
vt_h4_c1,63,DT,0.6666666666666666,0.1312,0.1594646747724722
vt_h4_c1,63,FT_K1,0.6666666666666666,0.12000000000000002,0.1857169808468297
vt_h4_c1,63,ifr-tokenwise,0.6470588235294118,0.1232,0.16650866704523004
vt_h4_c1,63,FT_K3,0.6666666666666666,,
vt_h4_c1,64,DT,0.6808510638297872,0.10282608695652173,0.1232610355749778
vt_h4_c1,64,FT_K1,0.723404255319149,0.10369565217391305,0.1772850101952971
vt_h4_c1,64,ifr-tokenwise,0.7021276595744681,0.0991304347826087,0.15991788645098698
vt_h4_c1,64,FT_K3,0.723404255319149,,
vt_h4_c1,65,DT,0.7083333333333334,0.11215953307392997,0.14832379253893888
vt_h4_c1,65,FT_K1,0.7083333333333334,0.12130350194552526,0.18468313728158708
vt_h4_c1,65,ifr-tokenwise,0.7083333333333334,0.12149805447470816,0.1679344145275093
vt_h4_c1,65,FT_K3,0.7083333333333334,,
vt_h4_c1,66,DT,0.723404255319149,0.10322222222222222,0.12952795468894848
vt_h4_c1,66,FT_K1,0.723404255319149,0.10433333333333332,0.17959480973751024
vt_h4_c1,66,ifr-tokenwise,0.723404255319149,0.10700000000000001,0.1715809486125744
vt_h4_c1,66,FT_K3,0.723404255319149,,
vt_h4_c1,67,DT,0.7083333333333334,0.127863436123348,0.16654992487992104
vt_h4_c1,67,FT_K1,0.6666666666666666,0.11817180616740089,0.18920282561127774
vt_h4_c1,67,ifr-tokenwise,0.7083333333333334,0.11420704845814977,0.1643380757629624
vt_h4_c1,67,FT_K3,0.6666666666666666,,
vt_h4_c1,68,DT,0.723404255319149,0.12100886917960088,0.14622177426645494
vt_h4_c1,68,FT_K1,0.6808510638297872,0.10970066518847008,0.19123877826245161
vt_h4_c1,68,ifr-tokenwise,0.723404255319149,0.10925720620842572,0.17154715577118346
vt_h4_c1,68,FT_K3,0.6808510638297872,,
vt_h4_c1,69,DT,0.7083333333333334,0.10421225382932164,0.13269506898961572
vt_h4_c1,69,FT_K1,0.7083333333333334,0.11909190371991248,0.19385033879151817
vt_h4_c1,69,ifr-tokenwise,0.7083333333333334,0.11230853391684903,0.17369815488292575
vt_h4_c1,69,FT_K3,0.7083333333333334,,
vt_h4_c1,70,DT,0.723404255319149,0.12649253731343282,0.16182882020007877
vt_h4_c1,70,FT_K1,0.7021276595744681,0.11881663113006395,0.19247911294667977
vt_h4_c1,70,ifr-tokenwise,0.723404255319149,0.12585287846481877,0.1818122327962089
vt_h4_c1,70,FT_K3,0.7021276595744681,,
vt_h4_c1,71,DT,0.7391304347826086,0.12291231732776615,0.1468475074315609
vt_h4_c1,71,FT_K1,0.717391304347826,0.10913361169102295,0.17196727559749966
vt_h4_c1,71,ifr-tokenwise,0.7391304347826086,0.11831941544885179,0.16856611144701
vt_h4_c1,71,FT_K3,0.717391304347826,,
vt_h4_c1,72,DT,0.66,0.12112244897959186,0.14535553935396633
vt_h4_c1,72,FT_K1,0.68,0.12357142857142855,0.19217331935806312
vt_h4_c1,72,ifr-tokenwise,0.68,0.12193877551020409,0.1772164555276822
vt_h4_c1,72,FT_K3,0.68,,
vt_h4_c1,73,DT,0.7391304347826086,0.12456043956043954,0.16862995755400043
vt_h4_c1,73,FT_K1,0.6956521739130435,0.115989010989011,0.19188928925726062
vt_h4_c1,73,ifr-tokenwise,0.717391304347826,0.12170329670329669,0.1734054269626613
vt_h4_c1,73,FT_K3,0.6956521739130435,,
vt_h4_c1,74,DT,0.7083333333333334,0.13700828157349898,0.17663638186402691
vt_h4_c1,74,FT_K1,0.7083333333333334,0.11713250517598343,0.18325296501035657
vt_h4_c1,74,ifr-tokenwise,0.6875,0.11837474120082817,0.17163029597774374
vt_h4_c1,74,FT_K3,0.7083333333333334,,
vt_h4_c1,75,DT,0.75,0.12270354906054275,0.15723452840682856
vt_h4_c1,75,FT_K1,0.7272727272727273,0.11623173277661795,0.2004436988088359
vt_h4_c1,75,ifr-tokenwise,0.7272727272727273,0.10600208768267225,0.16287581488226394
vt_h4_c1,75,FT_K3,0.7272727272727273,,
vt_h4_c1,76,DT,0.7391304347826086,0.13552631578947366,0.17454257680882643
vt_h4_c1,76,FT_K1,0.6956521739130435,0.12324561403508771,0.1878671007787931
vt_h4_c1,76,ifr-tokenwise,0.717391304347826,0.12694931773879142,0.17115722388753773
vt_h4_c1,76,FT_K3,0.6956521739130435,,
vt_h4_c1,77,DT,0.7391304347826086,0.12060000000000001,0.14628338060457363
vt_h4_c1,77,FT_K1,0.717391304347826,0.11099999999999999,0.18185496781196445
vt_h4_c1,77,ifr-tokenwise,0.7391304347826086,0.11299999999999999,0.16777190240578688
