dataset,index,eligible,gold,DT_tie10_recall_low,DT_tie10_recall_high,DT_tie10_cutoff_zero,DT_tie10_tie_changes_recall,DT_recall@05,DT_precision@05,DT_ceiling_adjusted_recall@05,DT_recall@10,DT_precision@10,DT_ceiling_adjusted_recall@10,DT_recall@20,DT_precision@20,DT_ceiling_adjusted_recall@20,DT_recall@30,DT_precision@30,DT_ceiling_adjusted_recall@30,DT_recall@50,DT_precision@50,DT_ceiling_adjusted_recall@50,DT_unit_recall@05,DT_unit_precision@05,DT_unit_ceiling_adjusted_recall@05,DT_unit_selected_token_fraction@05,DT_unit_recall@10,DT_unit_precision@10,DT_unit_ceiling_adjusted_recall@10,DT_unit_selected_token_fraction@10,DT_unit_recall@20,DT_unit_precision@20,DT_unit_ceiling_adjusted_recall@20,DT_unit_selected_token_fraction@20,DT_unit_recall@30,DT_unit_precision@30,DT_unit_ceiling_adjusted_recall@30,DT_unit_selected_token_fraction@30,DT_unit_recall@50,DT_unit_precision@50,DT_unit_ceiling_adjusted_recall@50,DT_unit_selected_token_fraction@50,DT_rise,DT_mas,DT_full_reference_tie10_recall_low,DT_full_reference_tie10_recall_high,DT_full_reference_tie10_cutoff_zero,DT_full_reference_tie10_tie_changes_recall,DT_full_reference_recall@05,DT_full_reference_precision@05,DT_full_reference_ceiling_adjusted_recall@05,DT_full_reference_recall@10,DT_full_reference_precision@10,DT_full_reference_ceiling_adjusted_recall@10,DT_full_reference_recall@20,DT_full_reference_precision@20,DT_full_reference_ceiling_adjusted_recall@20,DT_full_reference_recall@30,DT_full_reference_precision@30,DT_full_reference_ceiling_adjusted_recall@30,DT_full_reference_recall@50,DT_full_reference_precision@50,DT_full_reference_ceiling_adjusted_recall@50,DT_full_reference_unit_recall@05,DT_full_reference_unit_precision@05,DT_full_reference_unit_ceiling_adjusted_recall@05,DT_full_reference_unit_selected_token_fraction@05,DT_full_reference_unit_recall@10,DT_full_reference_unit_precision@10,DT_full_reference_unit_ceiling_adjusted_recall@10,DT_full_reference_unit_selected_token_fraction@10,DT_full_reference_unit_recall@20,DT_full_reference_unit_precision@20,DT_full_reference_unit_ceiling_adjusted_recall@20,DT_full_reference_unit_selected_token_fraction@20,DT_full_reference_unit_recall@30,DT_full_reference_unit_precision@30,DT_full_reference_unit_ceiling_adjusted_recall@30,DT_full_reference_unit_selected_token_fraction@30,DT_full_reference_unit_recall@50,DT_full_reference_unit_precision@50,DT_full_reference_unit_ceiling_adjusted_recall@50,DT_full_reference_unit_selected_token_fraction@50,DT_full_reference_rise,DT_full_reference_mas,FT_K1_tie10_recall_low,FT_K1_tie10_recall_high,FT_K1_tie10_cutoff_zero,FT_K1_tie10_tie_changes_recall,FT_K1_recall@05,FT_K1_precision@05,FT_K1_ceiling_adjusted_recall@05,FT_K1_recall@10,FT_K1_precision@10,FT_K1_ceiling_adjusted_recall@10,FT_K1_recall@20,FT_K1_precision@20,FT_K1_ceiling_adjusted_recall@20,FT_K1_recall@30,FT_K1_precision@30,FT_K1_ceiling_adjusted_recall@30,FT_K1_recall@50,FT_K1_precision@50,FT_K1_ceiling_adjusted_recall@50,FT_K1_unit_recall@05,FT_K1_unit_precision@05,FT_K1_unit_ceiling_adjusted_recall@05,FT_K1_unit_selected_token_fraction@05,FT_K1_unit_recall@10,FT_K1_unit_precision@10,FT_K1_unit_ceiling_adjusted_recall@10,FT_K1_unit_selected_token_fraction@10,FT_K1_unit_recall@20,FT_K1_unit_precision@20,FT_K1_unit_ceiling_adjusted_recall@20,FT_K1_unit_selected_token_fraction@20,FT_K1_unit_recall@30,FT_K1_unit_precision@30,FT_K1_unit_ceiling_adjusted_recall@30,FT_K1_unit_selected_token_fraction@30,FT_K1_unit_recall@50,FT_K1_unit_precision@50,FT_K1_unit_ceiling_adjusted_recall@50,FT_K1_unit_selected_token_fraction@50,FT_K1_rise,FT_K1_mas,FT_K3_tie10_recall_low,FT_K3_tie10_recall_high,FT_K3_tie10_cutoff_zero,FT_K3_tie10_tie_changes_recall,FT_K3_recall@05,FT_K3_precision@05,FT_K3_ceiling_adjusted_recall@05,FT_K3_recall@10,FT_K3_precision@10,FT_K3_ceiling_adjusted_recall@10,FT_K3_recall@20,FT_K3_precision@20,FT_K3_ceiling_adjusted_recall@20,FT_K3_recall@30,FT_K3_precision@30,FT_K3_ceiling_adjusted_recall@30,FT_K3_recall@50,FT_K3_precision@50,FT_K3_ceiling_adjusted_recall@50,FT_K3_unit_recall@05,FT_K3_unit_precision@05,FT_K3_unit_ceiling_adjusted_recall@05,FT_K3_unit_selected_token_fraction@05,FT_K3_unit_recall@10,FT_K3_unit_precision@10,FT_K3_unit_ceiling_adjusted_recall@10,FT_K3_unit_selected_token_fraction@10,FT_K3_unit_recall@20,FT_K3_unit_precision@20,FT_K3_unit_ceiling_adjusted_recall@20,FT_K3_unit_selected_token_fraction@20,FT_K3_unit_recall@30,FT_K3_unit_precision@30,FT_K3_unit_ceiling_adjusted_recall@30,FT_K3_unit_selected_token_fraction@30,FT_K3_unit_recall@50,FT_K3_unit_precision@50,FT_K3_unit_ceiling_adjusted_recall@50,FT_K3_unit_selected_token_fraction@50,FT_K3_rise,FT_K3_mas,rerun_full_reference_max_abs_vs_frozen
vt_h4_c1,43,333,48,0.6458333333333334,0.6458333333333334,False,False,0.3333333333333333,0.9411764705882353,0.9411764705882353,0.6458333333333334,0.9117647058823529,0.9117647058823529,0.875,0.6268656716417911,0.875,0.9166666666666666,0.44,0.9166666666666666,0.9375,0.2694610778443114,0.9375,0.6,0.75,0.75,0.0990990990990991,1.0,0.625,1.0,0.17717717717717718,1.0,0.3125,1.0,0.27627627627627627,1.0,0.20833333333333334,1.0,0.3663663663663664,1.0,0.125,1.0,0.5465465465465466,0.07595602294455066,0.09341464339949705,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.17717717717717718,1.0,0.3125,1.0,0.27627627627627627,1.0,0.20833333333333334,1.0,0.37537537537537535,1.0,0.125,1.0,0.5525525525525525,0.07026768642447417,0.08655337674264088,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2822822822822823,1.0,0.20833333333333334,1.0,0.35735735735735735,1.0,0.125,1.0,0.5225225225225225,0.07404397705544932,0.17171680076072587,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1891891891891892,1.0,0.3125,1.0,0.2822822822822823,1.0,0.20833333333333334,1.0,0.35735735735735735,1.0,0.125,1.0,0.5255255255255256,,,0.002590220649899777
vt_h4_c1,44,333,48,0.6666666666666666,0.6666666666666666,False,False,0.3333333333333333,0.9411764705882353,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.9411764705882353,0.8541666666666666,0.6119402985074627,0.8541666666666666,0.875,0.42,0.875,0.8958333333333334,0.25748502994011974,0.8958333333333334,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.17717717717717718,1.0,0.3125,1.0,0.2732732732732733,1.0,0.20833333333333334,1.0,0.37237237237237236,1.0,0.125,1.0,0.5465465465465466,0.04583832335329341,0.07243862499006704,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,0.9583333333333334,0.6865671641791045,0.9583333333333334,0.9583333333333334,0.46,0.9583333333333334,0.9583333333333334,0.2754491017964072,0.9583333333333334,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.17717717717717718,1.0,0.3125,1.0,0.2732732732732733,1.0,0.20833333333333334,1.0,0.3483483483483483,1.0,0.125,1.0,0.5315315315315315,0.07158682634730539,0.09492981391329651,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27627627627627627,1.0,0.20833333333333334,1.0,0.35435435435435436,1.0,0.125,1.0,0.5165165165165165,0.07038922155688623,0.17306165221267797,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27627627627627627,1.0,0.20833333333333334,1.0,0.35435435435435436,1.0,0.125,1.0,0.5195195195195195,,,0.001842828162888388
vt_h4_c1,45,333,48,0.6875,0.6875,False,False,0.3541666666666667,1.0,1.0,0.6875,0.9705882352941176,0.9705882352941176,0.875,0.6268656716417911,0.875,0.8958333333333334,0.43,0.8958333333333334,0.9166666666666666,0.2634730538922156,0.9166666666666666,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27927927927927926,1.0,0.20833333333333334,1.0,0.3663663663663664,1.0,0.125,1.0,0.5495495495495496,0.07019230769230769,0.10322921949746648,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,0.9791666666666666,0.7014925373134329,0.9791666666666666,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.17717717717717718,1.0,0.3125,1.0,0.26426426426426425,1.0,0.20833333333333334,1.0,0.35135135135135137,1.0,0.125,1.0,0.5375375375375375,0.11963562753036436,0.17023528329641682,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.1111111111111111,1.0,0.625,1.0,0.1891891891891892,1.0,0.3125,1.0,0.27927927927927926,1.0,0.20833333333333334,1.0,0.36036036036036034,1.0,0.125,1.0,0.5345345345345346,0.12641700404858297,0.19785888457688433,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.1111111111111111,1.0,0.625,1.0,0.1891891891891892,1.0,0.3125,1.0,0.27927927927927926,1.0,0.20833333333333334,1.0,0.36036036036036034,1.0,0.125,1.0,0.5345345345345346,,,0.0016371432604884717
vt_h4_c1,46,332,47,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,0.8723404255319149,0.6119402985074627,0.8723404255319149,0.9361702127659575,0.44,0.9361702127659575,0.9361702127659575,0.26506024096385544,0.9361702127659575,0.8,1.0,1.0,0.11144578313253012,1.0,0.625,1.0,0.1746987951807229,1.0,0.3125,1.0,0.2891566265060241,1.0,0.20833333333333334,1.0,0.3885542168674699,1.0,0.125,1.0,0.5542168674698795,0.10883742911153119,0.1639217795716657,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.11144578313253012,1.0,0.625,1.0,0.18072289156626506,1.0,0.3125,1.0,0.2740963855421687,1.0,0.20833333333333334,1.0,0.3644578313253012,1.0,0.125,1.0,0.5421686746987951,0.13331758034026464,0.2076437756183574,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.11144578313253012,1.0,0.625,1.0,0.18674698795180722,1.0,0.3125,1.0,0.26506024096385544,1.0,0.20833333333333334,1.0,0.3433734939759036,1.0,0.125,1.0,0.5150602409638554,0.060538752362948964,0.17222244307323525,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.1144578313253012,1.0,0.625,1.0,0.18674698795180722,1.0,0.3125,1.0,0.26506024096385544,1.0,0.20833333333333334,1.0,0.3493975903614458,1.0,0.125,1.0,0.5210843373493976,,,0.001795049645528124
vt_h4_c1,47,329,44,0.7272727272727273,0.7272727272727273,False,False,0.38636363636363635,1.0,1.0,0.7272727272727273,0.9696969696969697,0.9696969696969697,0.7954545454545454,0.5303030303030303,0.7954545454545454,0.8181818181818182,0.36363636363636365,0.8181818181818182,0.8636363636363636,0.23030303030303031,0.8636363636363636,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.1702127659574468,1.0,0.3125,1.0,0.2735562310030395,1.0,0.20833333333333334,1.0,0.3738601823708207,1.0,0.125,1.0,0.5531914893617021,0.09176557863501485,0.13360680901368654,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,0.9318181818181818,0.6212121212121212,0.9318181818181818,0.9545454545454546,0.42424242424242425,0.9545454545454546,0.9545454545454546,0.2545454545454545,0.9545454545454546,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.17325227963525835,1.0,0.3125,1.0,0.2674772036474164,1.0,0.20833333333333334,1.0,0.3738601823708207,1.0,0.125,1.0,0.541033434650456,0.07485163204747773,0.11092929563112215,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.17933130699088146,1.0,0.3125,1.0,0.2613981762917933,1.0,0.20833333333333334,1.0,0.3343465045592705,1.0,0.125,1.0,0.49848024316109424,0.05210187932739861,0.17892556328489748,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.17933130699088146,1.0,0.3125,1.0,0.2613981762917933,1.0,0.20833333333333334,1.0,0.3404255319148936,1.0,0.125,1.0,0.5045592705167173,,,0.00423909214648166
vt_h4_c1,48,331,46,0.6956521739130435,0.6956521739130435,False,False,0.34782608695652173,0.9411764705882353,0.9411764705882353,0.6956521739130435,0.9411764705882353,0.9411764705882353,0.8695652173913043,0.5970149253731343,0.8695652173913043,0.8913043478260869,0.41,0.8913043478260869,0.9782608695652174,0.2710843373493976,0.9782608695652174,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.17220543806646527,1.0,0.3125,1.0,0.2719033232628399,1.0,0.20833333333333334,1.0,0.36555891238670696,1.0,0.125,1.0,0.552870090634441,0.10818756073858116,0.17242949649175549,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.1782477341389728,1.0,0.3125,1.0,0.2688821752265861,1.0,0.20833333333333334,1.0,0.36253776435045315,1.0,0.125,1.0,0.552870090634441,0.07242468415937803,0.10067108334555872,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.10876132930513595,1.0,0.625,1.0,0.18429003021148035,1.0,0.3125,1.0,0.2688821752265861,1.0,0.20833333333333334,1.0,0.3504531722054381,1.0,0.125,1.0,0.5226586102719033,0.07514577259475219,0.16595484204301117,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.10876132930513595,1.0,0.625,1.0,0.18429003021148035,1.0,0.3125,1.0,0.2688821752265861,1.0,0.20833333333333334,1.0,0.35347432024169184,1.0,0.125,1.0,0.525679758308157,,,0.002472307958893527
vt_h4_c1,49,332,47,0.6382978723404256,0.6382978723404256,False,False,0.3404255319148936,0.9411764705882353,0.9411764705882353,0.6382978723404256,0.8823529411764706,0.8823529411764706,0.7872340425531915,0.5522388059701493,0.7872340425531915,0.8936170212765957,0.42,0.8936170212765957,0.9148936170212766,0.25903614457831325,0.9148936170212766,0.6,0.75,0.75,0.09939759036144578,1.0,0.625,1.0,0.17771084337349397,1.0,0.3125,1.0,0.28313253012048195,1.0,0.20833333333333334,1.0,0.37349397590361444,1.0,0.125,1.0,0.5602409638554217,0.15641242937853103,0.23855122762114173,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,0.9787234042553191,0.6865671641791045,0.9787234042553191,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.1144578313253012,1.0,0.625,1.0,0.1746987951807229,1.0,0.3125,1.0,0.27710843373493976,1.0,0.20833333333333334,1.0,0.3644578313253012,1.0,0.125,1.0,0.5572289156626506,0.137090395480226,0.20860770389075317,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.1144578313253012,1.0,0.625,1.0,0.18072289156626506,1.0,0.3125,1.0,0.2740963855421687,1.0,0.20833333333333334,1.0,0.35240963855421686,1.0,0.125,1.0,0.5150602409638554,0.11872881355932201,0.19813664244069754,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.1144578313253012,1.0,0.625,1.0,0.18072289156626506,1.0,0.3125,1.0,0.2740963855421687,1.0,0.20833333333333334,1.0,0.35240963855421686,1.0,0.125,1.0,0.5150602409638554,,,0.004116206561000979
vt_h4_c1,50,335,50,0.64,0.64,False,False,0.32,0.9411764705882353,0.9411764705882353,0.64,0.9411764705882353,0.9411764705882353,0.9,0.6716417910447762,0.9,0.9,0.44554455445544555,0.9,0.92,0.27380952380952384,0.92,0.6,0.75,0.75,0.10149253731343283,1.0,0.625,1.0,0.18208955223880596,1.0,0.3125,1.0,0.2746268656716418,1.0,0.20833333333333334,1.0,0.36716417910447763,1.0,0.125,1.0,0.5462686567164179,0.08743414120126447,0.13347818005771084,0.68,0.68,False,False,0.34,1.0,1.0,0.68,1.0,1.0,1.0,0.746268656716418,1.0,1.0,0.49504950495049505,1.0,1.0,0.2976190476190476,1.0,0.8,1.0,1.0,0.11641791044776119,1.0,0.625,1.0,0.18208955223880596,1.0,0.3125,1.0,0.2716417910447761,1.0,0.20833333333333334,1.0,0.3641791044776119,1.0,0.125,1.0,0.5522388059701493,0.1147787144362487,0.17376097726441692,0.68,0.68,False,False,0.34,1.0,1.0,0.68,1.0,1.0,1.0,0.746268656716418,1.0,1.0,0.49504950495049505,1.0,1.0,0.2976190476190476,1.0,0.8,1.0,1.0,0.11940298507462686,1.0,0.625,1.0,0.19402985074626866,1.0,0.3125,1.0,0.28059701492537314,1.0,0.20833333333333334,1.0,0.3611940298507463,1.0,0.125,1.0,0.5253731343283582,0.04328240252897787,0.15208272899091504,0.68,0.68,False,False,0.34,1.0,1.0,0.68,1.0,1.0,1.0,0.746268656716418,1.0,1.0,0.49504950495049505,1.0,1.0,0.2976190476190476,1.0,0.8,1.0,1.0,0.11940298507462686,1.0,0.625,1.0,0.19402985074626866,1.0,0.3125,1.0,0.28059701492537314,1.0,0.20833333333333334,1.0,0.3641791044776119,1.0,0.125,1.0,0.5223880597014925,,,0.0030017303090792424
vt_h4_c1,51,329,44,0.6818181818181818,0.6818181818181818,False,False,0.36363636363636365,0.9411764705882353,0.9411764705882353,0.6818181818181818,0.9090909090909091,0.9090909090909091,0.8409090909090909,0.5606060606060606,0.8409090909090909,0.8636363636363636,0.3838383838383838,0.8636363636363636,0.9090909090909091,0.24242424242424243,0.9090909090909091,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.17325227963525835,1.0,0.3125,1.0,0.26443768996960487,1.0,0.20833333333333334,1.0,0.3677811550151976,1.0,0.125,1.0,0.5531914893617021,0.0301490514905149,0.054240889817950166,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.1702127659574468,1.0,0.3125,1.0,0.26443768996960487,1.0,0.20833333333333334,1.0,0.3738601823708207,1.0,0.125,1.0,0.5623100303951368,0.025,0.05096164696682663,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.1033434650455927,1.0,0.625,1.0,0.17933130699088146,1.0,0.3125,1.0,0.270516717325228,1.0,0.20833333333333334,1.0,0.3525835866261398,1.0,0.125,1.0,0.5288753799392097,0.05783649503161696,0.15546416246884281,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.17933130699088146,1.0,0.3125,1.0,0.2735562310030395,1.0,0.20833333333333334,1.0,0.3556231003039514,1.0,0.125,1.0,0.5288753799392097,,,0.003600127851763446
vt_h4_c1,52,333,48,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,0.8958333333333334,0.6417910447761194,0.8958333333333334,0.9166666666666666,0.44,0.9166666666666666,0.9583333333333334,0.2754491017964072,0.9583333333333334,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2702702702702703,1.0,0.20833333333333334,1.0,0.3783783783783784,1.0,0.125,1.0,0.5615615615615616,0.040251141552511416,0.06066204221535922,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27627627627627627,1.0,0.20833333333333334,1.0,0.36036036036036034,1.0,0.125,1.0,0.5375375375375375,0.06244292237442922,0.07987434731260683,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2672672672672673,1.0,0.20833333333333334,1.0,0.34234234234234234,1.0,0.125,1.0,0.5225225225225225,0.04358447488584475,0.16763349862499105,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2702702702702703,1.0,0.20833333333333334,1.0,0.3483483483483483,1.0,0.125,1.0,0.5255255255255256,,,0.0022262631051508386
vt_h4_c1,53,333,48,0.6458333333333334,0.6458333333333334,False,False,0.3333333333333333,0.9411764705882353,0.9411764705882353,0.6458333333333334,0.9117647058823529,0.9117647058823529,0.8333333333333334,0.5970149253731343,0.8333333333333334,0.875,0.42,0.875,0.9166666666666666,0.2634730538922156,0.9166666666666666,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2852852852852853,1.0,0.20833333333333334,1.0,0.36936936936936937,1.0,0.125,1.0,0.5525525525525525,0.11652380952380954,0.1628709873030244,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27927927927927926,1.0,0.20833333333333334,1.0,0.3663663663663664,1.0,0.125,1.0,0.5525525525525525,0.09376190476190474,0.13610178956053826,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2822822822822823,1.0,0.20833333333333334,1.0,0.3633633633633634,1.0,0.125,1.0,0.5255255255255256,0.1279047619047619,0.20753187956218735,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2822822822822823,1.0,0.20833333333333334,1.0,0.3633633633633634,1.0,0.125,1.0,0.5315315315315315,,,0.004041092737972152
