Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.1371616955219883,0.2600617396569974,0.26099441983801014
Row Attr Scores Mean,0.2486954698220953,0.34783310047727883,0.3871898379449856
Recursive Attr Scores Mean,0.1859350311007101,0.3021016868555023,0.32226677141377946
Seq Attr Scores Var,0.08594912752887075,0.0671286396749831,0.0687777444429877
Row Attr Scores Var,0.1754351675819661,0.19839708840311598,0.27014064770238433
Recursive Attr Scores Var,0.15654917034361612,0.1510469154092775,0.21032311204442947
Avg Sample Time (s),57.899626391096724
