Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.13888183638471324,0.24988586097579799,0.25068760940017315
Row Attr Scores Mean,0.24885708102930973,0.3470125676232262,0.38938728873979234
Recursive Attr Scores Mean,0.1791201945411937,0.2802705647644811,0.29567508779501017
Seq Attr Scores Var,0.08278735789551311,0.06531183061614457,0.06670554718137882
Row Attr Scores Var,0.17257595108540444,0.19760949929494284,0.27250515087251176
Recursive Attr Scores Var,0.1370370676811489,0.13501781619237807,0.19068600609892328
Avg Sample Time (s),61.22505132126083
