Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.1431547482877957,0.27254625391954657,0.27359697735786176
Row Attr Scores Mean,0.265208667665898,0.3678727473997453,0.42035289722079694
Recursive Attr Scores Mean,0.17636755038783175,0.29896620122672296,0.31475442294972206
Seq Attr Scores Var,0.08162808865417766,0.06197601781646591,0.06397261133698537
Row Attr Scores Var,0.1849874512860462,0.19859571361027345,0.29528487327251
Recursive Attr Scores Var,0.12811706622808047,0.11322107962080999,0.16624725050677552
Avg Sample Time (s),94.83435452997587
