Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.1031799771847047,0.1909949546816077,0.1913343366170239
Row Attr Scores Mean,0.14552595508538246,0.22774747289539918,0.23004502589574558
Recursive Attr Scores Mean,0.11606865647574334,0.19257167148829998,0.19316224013592526
Seq Attr Scores Var,0.0611276269918704,0.04941116624659876,0.05031636634946009
Row Attr Scores Var,0.07733354706972198,0.1019727169988557,0.10459253818973596
Recursive Attr Scores Var,0.06483576534468664,0.06904147950210074,0.07044764088116824
Avg Sample Time (s),19.093284396557628
