Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.2856810738165367,0.45787290640945755,0.5037335001482666
Row Attr Scores Mean,0.2856810738165367,0.4578729106637439,0.5037335085635418
Recursive Attr Scores Mean,0.2856810738165367,0.457872910068069,0.5037335082725892
Seq Attr Scores Var,0.10479434038848175,0.1689607641589746,0.20337107778461924
Row Attr Scores Var,0.10479434038848175,0.16896076037840627,0.2033710794802674
Recursive Attr Scores Var,0.10479434038848175,0.16896076441020394,0.2033710784596155
Avg Sample Time (s),8.560566668153593
