Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.3819595739810675,0.5294166567508823,0.6087262466161976
Row Attr Scores Mean,0.38780784608703917,0.5357643142693312,0.6234981929765181
Recursive Attr Scores Mean,0.38650308389734994,0.5330964797425196,0.6198647737580457
Seq Attr Scores Var,0.15777923840116065,0.18363035614295195,0.26177986928005903
Row Attr Scores Var,0.15661065660558818,0.17584637586809124,0.2702932891181868
Recursive Attr Scores Var,0.16157977935106752,0.18070794842112298,0.27510360246223325
Avg Sample Time (s),11.704610529290512
