Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.3612496120479129,0.4909045306478996,0.5349038464555244
Row Attr Scores Mean,0.36160960519492663,0.4906671601351046,0.5331205864503417
Recursive Attr Scores Mean,0.365024758072366,0.4946745208626689,0.5396808373935302
Seq Attr Scores Var,0.15315731022951698,0.15170549573285944,0.20136043789134084
Row Attr Scores Var,0.1523990806024636,0.1588500946077238,0.21080263797141702
Recursive Attr Scores Var,0.1572462012492078,0.16694318232679664,0.22184529634497205
Avg Sample Time (s),5.053373489123769
