Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.37415657980059885,0.5132920022551714,0.5826188784330374
Row Attr Scores Mean,0.38022415165794987,0.5202232481391,0.5982817812086233
Recursive Attr Scores Mean,0.3828173210107791,0.5207492144028965,0.600825001145138
Seq Attr Scores Var,0.14946904036761358,0.18422697390187628,0.24271092720562532
Row Attr Scores Var,0.14820996581784723,0.18135635944163925,0.25104661563771985
Recursive Attr Scores Var,0.15342456519796988,0.18442187642511987,0.264560355760064
Avg Sample Time (s),5.370027657141909
