Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.317964916361236,0.41228232739438825,0.4506304505144027
Row Attr Scores Mean,0.35367534453689975,0.48971088604672147,0.5672527167171829
Recursive Attr Scores Mean,0.3341551811743947,0.43630081797710996,0.4950163474426247
Seq Attr Scores Var,0.10618246919813033,0.09771490404849066,0.1417404779691598
Row Attr Scores Var,0.12312626289736055,0.15170534093838786,0.20760204972548174
Recursive Attr Scores Var,0.11024276969672384,0.11761351311081765,0.16188951064933835
Avg Sample Time (s),11.628017846867442
