Method,RISE,MAS,RISE+AP
Seq Attr Scores Mean,0.36841190226741444,0.524421563297131,0.6428883279974261
Row Attr Scores Mean,0.36841190226741444,0.5244215596975499,0.6428883274927938
Recursive Attr Scores Mean,0.36841190226741444,0.5244215629888473,0.6428883267329717
Seq Attr Scores Var,0.14460025536542845,0.18802415646165746,0.2841032502115028
Row Attr Scores Var,0.14460025536542845,0.18802415940884015,0.2841032581152145
Recursive Attr Scores Var,0.14460025536542845,0.1880241552427035,0.2841032561886579
Avg Sample Time (s),0.4875115437898785
