run,family,attr_func,candidate_mode,phase,repeat,target_input_tokens,actual_total_tokens,status,time_sec,peak_allocated_gb,peak_mem_reserved_gb,runner_init_seconds,input_sha256,error
confirmation/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,0,128,158,ok,30.0973117351532,18.614787072,18.704498688,0.0011588521301746368,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,1,128,158,ok,0.1808922290802002,18.614787072,18.704498688,0.0012481007725000381,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,2,128,158,ok,0.18281197547912598,18.614787072,18.704498688,0.0012187622487545013,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,3,128,158,ok,0.1804511547088623,18.614787072,18.704498688,0.0012266449630260468,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,4,128,158,ok,0.18137240409851074,18.614787072,18.704498688,0.001279456540942192,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,0,128,158,ok,30.512773275375366,18.614787072,18.704498688,0.0012002605944871902,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,1,128,158,ok,0.22549176216125488,18.614787072,18.704498688,0.0015115980058908463,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,2,128,158,ok,0.21619296073913574,18.614787072,18.704498688,0.0013328157365322113,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,3,128,158,ok,0.20838570594787598,18.614787072,18.704498688,0.0013482589274644852,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,4,128,158,ok,0.21389508247375488,18.614787072,18.704498688,0.0013140328228473663,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,0,256,265,ok,0.22842907905578613,20.048333824,20.453523456,0.0011587515473365784,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,1,256,265,ok,0.23764872550964355,20.048333824,20.453523456,0.001441996544599533,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,2,256,265,ok,0.28811025619506836,20.048333824,20.453523456,0.00154075026512146,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,3,256,265,ok,0.23542070388793945,20.048333824,20.453523456,0.0012916922569274902,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,4,256,265,ok,0.23882555961608887,20.048333824,20.453523456,0.0014919117093086243,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,0,512,478,ok,0.29942941665649414,22.767172608,23.259512832,0.0012707579880952835,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,1,512,478,ok,0.2845733165740967,22.767172608,23.259512832,0.0014212224632501602,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,2,512,478,ok,0.28535938262939453,22.767172608,23.259512832,0.0012525003403425217,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,3,512,478,ok,0.28699493408203125,22.767172608,23.259512832,0.0015427805483341217,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,4,512,478,ok,0.28270864486694336,22.767172608,23.259512832,0.0012749005109071732,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,0,1024,905,ok,0.5160729885101318,28.337201664,29.00361216,0.0012172199785709381,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,warm,1,1024,905,ok,0.5086445808410645,28.337201664,29.00361216,0.0012845620512962341,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,2,1024,905,ok,0.5020360946655273,28.337201664,29.00361216,0.0013197418302297592,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,3,1024,905,ok,0.5044269561767578,28.337201664,29.00361216,0.0013580229133367538,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_deltatrace_root_retained,qwen3,deltatrace_root_retained,,measured,4,1024,905,ok,0.5067636966705322,28.337201664,29.00361216,0.0018996112048625946,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,0,128,158,ok,0.863267183303833,16.918581248,17.73142016,0.0011343155056238174,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,1,128,158,ok,0.19113564491271973,16.918581248,16.951279616,0.0012096371501684189,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,2,128,158,ok,0.19119644165039062,16.918581248,16.951279616,0.0011559557169675827,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,3,128,158,ok,0.190291166305542,16.918581248,16.951279616,0.0011513624340295792,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,4,128,158,ok,0.18958663940429688,16.918581248,16.951279616,0.001230727881193161,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,0,256,265,ok,0.2435753345489502,17.118296064,17.230200832,0.0011418983340263367,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,1,256,265,ok,0.23496389389038086,17.118296064,17.230200832,0.0011278148740530014,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,2,256,265,ok,0.2367725372314453,17.118296064,17.230200832,0.0011667460203170776,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,3,256,265,ok,0.23706769943237305,17.118296064,17.230200832,0.0011373087763786316,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,4,256,265,ok,0.23823118209838867,17.118296064,17.230200832,0.0011981800198554993,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,0,512,478,ok,0.3295910358428955,17.665522688,17.92016384,0.0011046044528484344,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,1,512,478,ok,0.32359933853149414,17.665522688,17.92016384,0.0011569056659936905,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,2,512,478,ok,0.32947444915771484,17.665522688,17.92016384,0.0011921785771846771,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,3,512,478,ok,0.3281543254852295,17.665522688,17.92016384,0.0011663157492876053,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,4,512,478,ok,0.3257594108581543,17.665522688,17.92016384,0.0011925436556339264,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,0,1024,905,ok,0.5432436466217041,19.437133312,19.662897152,0.0011148881167173386,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,warm,1,1024,905,ok,0.5342748165130615,19.437133312,19.662897152,0.0011779014021158218,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,2,1024,905,ok,0.5332527160644531,19.437133312,19.662897152,0.001161804422736168,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,3,1024,905,ok,0.5346226692199707,19.437133312,19.662897152,0.0012093987315893173,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop,qwen3,ifr_multi_hop,,measured,4,1024,905,ok,0.5340516567230225,19.437133312,19.662897152,0.0011899899691343307,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,0,128,158,ok,0.9321942329406738,16.918830592,17.73142016,0.0013025738298892975,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,1,128,158,ok,0.20165657997131348,16.918830592,16.951279616,0.0011829733848571777,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,2,128,158,ok,0.19754910469055176,16.918830592,16.951279616,0.0011857729405164719,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,3,128,158,ok,0.22993803024291992,16.918830592,16.951279616,0.0012127235531806946,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,4,128,158,ok,0.23215174674987793,16.918830592,16.951279616,0.0011856313794851303,a002b2c300403d22f024d37a8eb24b2994dfd672408380e860bb7cd6fb8d31bd,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,0,256,265,ok,0.29049015045166016,17.118198784,17.230200832,0.001224067062139511,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,1,256,265,ok,0.2790193557739258,17.118198784,17.230200832,0.0012669097632169724,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,2,256,265,ok,0.2925417423248291,17.118198784,17.230200832,0.0018700305372476578,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,3,256,265,ok,0.2765007019042969,17.118198784,17.230200832,0.0012097712606191635,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
