model,scope,name,status,allocated_before,seconds,peak_allocated,peak_reserved,new_compiled_graphs,compiler_events_seconds_inclusive
qwen3,main,niah_mq_q8_86_FT_K1_original_metrics,returned,16449684992,3.9176025465130806,17086024192,33799798784,0,{}
qwen3,main,niah_mq_q8_86_original_FT_K3,returned,16449684992,1.7238540351390839,20237765120,33799798784,0,{}
qwen3,main,niah_mq_q8_87_DT,returned,16449687040,1.0889443047344685,19464520192,33799798784,0,{}
qwen3,main,niah_mq_q8_87_DT_positive_original_metrics,returned,16449687040,3.2217673920094967,17137685504,33799798784,0,{}
qwen3,main,niah_mq_q8_87_DT_signed_original_metrics,returned,16449687040,3.2076590806245804,17137685504,33799798784,0,{}
qwen3,main,niah_mq_q8_87_original_FT_K1,returned,16449687040,1.402367178350687,20766169600,33799798784,0,{}
qwen3,main,niah_mq_q8_87_FT_K1_original_metrics,returned,16449687040,3.2181569561362267,17137685504,33799798784,0,{}
qwen3,main,niah_mq_q8_87_original_FT_K3,returned,16449687040,1.873592596501112,20766169600,33799798784,0,{}
qwen3,main,niah_mq_q8_88_DT,returned,16449687040,1.0864580236375332,19451665408,33799798784,0,{}
qwen3,main,niah_mq_q8_88_DT_positive_original_metrics,returned,16449687040,3.9505107328295708,17134039040,33799798784,0,{}
qwen3,main,niah_mq_q8_88_original_FT_K1,returned,16449687040,1.4559826292097569,20727734272,33799798784,0,{}
qwen3,main,niah_mq_q8_88_FT_K1_original_metrics,returned,16449687040,3.9727465994656086,17134039040,33799798784,0,{}
qwen3,main,niah_mq_q8_88_original_FT_K3,returned,16449687040,1.9446324780583382,20727734272,33799798784,0,{}
qwen3,main,niah_mq_q8_89_DT,returned,16449678848,0.8971165344119072,18375142912,33799798784,0,{}
qwen3,main,niah_mq_q8_89_DT_positive_original_metrics,returned,16449678848,2.96595336869359,16958386688,33799798784,0,{}
qwen3,main,niah_mq_q8_89_original_FT_K1,returned,16449678848,0.9421026185154915,19108739584,33799798784,0,{}
qwen3,main,niah_mq_q8_89_FT_K1_original_metrics,returned,16449678848,2.9830769151449203,16958386688,33799798784,0,{}
qwen3,main,niah_mq_q8_89_original_FT_K3,returned,16449678848,1.2897027023136616,19108739584,33799798784,0,{}
qwen3,main,niah_mq_q8_90_DT,returned,16449686016,1.0390430018305779,19188240896,33799798784,0,{}
qwen3,main,niah_mq_q8_90_DT_positive_original_metrics,returned,16449686016,4.017677415162325,17099396608,33799798784,0,{}
qwen3,main,niah_mq_q8_90_original_FT_K1,returned,16449686016,1.335325513035059,20370789888,33799798784,0,{}
qwen3,main,niah_mq_q8_90_FT_K1_original_metrics,returned,16449686016,3.99913065508008,17099396608,33799798784,0,{}
qwen3,main,niah_mq_q8_90_original_FT_K3,returned,16449686016,1.7920002043247223,20370789888,33799798784,0,{}
qwen3,main,niah_mq_q8_91_DT,returned,16449688064,1.0434790179133415,19287114240,33799798784,0,{}
qwen3,main,niah_mq_q8_91_DT_positive_original_metrics,returned,16449688064,3.1215604543685913,17115808768,33799798784,0,{}
qwen3,main,niah_mq_q8_91_DT_signed_original_metrics,returned,16449688064,3.0967549569904804,17115808768,33799798784,0,{}
qwen3,main,niah_mq_q8_91_original_FT_K1,returned,16449688064,1.3393382914364338,20538172416,33799798784,0,{}
qwen3,main,niah_mq_q8_91_FT_K1_original_metrics,returned,16449688064,3.1140587478876114,17115808768,33799798784,0,{}
qwen3,main,niah_mq_q8_91_original_FT_K3,returned,16449688064,1.7923732623457909,20538172416,33799798784,0,{}
qwen3,main,niah_mq_q8_92_DT,returned,16449712128,1.714177131652832,19888889344,33799798784,0,{}
qwen3,main,niah_mq_q8_92_DT_positive_original_metrics,returned,16449712128,7.527514606714249,17561875968,33799798784,0,{}
qwen3,main,niah_mq_q8_92_original_FT_K1,returned,16449712128,1.8201021067798138,25484229120,33799798784,0,{}
qwen3,main,niah_mq_q8_92_FT_K1_original_metrics,returned,16449712128,7.602718763053417,17561875968,33799798784,0,{}
qwen3,main,niah_mq_q8_92_original_FT_K3,returned,16449712128,2.5645936727523804,25484229120,33799798784,0,{}
qwen3,main,niah_mq_q8_93_DT,returned,16449689088,1.1635056473314762,19631254528,33799798784,0,{}
qwen3,main,niah_mq_q8_93_DT_positive_original_metrics,returned,16449689088,4.6561027728021145,17169900544,33799798784,0,{}
qwen3,main,niah_mq_q8_93_DT_signed_original_metrics,returned,16449689088,4.655460599809885,17169900544,33799798784,0,{}
qwen3,main,niah_mq_q8_93_original_FT_K1,returned,16449689088,1.5668914057314396,21112987648,33799798784,0,{}
qwen3,main,niah_mq_q8_93_FT_K1_original_metrics,returned,16449689088,4.667348809540272,17169900544,33799798784,0,{}
qwen3,main,niah_mq_q8_93_original_FT_K3,returned,16449689088,2.110968142747879,21112987648,33799798784,0,{}
qwen3,main,niah_mq_q8_94_DT,returned,16449678848,0.9000726193189621,18444641280,33799798784,0,{}
qwen3,main,niah_mq_q8_94_DT_positive_original_metrics,returned,16449678848,3.0630344673991203,16966895104,33799798784,0,{}
qwen3,main,niah_mq_q8_94_original_FT_K1,returned,16449678848,0.9999872259795666,19178715648,33799798784,0,{}
qwen3,main,niah_mq_q8_94_FT_K1_original_metrics,returned,16449678848,3.033307284116745,16966895104,33799798784,0,{}
qwen3,main,niah_mq_q8_94_original_FT_K3,returned,16449678848,1.400659803301096,19178715648,33799798784,0,{}
qwen3,main,niah_mq_q8_95_DT,returned,16449686016,1.0418904013931751,19320382976,33799798784,0,{}
qwen3,main,niah_mq_q8_95_DT_positive_original_metrics,returned,16449686016,3.8685444593429565,17109727232,33799798784,0,{}
qwen3,main,niah_mq_q8_95_DT_signed_original_metrics,returned,16449686016,3.868273261934519,17109727232,33799798784,0,{}
qwen3,main,niah_mq_q8_95_original_FT_K1,returned,16449686016,1.3534156009554863,20476442624,33799798784,0,{}
qwen3,main,niah_mq_q8_95_FT_K1_original_metrics,returned,16449686016,3.88395157456398,17109727232,33799798784,0,{}
qwen3,main,niah_mq_q8_95_original_FT_K3,returned,16449686016,1.7989834696054459,20476442624,33799798784,0,{}
qwen3,main,niah_mq_q8_96_DT,returned,16449688064,1.1035979874432087,19515961856,33799798784,0,{}
qwen3,main,niah_mq_q8_96_DT_positive_original_metrics,returned,16449688064,3.2876313254237175,17147411456,33799798784,0,{}
qwen3,main,niah_mq_q8_96_original_FT_K1,returned,16449688064,1.4050712138414383,20878236672,33799798784,0,{}
qwen3,main,niah_mq_q8_96_FT_K1_original_metrics,returned,16449688064,3.2757994681596756,17147411456,33799798784,0,{}
qwen3,main,niah_mq_q8_96_original_FT_K3,returned,16449688064,1.8750816658139229,20878236672,33799798784,0,{}
qwen3,main,niah_mq_q8_97_DT,returned,16449687040,1.1205511726439,19420731904,33799798784,0,{}
qwen3,main,niah_mq_q8_97_DT_positive_original_metrics,returned,16449687040,3.9876184910535812,17136470016,33799798784,0,{}
qwen3,main,niah_mq_q8_97_original_FT_K1,returned,16449687040,1.5232252329587936,20753345536,33799798784,0,{}
qwen3,main,niah_mq_q8_97_FT_K1_original_metrics,returned,16449687040,3.932832181453705,17136470016,33799798784,0,{}
qwen3,main,niah_mq_q8_97_original_FT_K3,returned,16449687040,1.8973575234413147,20753345536,33799798784,0,{}
qwen3,main,niah_mq_q8_98_DT,returned,16449683968,1.0041113458573818,19102034944,33799798784,0,{}
qwen3,main,niah_mq_q8_98_DT_positive_original_metrics,returned,16449683968,3.5557921305298805,17071436288,33799798784,0,{}
qwen3,main,niah_mq_q8_98_DT_signed_original_metrics,returned,16449683968,3.5661669112741947,17071436288,33799798784,0,{}
qwen3,main,niah_mq_q8_98_original_FT_K1,returned,16449683968,1.2409408576786518,20100911616,33799798784,0,{}
qwen3,main,niah_mq_q8_98_FT_K1_original_metrics,returned,16449683968,3.573974832892418,17071436288,33799798784,0,{}
qwen3,main,niah_mq_q8_98_original_FT_K3,returned,16449683968,1.6704990454018116,20100911616,33799798784,0,{}
qwen3,main,niah_mq_q8_99_DT,returned,16449682944,0.9486369863152504,18895056896,33799798784,0,{}
qwen3,main,niah_mq_q8_99_DT_positive_original_metrics,returned,16449682944,3.3979811891913414,17041654784,33799798784,0,{}
qwen3,main,niah_mq_q8_99_DT_signed_original_metrics,returned,16449682944,3.4009519442915916,17041654784,33799798784,0,{}
qwen3,main,niah_mq_q8_99_original_FT_K1,returned,16449682944,1.156006496399641,19823129600,33799798784,0,{}
qwen3,main,niah_mq_q8_99_FT_K1_original_metrics,returned,16449682944,3.4045860320329666,17041654784,33799798784,0,{}
qwen3,main,niah_mq_q8_99_original_FT_K3,returned,16449682944,1.5683093443512917,19823129600,33799798784,0,{}
qwen3,main,niah_mv_v2_0_DT,returned,16449693696,1.1691157892346382,18655473664,33799798784,0,{}
qwen3,main,niah_mv_v2_0_DT_positive_original_metrics,returned,16449693696,4.853505913168192,17175985664,33799798784,0,{}
qwen3,main,niah_mv_v2_0_original_FT_K1,returned,16449693696,0.7816853225231171,21181225472,33799798784,0,{}
qwen3,main,niah_mv_v2_0_FT_K1_original_metrics,returned,16449693696,4.864795092493296,17175985664,33799798784,0,{}
qwen3,main,niah_mv_v2_0_original_FT_K3,returned,16449693696,1.2790571264922619,21181225472,33799798784,0,{}
qwen3,main,niah_mv_v2_1_DT,returned,16449693696,1.14703980833292,18657228288,33799798784,0,{}
qwen3,main,niah_mv_v2_1_DT_positive_original_metrics,returned,16449693696,3.872902352362871,17176592896,33799798784,0,{}
qwen3,main,niah_mv_v2_1_original_FT_K1,returned,16449693696,0.7388207986950874,21187759104,33799798784,0,{}
qwen3,main,niah_mv_v2_1_FT_K1_original_metrics,returned,16449693696,3.889945849776268,17176592896,33799798784,0,{}
qwen3,main,niah_mv_v2_1_original_FT_K3,returned,16449693696,1.3062738105654716,21187759104,33799798784,0,{}
qwen3,main,niah_mv_v2_2_DT,returned,16449692672,1.0917399413883686,18549924352,33799798784,0,{}
qwen3,main,niah_mv_v2_2_DT_positive_original_metrics,returned,16449692672,3.393581733107567,17147419136,33799798784,0,{}
qwen3,main,niah_mv_v2_2_original_FT_K1,returned,16449692672,0.6657336503267288,20878245888,33799798784,0,{}
qwen3,main,niah_mv_v2_2_FT_K1_original_metrics,returned,16449692672,3.4169893339276314,17147419136,33799798784,0,{}
qwen3,main,niah_mv_v2_2_original_FT_K3,returned,16449692672,1.1124857924878597,20878245888,33799798784,0,{}
qwen3,main,niah_mv_v2_3_DT,returned,16449695744,1.1509744711220264,18736951296,33799798784,0,{}
qwen3,main,niah_mv_v2_3_DT_positive_original_metrics,returned,16449695744,3.7713962867856026,17198475776,33799798784,0,{}
qwen3,main,niah_mv_v2_3_original_FT_K1,returned,16449695744,0.7998195067048073,21434430976,33799798784,0,{}
qwen3,main,niah_mv_v2_3_FT_K1_original_metrics,returned,16449695744,3.8633615784347057,17198475776,33799798784,0,{}
qwen3,main,niah_mv_v2_3_original_FT_K3,returned,16449695744,1.3366783037781715,21434430976,33799798784,0,{}
qwen3,main,niah_mv_v2_4_DT,returned,16449671680,0.7199442088603973,17724165120,33799798784,0,{}
qwen3,main,niah_mv_v2_4_DT_positive_original_metrics,returned,16449671680,2.3893189057707787,16838040576,33799798784,0,{}
qwen3,main,niah_mv_v2_4_original_FT_K1,returned,16449671680,0.5310641787946224,18241047040,33799798784,0,{}
qwen3,main,niah_mv_v2_4_FT_K1_original_metrics,returned,16449671680,2.3884370513260365,16838040576,33799798784,0,{}
qwen3,main,niah_mv_v2_4_original_FT_K3,returned,16449671680,0.8440010696649551,18241047040,33799798784,0,{}
qwen3,main,niah_mv_v2_5_DT,returned,16449693696,1.1496496871113777,18684226560,33799798784,0,{}
qwen3,main,niah_mv_v2_5_DT_positive_original_metrics,returned,16449693696,4.891916323453188,17184494080,33799798784,0,{}
qwen3,main,niah_mv_v2_5_original_FT_K1,returned,16449693696,0.789406280964613,21284180992,33799798784,0,{}
qwen3,main,niah_mv_v2_5_FT_K1_original_metrics,returned,16449693696,4.898454964160919,17184494080,33799798784,0,{}
qwen3,main,niah_mv_v2_5_original_FT_K3,returned,16449693696,1.269627682864666,21284180992,33799798784,0,{}
qwen3,main,niah_mv_v2_6_DT,returned,16449697792,1.2826243005692959,18865158144,33799798784,0,{}
qwen3,main,niah_mv_v2_6_DT_positive_original_metrics,returned,16449697792,5.196437831968069,17231297536,33799798784,0,{}
qwen3,main,niah_mv_v2_6_original_FT_K1,returned,16449697792,0.8625982329249382,21810578432,33799798784,0,{}
qwen3,main,niah_mv_v2_6_FT_K1_original_metrics,returned,16449697792,5.178558524698019,17231297536,33799798784,0,{}
qwen3,main,niah_mv_v2_6_original_FT_K3,returned,16449697792,1.391848385334015,21810578432,33799798784,0,{}
qwen3,main,niah_mv_v2_7_DT,returned,16449693696,1.1591319665312767,18686321152,33799798784,0,{}
qwen3,main,niah_mv_v2_7_DT_positive_original_metrics,returned,16449693696,4.731609124690294,17185101312,33799798784,0,{}
qwen3,main,niah_mv_v2_7_original_FT_K1,returned,16449693696,0.7920980043709278,21289096704,33799798784,0,{}
qwen3,main,niah_mv_v2_7_FT_K1_original_metrics,returned,16449693696,4.729402873665094,17185101312,33799798784,0,{}
qwen3,main,niah_mv_v2_7_original_FT_K3,returned,16449693696,1.3119165636599064,21289096704,33799798784,0,{}
qwen3,main,niah_mv_v2_8_DT,returned,16449671680,0.7169501669704914,17722571264,33799798784,0,{}
qwen3,main,niah_mv_v2_8_DT_positive_original_metrics,returned,16449671680,2.1596358940005302,16838647808,33799798784,0,{}
qwen3,main,niah_mv_v2_8_original_FT_K1,returned,16449671680,0.5154553279280663,18241987072,33799798784,0,{}
qwen3,main,niah_mv_v2_8_FT_K1_original_metrics,returned,16449671680,2.176858175545931,16838647808,33799798784,0,{}
qwen3,main,niah_mv_v2_8_original_FT_K3,returned,16449671680,0.8402853943407536,18241987072,33799798784,0,{}
qwen3,main,niah_mv_v2_9_DT,returned,16449670656,0.6758476160466671,17612983296,33799798784,0,{}
qwen3,main,niah_mv_v2_9_DT_positive_original_metrics,returned,16449670656,2.2231843657791615,16808866816,33799798784,0,{}
qwen3,main,niah_mv_v2_9_original_FT_K1,returned,16449670656,0.45284347981214523,18054640128,33799798784,0,{}
qwen3,main,niah_mv_v2_9_FT_K1_original_metrics,returned,16449670656,2.2266222462058067,16808866816,33799798784,0,{}
qwen3,main,niah_mv_v2_9_original_FT_K3,returned,16449670656,0.7325121872127056,18054640128,33799798784,0,{}
qwen3,main,niah_mv_v2_10_DT,returned,16449693696,1.1478532180190086,18652729856,33799798784,0,{}
qwen3,main,niah_mv_v2_10_DT_positive_original_metrics,returned,16449693696,3.720135435461998,17174161920,33799798784,0,{}
qwen3,main,niah_mv_v2_10_original_FT_K1,returned,16449693696,0.7525455839931965,21161680896,33799798784,0,{}
qwen3,main,niah_mv_v2_10_FT_K1_original_metrics,returned,16449693696,3.7334109656512737,17174161920,33799798784,0,{}
qwen3,main,niah_mv_v2_10_original_FT_K3,returned,16449693696,1.272283211350441,21161680896,33799798784,0,{}
qwen3,main,niah_mv_v2_11_DT,returned,16449671680,0.7002029418945312,17689898496,33799798784,0,{}
qwen3,main,niah_mv_v2_11_DT_positive_original_metrics,returned,16449671680,2.166125252842903,16827708416,33799798784,0,{}
qwen3,main,niah_mv_v2_11_original_FT_K1,returned,16449671680,0.49392569437623024,18171830784,33799798784,0,{}
qwen3,main,niah_mv_v2_11_FT_K1_original_metrics,returned,16449671680,2.2146095857024193,16827708416,33799798784,0,{}
qwen3,main,niah_mv_v2_11_original_FT_K3,returned,16449671680,0.7630938962101936,18171830784,33799798784,0,{}
qwen3,main,niah_mv_v2_12_DT,returned,16449696768,1.1998219639062881,18746167808,33799798784,0,{}
qwen3,main,niah_mv_v2_12_DT_positive_original_metrics,returned,16449696768,4.9798367619514465,17201517056,33799798784,0,{}
qwen3,main,niah_mv_v2_12_original_FT_K1,returned,16449696768,0.8336834758520126,21470297088,33799798784,0,{}
qwen3,main,niah_mv_v2_12_FT_K1_original_metrics,returned,16449696768,4.9920122139155865,17201517056,33799798784,0,{}
qwen3,main,niah_mv_v2_12_original_FT_K3,returned,16449696768,1.2680439539253712,21470297088,33799798784,0,{}
qwen3,main,niah_mv_v2_13_DT,returned,16449693696,1.105278667062521,18604189184,33799798784,0,{}
qwen3,main,niah_mv_v2_13_DT_positive_original_metrics,returned,16449693696,4.733913328498602,17163830784,33799798784,0,{}
qwen3,main,niah_mv_v2_13_original_FT_K1,returned,16449693696,0.7503884732723236,21050053120,33799798784,0,{}
qwen3,main,niah_mv_v2_13_FT_K1_original_metrics,returned,16449693696,4.737133830785751,17163830784,33799798784,0,{}
qwen3,main,niah_mv_v2_13_original_FT_K3,returned,16449693696,1.2142108790576458,21050053120,33799798784,0,{}
qwen3,main,niah_mv_v2_14_DT,returned,16449691648,1.1109827421605587,18543050240,33799798784,0,{}
qwen3,main,niah_mv_v2_14_DT_positive_original_metrics,returned,16449691648,4.082787062972784,17143771136,33799798784,0,{}
qwen3,main,niah_mv_v2_14_original_FT_K1,returned,16449691648,0.6959191635251045,20834255360,33799798784,0,{}
qwen3,main,niah_mv_v2_14_FT_K1_original_metrics,returned,16449691648,4.080568455159664,17143771136,33799798784,0,{}
qwen3,main,niah_mv_v2_14_original_FT_K3,returned,16449691648,1.1439861059188843,20834255360,33799798784,0,{}
qwen3,main,niah_mv_v2_15_DT,returned,16449671680,0.7056252285838127,17687126528,33799798784,0,{}
qwen3,main,niah_mv_v2_15_DT_positive_original_metrics,returned,16449671680,2.2316273227334023,16827179008,33799798784,0,{}
qwen3,main,niah_mv_v2_15_original_FT_K1,returned,16449671680,0.49170951172709465,18167618048,33799798784,0,{}
qwen3,main,niah_mv_v2_15_FT_K1_original_metrics,returned,16449671680,2.2246333844959736,16827179008,33799798784,0,{}
qwen3,main,niah_mv_v2_15_original_FT_K3,returned,16449671680,0.8048549890518188,18167618048,33799798784,0,{}
qwen3,main,niah_mv_v2_16_DT,returned,16449693696,1.1477057710289955,18639526400,33799798784,0,{}
qwen3,main,niah_mv_v2_16_DT_positive_original_metrics,returned,16449693696,4.559601958841085,17172946432,33799798784,0,{}
qwen3,main,niah_mv_v2_16_original_FT_K1,returned,16449693696,0.7881522625684738,21147516416,33799798784,0,{}
qwen3,main,niah_mv_v2_16_FT_K1_original_metrics,returned,16449693696,4.553872361779213,17172946432,33799798784,0,{}
qwen3,main,niah_mv_v2_16_original_FT_K3,returned,16449693696,1.2953262515366077,21147516416,33799798784,0,{}
qwen3,main,niah_mv_v2_17_DT,returned,16449671680,0.7276661843061447,17721734144,33799798784,0,{}
qwen3,main,niah_mv_v2_17_DT_positive_original_metrics,returned,16449671680,2.2711059898138046,16838040576,33799798784,0,{}
qwen3,main,niah_mv_v2_17_original_FT_K1,returned,16449671680,0.5079433508217335,18240715264,33799798784,0,{}
qwen3,main,niah_mv_v2_17_FT_K1_original_metrics,returned,16449671680,2.2787085697054863,16838040576,33799798784,0,{}
qwen3,main,niah_mv_v2_17_original_FT_K3,returned,16449671680,0.822797916829586,18240715264,33799798784,0,{}
qwen3,main,niah_mv_v2_18_DT,returned,16449671680,0.6959452778100967,17662069760,33799798784,0,{}
qwen3,main,niah_mv_v2_18_DT_positive_original_metrics,returned,16449671680,2.2104610837996006,16821023744,33799798784,0,{}
qwen3,main,niah_mv_v2_18_original_FT_K1,returned,16449671680,0.48868488520383835,18128294400,33799798784,0,{}
qwen3,main,niah_mv_v2_18_FT_K1_original_metrics,returned,16449671680,2.212622821331024,16821023744,33799798784,0,{}
qwen3,main,niah_mv_v2_18_original_FT_K3,returned,16449671680,0.805562786757946,18128294400,33799798784,0,{}
qwen3,main,niah_mv_v2_19_DT,returned,16449693696,1.1396383084356785,18604189184,33799798784,0,{}
qwen3,main,niah_mv_v2_19_DT_positive_original_metrics,returned,16449693696,4.7317980453372,17163830784,33799798784,0,{}
qwen3,main,niah_mv_v2_19_original_FT_K1,returned,16449693696,0.7853009290993214,21050053120,33799798784,0,{}
qwen3,main,niah_mv_v2_19_FT_K1_original_metrics,returned,16449693696,4.744943764060736,17163830784,33799798784,0,{}
qwen3,main,niah_mv_v2_19_original_FT_K3,returned,16449693696,1.2876677550375462,21050053120,33799798784,0,{}
qwen3,main,niah_mv_v2_20_DT,returned,16449672704,0.7211946211755276,17758457344,33799798784,0,{}
qwen3,main,niah_mv_v2_20_DT_positive_original_metrics,returned,16449672704,2.0924534499645233,16848373760,33799798784,0,{}
qwen3,main,niah_mv_v2_20_original_FT_K1,returned,16449672704,0.523946974426508,18323815424,33799798784,0,{}
qwen3,main,niah_mv_v2_20_FT_K1_original_metrics,returned,16449672704,2.0956697538495064,16848373760,33799798784,0,{}
qwen3,main,niah_mv_v2_20_original_FT_K3,returned,16449672704,0.8596976846456528,18323815424,33799798784,0,{}
qwen3,main,niah_mv_v2_21_DT,returned,16449693696,1.1324210092425346,18566982144,33799798784,0,{}
qwen3,main,niah_mv_v2_21_DT_positive_original_metrics,returned,16449693696,4.714940249919891,17152891392,33799798784,0,{}
qwen3,main,niah_mv_v2_21_original_FT_K1,returned,16449693696,0.7832149714231491,20929693696,33799798784,0,{}
qwen3,main,niah_mv_v2_21_FT_K1_original_metrics,returned,16449693696,4.704778805375099,17152891392,33799798784,0,{}
qwen3,main,niah_mv_v2_21_original_FT_K3,returned,16449693696,1.1874681040644646,20929693696,33799798784,0,{}
qwen3,main,niah_mv_v2_22_DT,returned,16449671680,0.6553090028464794,17683522048,33799798784,0,{}
qwen3,main,niah_mv_v2_22_DT_positive_original_metrics,returned,16449671680,2.234463397413492,16827708416,33799798784,0,{}
qwen3,main,niah_mv_v2_22_original_FT_K1,returned,16449671680,0.5117508843541145,18171518464,33799798784,0,{}
qwen3,main,niah_mv_v2_22_FT_K1_original_metrics,returned,16449671680,2.2879660353064537,16827708416,33799798784,0,{}
qwen3,main,niah_mv_v2_22_original_FT_K3,returned,16449671680,0.8304825015366077,18171518464,33799798784,0,{}
qwen3,main,niah_mv_v2_23_DT,returned,16449670656,0.6685060225427151,17636876800,33799798784,0,{}
qwen3,main,niah_mv_v2_23_DT_positive_original_metrics,returned,16449670656,2.0655760280787945,16814336000,33799798784,0,{}
qwen3,main,niah_mv_v2_23_original_FT_K1,returned,16449670656,0.45821088925004005,18090951168,33799798784,0,{}
qwen3,main,niah_mv_v2_23_FT_K1_original_metrics,returned,16449670656,2.05712903290987,16814336000,33799798784,0,{}
qwen3,main,niah_mv_v2_23_original_FT_K3,returned,16449670656,0.7351963259279728,18090951168,33799798784,0,{}
qwen3,main,niah_mv_v2_24_DT,returned,16449670656,0.6943540275096893,17630139392,33799798784,0,{}
qwen3,main,niah_mv_v2_24_DT_positive_original_metrics,returned,16449670656,2.191298119723797,16813728768,33799798784,0,{}
qwen3,main,niah_mv_v2_24_original_FT_K1,returned,16449670656,0.48639819025993347,18092047872,33799798784,0,{}
qwen3,main,niah_mv_v2_24_FT_K1_original_metrics,returned,16449670656,2.194206614047289,16813728768,33799798784,0,{}
qwen3,main,niah_mv_v2_24_original_FT_K3,returned,16449670656,0.790336262434721,18092047872,33799798784,0,{}
qwen3,main,niah_mv_v2_25_DT,returned,16449670656,0.6936453096568584,17643464192,33799798784,0,{}
qwen3,main,niah_mv_v2_25_DT_positive_original_metrics,returned,16449670656,2.1357964985072613,16815551488,33799798784,0,{}
qwen3,main,niah_mv_v2_25_original_FT_K1,returned,16449670656,0.48125769197940826,18096875520,33799798784,0,{}
qwen3,main,niah_mv_v2_25_FT_K1_original_metrics,returned,16449670656,2.151820331811905,16815551488,33799798784,0,{}
qwen3,main,niah_mv_v2_25_original_FT_K3,returned,16449670656,0.8051954358816147,18096875520,33799798784,0,{}
qwen3,main,niah_mv_v2_26_DT,returned,16449697792,1.2830578945577145,18860399104,33799798784,0,{}
qwen3,main,niah_mv_v2_26_DT_positive_original_metrics,returned,16449697792,5.404027160257101,17230690304,33799798784,0,{}
qwen3,main,niah_mv_v2_26_original_FT_K1,returned,16449697792,0.8764985539019108,21802591232,33799798784,0,{}
qwen3,main,niah_mv_v2_26_FT_K1_original_metrics,returned,16449697792,5.400466416031122,17230690304,33799798784,0,{}
qwen3,main,niah_mv_v2_26_original_FT_K3,returned,16449697792,1.3929846286773682,21802591232,33799798784,0,{}
qwen3,main,niah_mv_v2_27_DT,returned,16449670656,0.6993612796068192,17643464192,33799798784,0,{}
qwen3,main,niah_mv_v2_27_DT_positive_original_metrics,returned,16449670656,2.248607002198696,16815551488,33799798784,0,{}
qwen3,main,niah_mv_v2_27_original_FT_K1,returned,16449670656,0.49837781861424446,18096875520,33799798784,0,{}
qwen3,main,niah_mv_v2_27_FT_K1_original_metrics,returned,16449670656,2.250831339508295,16815551488,33799798784,0,{}
qwen3,main,niah_mv_v2_27_original_FT_K3,returned,16449670656,0.8238773867487907,18096875520,33799798784,0,{}
qwen3,main,niah_mv_v2_28_DT,returned,16449669632,0.6286384128034115,17573697024,33799798784,0,{}
qwen3,main,niah_mv_v2_28_DT_positive_original_metrics,returned,16449669632,2.1114639788866043,16796709888,33799798784,0,{}
qwen3,main,niah_mv_v2_28_original_FT_K1,returned,16449669632,0.46102820709347725,17981602816,33799798784,0,{}
qwen3,main,niah_mv_v2_28_FT_K1_original_metrics,returned,16449669632,2.1139248088002205,16796709888,33799798784,0,{}
qwen3,main,niah_mv_v2_28_original_FT_K3,returned,16449669632,0.7569260634481907,17981602816,33799798784,0,{}
qwen3,main,niah_mv_v2_29_DT,returned,16449671680,0.6576151102781296,17656152576,33799798784,0,{}
qwen3,main,niah_mv_v2_29_DT_positive_original_metrics,returned,16449671680,2.193592745810747,16819808256,33799798784,0,{}
qwen3,main,niah_mv_v2_29_original_FT_K1,returned,16449671680,0.4513784386217594,18120510976,33799798784,0,{}
qwen3,main,niah_mv_v2_29_FT_K1_original_metrics,returned,16449671680,2.1494482457637787,16819808256,33799798784,0,{}
qwen3,main,niah_mv_v2_29_original_FT_K3,returned,16449671680,0.7324902452528477,18120510976,33799798784,0,{}
qwen3,main,niah_mv_v2_30_DT,returned,16449693696,1.1189855188131332,18637284352,33799798784,0,{}
qwen3,main,niah_mv_v2_30_DT_positive_original_metrics,returned,16449693696,4.778549801558256,17172339200,33799798784,0,{}
qwen3,main,niah_mv_v2_30_original_FT_K1,returned,16449693696,0.7574171163141727,21141280768,33799798784,0,{}
qwen3,main,niah_mv_v2_30_FT_K1_original_metrics,returned,16449693696,4.7640728913247585,17172339200,33799798784,0,{}
qwen3,main,niah_mv_v2_30_original_FT_K3,returned,16449693696,1.2333448193967342,21141280768,33799798784,0,{}
qwen3,main,niah_mv_v2_31_DT,returned,16449670656,0.6454525738954544,17586237440,33799798784,0,{}
qwen3,main,niah_mv_v2_31_DT_positive_original_metrics,returned,16449670656,1.945957951247692,16802181120,33799798784,0,{}
qwen3,main,niah_mv_v2_31_original_FT_K1,returned,16449670656,0.42699261009693146,18011707392,33799798784,0,{}
qwen3,main,niah_mv_v2_31_FT_K1_original_metrics,returned,16449670656,1.9562439396977425,16802181120,33799798784,0,{}
qwen3,main,niah_mv_v2_31_original_FT_K3,returned,16449670656,0.694765966385603,18011707392,33799798784,0,{}
qwen3,main,niah_mv_v2_32_DT,returned,16449671680,0.7030836492776871,17695134208,33799798784,0,{}
qwen3,main,niah_mv_v2_32_DT_positive_original_metrics,returned,16449671680,2.2409995570778847,16829532160,33799798784,0,{}
qwen3,main,niah_mv_v2_32_original_FT_K1,returned,16449671680,0.4956017918884754,18182118912,33799798784,0,{}
qwen3,main,niah_mv_v2_32_FT_K1_original_metrics,returned,16449671680,2.2433664835989475,16829532160,33799798784,0,{}
qwen3,main,niah_mv_v2_32_original_FT_K3,returned,16449671680,0.8084109909832478,18182118912,33799798784,0,{}
